,tollgate_id,time_window,direction,volume,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time
130,1,"[2016-09-19 09:20:00,2016-09-19 09:40:00)",0,49,2016-09-19 09:20:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:20:00
131,1,"[2016-09-19 09:20:00,2016-09-19 09:40:00)",1,151,2016-09-19 09:20:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:20:00
132,1,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",0,44,2016-09-19 09:40:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:40:00
133,1,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",1,131,2016-09-19 09:40:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:40:00
134,2,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",0,59,2016-09-19 09:40:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:40:00
135,3,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",0,148,2016-09-19 09:40:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:40:00
136,3,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",1,116,2016-09-19 09:40:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,09:40:00
137,3,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",0,104,2016-09-19 10:00:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:00:00
138,3,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",1,117,2016-09-19 10:00:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:00:00
139,2,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",0,71,2016-09-19 10:00:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:00:00
140,1,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",0,44,2016-09-19 10:00:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:00:00
141,1,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",1,101,2016-09-19 10:00:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:00:00
142,3,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",0,111,2016-09-19 10:20:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:20:00
143,3,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",1,87,2016-09-19 10:20:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:20:00
144,2,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",0,88,2016-09-19 10:20:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:20:00
145,1,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",0,44,2016-09-19 10:20:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:20:00
146,1,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",1,105,2016-09-19 10:20:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:20:00
147,2,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",0,65,2016-09-19 10:40:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:40:00
148,3,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",0,122,2016-09-19 10:40:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:40:00
149,3,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",1,85,2016-09-19 10:40:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:40:00
150,1,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",0,44,2016-09-19 10:40:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:40:00
151,1,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",1,102,2016-09-19 10:40:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,10:40:00
152,2,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",0,50,2016-09-19 11:00:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:00:00
153,3,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",0,111,2016-09-19 11:00:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:00:00
154,3,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",1,73,2016-09-19 11:00:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:00:00
155,1,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",0,39,2016-09-19 11:00:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:00:00
156,1,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",1,86,2016-09-19 11:00:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:00:00
157,2,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",0,61,2016-09-19 11:20:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:20:00
158,1,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",0,30,2016-09-19 11:20:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:20:00
159,1,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",1,76,2016-09-19 11:20:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:20:00
160,3,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",0,82,2016-09-19 11:20:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:20:00
161,3,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",1,72,2016-09-19 11:20:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:20:00
162,3,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",0,91,2016-09-19 11:40:00,3-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:40:00
163,3,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",1,73,2016-09-19 11:40:00,3-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:40:00
164,1,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",0,34,2016-09-19 11:40:00,1-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:40:00
165,1,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",1,100,2016-09-19 11:40:00,1-1,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:40:00
166,2,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",0,46,2016-09-19 11:40:00,2-0,2016-09-19, 09:00:00,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,0,11:40:00
167,2,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",0,87,2016-09-19 12:00:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:00:00
168,1,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",0,45,2016-09-19 12:00:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:00:00
169,1,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",1,99,2016-09-19 12:00:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:00:00
170,3,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",0,104,2016-09-19 12:00:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:00:00
171,3,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",1,94,2016-09-19 12:00:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:00:00
172,2,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",0,66,2016-09-19 12:20:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:20:00
173,3,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",0,91,2016-09-19 12:20:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:20:00
174,3,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",1,86,2016-09-19 12:20:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:20:00
175,1,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",0,44,2016-09-19 12:20:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:20:00
176,1,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",1,70,2016-09-19 12:20:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:20:00
177,3,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",0,122,2016-09-19 12:40:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:40:00
178,3,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",1,94,2016-09-19 12:40:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:40:00
179,2,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",0,69,2016-09-19 12:40:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:40:00
180,1,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",0,53,2016-09-19 12:40:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:40:00
181,1,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",1,79,2016-09-19 12:40:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,12:40:00
182,3,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",0,117,2016-09-19 13:00:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:00:00
183,3,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",1,91,2016-09-19 13:00:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:00:00
184,1,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",0,57,2016-09-19 13:00:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:00:00
185,1,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",1,100,2016-09-19 13:00:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:00:00
186,2,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",0,81,2016-09-19 13:00:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:00:00
187,2,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",0,95,2016-09-19 13:20:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:20:00
188,3,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",0,107,2016-09-19 13:20:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:20:00
189,3,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",1,110,2016-09-19 13:20:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:20:00
190,1,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",0,61,2016-09-19 13:20:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:20:00
191,1,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",1,108,2016-09-19 13:20:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:20:00
192,1,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",0,53,2016-09-19 13:40:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:40:00
193,1,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",1,106,2016-09-19 13:40:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:40:00
194,3,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",0,131,2016-09-19 13:40:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:40:00
195,3,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",1,100,2016-09-19 13:40:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:40:00
196,2,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",0,67,2016-09-19 13:40:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,13:40:00
197,3,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",0,100,2016-09-19 14:00:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:00:00
198,3,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",1,95,2016-09-19 14:00:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:00:00
199,2,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",0,66,2016-09-19 14:00:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:00:00
200,1,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",0,55,2016-09-19 14:00:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:00:00
201,1,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",1,101,2016-09-19 14:00:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:00:00
202,3,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",0,84,2016-09-19 14:20:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:20:00
203,3,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",1,99,2016-09-19 14:20:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:20:00
204,1,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",0,52,2016-09-19 14:20:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:20:00
205,1,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",1,100,2016-09-19 14:20:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:20:00
206,2,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",0,62,2016-09-19 14:20:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:20:00
207,1,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",0,52,2016-09-19 14:40:00,1-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:40:00
208,1,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",1,101,2016-09-19 14:40:00,1-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:40:00
209,3,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",0,107,2016-09-19 14:40:00,3-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:40:00
210,3,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",1,93,2016-09-19 14:40:00,3-1,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:40:00
211,2,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",0,79,2016-09-19 14:40:00,2-0,2016-09-19, 12:00:00,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,0,14:40:00
212,1,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",0,48,2016-09-19 15:00:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:00:00
213,1,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",1,77,2016-09-19 15:00:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:00:00
214,2,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",0,77,2016-09-19 15:00:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:00:00
215,3,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",0,117,2016-09-19 15:00:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:00:00
216,3,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",1,75,2016-09-19 15:00:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:00:00
217,2,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",0,67,2016-09-19 15:20:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:20:00
218,3,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",0,109,2016-09-19 15:20:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:20:00
219,3,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",1,95,2016-09-19 15:20:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:20:00
220,1,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",0,57,2016-09-19 15:20:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:20:00
221,1,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",1,104,2016-09-19 15:20:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:20:00
222,3,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",0,115,2016-09-19 15:40:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:40:00
223,3,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",1,83,2016-09-19 15:40:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:40:00
224,2,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",0,74,2016-09-19 15:40:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:40:00
225,1,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",0,43,2016-09-19 15:40:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:40:00
226,1,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",1,92,2016-09-19 15:40:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,15:40:00
227,2,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",0,76,2016-09-19 16:00:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:00:00
228,1,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",0,42,2016-09-19 16:00:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:00:00
229,1,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",1,110,2016-09-19 16:00:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:00:00
230,3,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",0,123,2016-09-19 16:00:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:00:00
231,3,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",1,101,2016-09-19 16:00:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:00:00
232,1,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",0,46,2016-09-19 16:20:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:20:00
233,1,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",1,122,2016-09-19 16:20:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:20:00
234,3,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",0,111,2016-09-19 16:20:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:20:00
235,3,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",1,90,2016-09-19 16:20:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:20:00
236,2,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",0,86,2016-09-19 16:20:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:20:00
237,2,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",0,99,2016-09-19 16:40:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:40:00
238,3,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",0,116,2016-09-19 16:40:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:40:00
239,3,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",1,115,2016-09-19 16:40:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:40:00
240,1,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",0,55,2016-09-19 16:40:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:40:00
241,1,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",1,116,2016-09-19 16:40:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,16:40:00
242,1,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",0,36,2016-09-19 17:00:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:00:00
243,1,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",1,96,2016-09-19 17:00:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:00:00
244,2,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",0,85,2016-09-19 17:00:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:00:00
245,3,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",0,110,2016-09-19 17:00:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:00:00
246,3,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",1,86,2016-09-19 17:00:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:00:00
247,3,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",0,118,2016-09-19 17:20:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:20:00
248,3,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",1,85,2016-09-19 17:20:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:20:00
249,1,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",0,34,2016-09-19 17:20:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:20:00
250,1,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",1,116,2016-09-19 17:20:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:20:00
251,2,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",0,72,2016-09-19 17:20:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:20:00
252,2,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",0,53,2016-09-19 17:40:00,2-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:40:00
253,3,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",0,95,2016-09-19 17:40:00,3-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:40:00
254,3,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",1,91,2016-09-19 17:40:00,3-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:40:00
255,1,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",0,24,2016-09-19 17:40:00,1-0,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:40:00
256,1,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",1,112,2016-09-19 17:40:00,1-1,2016-09-19, 15:00:00,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,0,17:40:00
257,3,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",0,94,2016-09-19 18:00:00,3-0,2016-09-19, 18:00:00,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,0,18:00:00
258,3,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",1,73,2016-09-19 18:00:00,3-1,2016-09-19, 18:00:00,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,0,18:00:00
259,2,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",0,55,2016-09-19 18:00:00,2-0,2016-09-19, 18:00:00,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,0,18:00:00
260,1,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",0,29,2016-09-19 18:00:00,1-0,2016-09-19, 18:00:00,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,0,18:00:00
