"tollgate_id","time_window","direction","volume","etc"
"2","[2016-09-25 05:20:00,2016-09-25 05:40:00)","0","15","1"
"2","[2016-09-25 05:40:00,2016-09-25 06:00:00)","0","16","6"
"2","[2016-09-25 06:00:00,2016-09-25 06:20:00)","0","22","6"
"2","[2016-09-25 06:20:00,2016-09-25 06:40:00)","0","23","5"
"2","[2016-09-25 06:40:00,2016-09-25 07:00:00)","0","29","7"
"2","[2016-09-25 07:00:00,2016-09-25 07:20:00)","0","30","6"
"2","[2016-09-25 07:20:00,2016-09-25 07:40:00)","0","45","9"
"2","[2016-09-25 07:40:00,2016-09-25 08:00:00)","0","62","19"
"2","[2016-09-25 08:00:00,2016-09-25 08:20:00)","0","70","12"
"2","[2016-09-25 08:20:00,2016-09-25 08:40:00)","0","75","23"
"2","[2016-09-25 08:40:00,2016-09-25 09:00:00)","0","90","19"
"2","[2016-09-25 09:00:00,2016-09-25 09:20:00)","0","64","16"
"2","[2016-09-25 09:20:00,2016-09-25 09:40:00)","0","104","16"
"2","[2016-09-25 09:40:00,2016-09-25 10:00:00)","0","93","20"
"2","[2016-09-25 10:00:00,2016-09-25 10:20:00)","0","106","24"
"2","[2016-09-25 10:20:00,2016-09-25 10:40:00)","0","99","28"
"2","[2016-09-25 10:40:00,2016-09-25 11:00:00)","0","73","11"
"2","[2016-09-25 11:00:00,2016-09-25 11:20:00)","0","81","19"
"2","[2016-09-25 11:20:00,2016-09-25 11:40:00)","0","85","17"
"2","[2016-09-25 11:40:00,2016-09-25 12:00:00)","0","63","11"
"2","[2016-09-25 12:00:00,2016-09-25 12:20:00)","0","72","22"
"2","[2016-09-25 12:20:00,2016-09-25 12:40:00)","0","65","13"
"2","[2016-09-25 12:40:00,2016-09-25 13:00:00)","0","66","11"
"2","[2016-09-25 13:00:00,2016-09-25 13:20:00)","0","64","11"
"2","[2016-09-25 13:20:00,2016-09-25 13:40:00)","0","91","28"
"2","[2016-09-25 13:40:00,2016-09-25 14:00:00)","0","83","17"
"2","[2016-09-25 14:00:00,2016-09-25 14:20:00)","0","69","17"
"2","[2016-09-25 14:20:00,2016-09-25 14:40:00)","0","84","24"
"2","[2016-09-25 14:40:00,2016-09-25 15:00:00)","0","94","18"
"2","[2016-09-25 15:00:00,2016-09-25 15:20:00)","0","94","31"
"2","[2016-09-25 15:20:00,2016-09-25 15:40:00)","0","103","21"
"2","[2016-09-25 15:40:00,2016-09-25 16:00:00)","0","75","22"
"2","[2016-09-25 16:00:00,2016-09-25 16:20:00)","0","76","21"
"2","[2016-09-25 16:20:00,2016-09-25 16:40:00)","0","92","23"
"2","[2016-09-25 16:40:00,2016-09-25 17:00:00)","0","74","16"
"2","[2016-09-25 17:00:00,2016-09-25 17:20:00)","0","84","23"
"2","[2016-09-25 17:20:00,2016-09-25 17:40:00)","0","77","23"
"2","[2016-09-25 17:40:00,2016-09-25 18:00:00)","0","56","18"
"2","[2016-09-25 18:00:00,2016-09-25 18:20:00)","0","71","11"
"2","[2016-09-25 18:20:00,2016-09-25 18:40:00)","0","66","15"
"2","[2016-09-25 18:40:00,2016-09-25 19:00:00)","0","41","11"
"2","[2016-09-25 19:00:00,2016-09-25 19:20:00)","0","43","14"
"2","[2016-09-25 19:20:00,2016-09-25 19:40:00)","0","44","12"
"2","[2016-09-25 19:40:00,2016-09-25 20:00:00)","0","39","9"
"2","[2016-09-25 20:00:00,2016-09-25 20:20:00)","0","36","7"
"2","[2016-09-25 20:20:00,2016-09-25 20:40:00)","0","31","5"
"2","[2016-09-25 20:40:00,2016-09-25 21:00:00)","0","31","5"
"2","[2016-09-25 21:00:00,2016-09-25 21:20:00)","0","29","8"
"2","[2016-09-25 21:20:00,2016-09-25 21:40:00)","0","31","7"
"2","[2016-09-25 21:40:00,2016-09-25 22:00:00)","0","21","3"
"2","[2016-09-25 22:00:00,2016-09-25 22:20:00)","0","18","3"
"2","[2016-09-25 22:20:00,2016-09-25 22:40:00)","0","18","2"
"2","[2016-09-25 22:40:00,2016-09-25 23:00:00)","0","19","4"
"2","[2016-09-25 23:00:00,2016-09-25 23:20:00)","0","19","3"
"2","[2016-09-25 23:20:00,2016-09-25 23:40:00)","0","18","6"
"2","[2016-09-25 23:40:00,2016-09-26 00:00:00)","0","12","3"
"2","[2016-09-26 00:20:00,2016-09-26 00:40:00)","0","1","1"
"2","[2016-09-26 01:20:00,2016-09-26 01:40:00)","0","2","2"
"2","[2016-09-26 05:00:00,2016-09-26 05:20:00)","0","11","0"
"2","[2016-09-26 05:20:00,2016-09-26 05:40:00)","0","13","2"
"2","[2016-09-26 05:40:00,2016-09-26 06:00:00)","0","27","5"
"2","[2016-09-26 06:00:00,2016-09-26 06:20:00)","0","25","3"
"2","[2016-09-26 06:20:00,2016-09-26 06:40:00)","0","40","11"
"2","[2016-09-26 06:40:00,2016-09-26 07:00:00)","0","73","22"
"2","[2016-09-26 07:00:00,2016-09-26 07:20:00)","0","88","33"
"2","[2016-09-26 07:20:00,2016-09-26 07:40:00)","0","114","50"
"2","[2016-09-26 07:40:00,2016-09-26 08:00:00)","0","126","54"
"2","[2016-09-26 08:00:00,2016-09-26 08:20:00)","0","117","33"
"2","[2016-09-26 08:20:00,2016-09-26 08:40:00)","0","130","48"
"2","[2016-09-26 08:40:00,2016-09-26 09:00:00)","0","121","41"
"2","[2016-09-26 09:00:00,2016-09-26 09:20:00)","0","126","35"
"2","[2016-09-26 09:20:00,2016-09-26 09:40:00)","0","120","28"
"2","[2016-09-26 09:40:00,2016-09-26 10:00:00)","0","81","21"
"2","[2016-09-26 10:00:00,2016-09-26 10:20:00)","0","78","22"
"2","[2016-09-26 10:20:00,2016-09-26 10:40:00)","0","57","13"
"2","[2016-09-26 10:40:00,2016-09-26 11:00:00)","0","58","13"
"2","[2016-09-26 11:00:00,2016-09-26 11:20:00)","0","65","11"
"2","[2016-09-26 11:20:00,2016-09-26 11:40:00)","0","47","10"
"2","[2016-09-26 11:40:00,2016-09-26 12:00:00)","0","62","11"
"2","[2016-09-26 12:00:00,2016-09-26 12:20:00)","0","63","7"
"2","[2016-09-26 12:20:00,2016-09-26 12:40:00)","0","71","15"
"2","[2016-09-26 12:40:00,2016-09-26 13:00:00)","0","72","19"
"2","[2016-09-26 13:00:00,2016-09-26 13:20:00)","0","61","20"
"2","[2016-09-26 13:20:00,2016-09-26 13:40:00)","0","51","9"
"2","[2016-09-26 13:40:00,2016-09-26 14:00:00)","0","64","13"
"2","[2016-09-26 14:00:00,2016-09-26 14:20:00)","0","52","12"
"2","[2016-09-26 14:20:00,2016-09-26 14:40:00)","0","90","19"
"2","[2016-09-26 14:40:00,2016-09-26 15:00:00)","0","77","16"
"2","[2016-09-26 15:00:00,2016-09-26 15:20:00)","0","76","17"
"2","[2016-09-26 15:20:00,2016-09-26 15:40:00)","0","71","18"
"2","[2016-09-26 15:40:00,2016-09-26 16:00:00)","0","72","15"
"2","[2016-09-26 16:00:00,2016-09-26 16:20:00)","0","64","11"
"2","[2016-09-26 16:20:00,2016-09-26 16:40:00)","0","75","21"
"2","[2016-09-26 16:40:00,2016-09-26 17:00:00)","0","73","14"
"2","[2016-09-26 17:00:00,2016-09-26 17:20:00)","0","71","18"
"2","[2016-09-26 17:20:00,2016-09-26 17:40:00)","0","67","19"
"2","[2016-09-26 17:40:00,2016-09-26 18:00:00)","0","63","19"
"2","[2016-09-26 18:00:00,2016-09-26 18:20:00)","0","63","19"
"2","[2016-09-26 18:20:00,2016-09-26 18:40:00)","0","52","14"
"2","[2016-09-26 18:40:00,2016-09-26 19:00:00)","0","48","14"
"2","[2016-09-26 19:00:00,2016-09-26 19:20:00)","0","35","6"
"2","[2016-09-26 19:20:00,2016-09-26 19:40:00)","0","37","11"
"2","[2016-09-26 19:40:00,2016-09-26 20:00:00)","0","32","5"
"2","[2016-09-26 20:00:00,2016-09-26 20:20:00)","0","35","7"
"2","[2016-09-26 20:20:00,2016-09-26 20:40:00)","0","35","9"
"2","[2016-09-26 20:40:00,2016-09-26 21:00:00)","0","44","17"
"2","[2016-09-26 21:00:00,2016-09-26 21:20:00)","0","28","7"
"2","[2016-09-26 21:20:00,2016-09-26 21:40:00)","0","26","10"
"2","[2016-09-26 21:40:00,2016-09-26 22:00:00)","0","23","2"
"2","[2016-09-26 22:00:00,2016-09-26 22:20:00)","0","27","9"
"2","[2016-09-26 22:20:00,2016-09-26 22:40:00)","0","18","6"
"2","[2016-09-26 22:40:00,2016-09-26 23:00:00)","0","17","4"
"2","[2016-09-26 23:00:00,2016-09-26 23:20:00)","0","11","4"
"2","[2016-09-26 23:20:00,2016-09-26 23:40:00)","0","1","0"
"2","[2016-09-26 23:40:00,2016-09-27 00:00:00)","0","12","2"
"2","[2016-09-27 00:00:00,2016-09-27 00:20:00)","0","1","0"
"2","[2016-09-27 00:20:00,2016-09-27 00:40:00)","0","1","1"
"2","[2016-09-27 00:40:00,2016-09-27 01:00:00)","0","1","1"
"2","[2016-09-27 01:00:00,2016-09-27 01:20:00)","0","1","1"
"2","[2016-09-27 01:20:00,2016-09-27 01:40:00)","0","1","1"
"2","[2016-09-27 01:40:00,2016-09-27 02:00:00)","0","3","3"
"2","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0","18","2"
"2","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0","17","4"
"2","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0","19","2"
"2","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0","28","8"
"2","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0","31","7"
"2","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0","43","17"
"2","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0","51","22"
"2","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0","89","40"
"2","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0","104","37"
"2","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0","128","36"
"2","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0","117","31"
"2","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0","131","42"
"2","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0","111","25"
"2","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0","90","20"
"2","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0","94","17"
"2","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0","96","18"
"2","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0","66","20"
"2","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","56","9"
"2","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0","50","4"
"2","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0","53","9"
"2","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0","65","15"
"2","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0","49","12"
"2","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0","62","13"
"2","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0","66","14"
"2","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0","68","21"
"2","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0","82","24"
"2","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0","32","18"
"2","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0","51","12"
"2","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0","55","14"
"2","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0","66","18"
"2","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0","68","9"
"2","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0","84","23"
"2","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0","71","17"
"2","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0","71","19"
"2","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0","67","19"
"2","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0","83","23"
"2","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","93","21"
"2","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0","21","16"
"2","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0","59","25"
"2","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0","43","13"
"2","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0","64","19"
"2","[2016-09-27 18:40:00,2016-09-27 19:00:00)","0","60","13"
"2","[2016-09-27 19:00:00,2016-09-27 19:20:00)","0","24","13"
"2","[2016-09-27 19:20:00,2016-09-27 19:40:00)","0","29","10"
"2","[2016-09-27 19:40:00,2016-09-27 20:00:00)","0","8","7"
"2","[2016-09-27 20:00:00,2016-09-27 20:20:00)","0","12","12"
"2","[2016-09-27 20:20:00,2016-09-27 20:40:00)","0","6","6"
"2","[2016-09-27 20:40:00,2016-09-27 21:00:00)","0","14","14"
"2","[2016-09-27 21:00:00,2016-09-27 21:20:00)","0","12","12"
"2","[2016-09-27 21:20:00,2016-09-27 21:40:00)","0","7","7"
"2","[2016-09-27 21:40:00,2016-09-27 22:00:00)","0","11","4"
"2","[2016-09-27 22:00:00,2016-09-27 22:20:00)","0","4","4"
"2","[2016-09-27 22:20:00,2016-09-27 22:40:00)","0","6","6"
"2","[2016-09-27 22:40:00,2016-09-27 23:00:00)","0","3","3"
"2","[2016-09-27 23:00:00,2016-09-27 23:20:00)","0","8","7"
"2","[2016-09-27 23:20:00,2016-09-27 23:40:00)","0","12","1"
"2","[2016-09-28 00:00:00,2016-09-28 00:20:00)","0","4","4"
"2","[2016-09-28 00:20:00,2016-09-28 00:40:00)","0","3","3"
"2","[2016-09-28 00:40:00,2016-09-28 01:00:00)","0","1","1"
"2","[2016-09-28 01:00:00,2016-09-28 01:20:00)","0","1","1"
"2","[2016-09-28 01:20:00,2016-09-28 01:40:00)","0","2","2"
"2","[2016-09-28 01:40:00,2016-09-28 02:00:00)","0","1","1"
"2","[2016-09-28 05:00:00,2016-09-28 05:20:00)","0","3","3"
"2","[2016-09-28 05:20:00,2016-09-28 05:40:00)","0","4","4"
"2","[2016-09-28 05:40:00,2016-09-28 06:00:00)","0","8","8"
"2","[2016-09-28 06:00:00,2016-09-28 06:20:00)","0","5","5"
"2","[2016-09-28 06:20:00,2016-09-28 06:40:00)","0","13","13"
"2","[2016-09-28 06:40:00,2016-09-28 07:00:00)","0","26","26"
"2","[2016-09-28 07:00:00,2016-09-28 07:20:00)","0","34","34"
"2","[2016-09-28 07:20:00,2016-09-28 07:40:00)","0","48","48"
"2","[2016-09-28 07:40:00,2016-09-28 08:00:00)","0","34","34"
"2","[2016-09-28 08:00:00,2016-09-28 08:20:00)","0","32","32"
"2","[2016-09-28 08:20:00,2016-09-28 08:40:00)","0","41","41"
"2","[2016-09-28 08:40:00,2016-09-28 09:00:00)","0","35","35"
"2","[2016-09-28 09:00:00,2016-09-28 09:20:00)","0","35","35"
"2","[2016-09-28 09:20:00,2016-09-28 09:40:00)","0","23","23"
"2","[2016-09-28 09:40:00,2016-09-28 10:00:00)","0","21","21"
"2","[2016-09-28 10:00:00,2016-09-28 10:20:00)","0","19","19"
"2","[2016-09-28 10:20:00,2016-09-28 10:40:00)","0","12","12"
"2","[2016-09-28 10:40:00,2016-09-28 11:00:00)","0","13","13"
"2","[2016-09-28 11:00:00,2016-09-28 11:20:00)","0","16","16"
"2","[2016-09-28 11:20:00,2016-09-28 11:40:00)","0","13","13"
"2","[2016-09-28 11:40:00,2016-09-28 12:00:00)","0","9","9"
"2","[2016-09-28 12:00:00,2016-09-28 12:20:00)","0","18","17"
"2","[2016-09-28 12:20:00,2016-09-28 12:40:00)","0","10","10"
"2","[2016-09-28 12:40:00,2016-09-28 13:00:00)","0","15","15"
"2","[2016-09-28 13:00:00,2016-09-28 13:20:00)","0","18","18"
"2","[2016-09-28 13:20:00,2016-09-28 13:40:00)","0","15","15"
"2","[2016-09-28 13:40:00,2016-09-28 14:00:00)","0","15","15"
"2","[2016-09-28 14:00:00,2016-09-28 14:20:00)","0","12","12"
"2","[2016-09-28 14:20:00,2016-09-28 14:40:00)","0","16","16"
"2","[2016-09-28 14:40:00,2016-09-28 15:00:00)","0","7","7"
"2","[2016-09-28 15:00:00,2016-09-28 15:20:00)","0","11","11"
"2","[2016-09-28 15:20:00,2016-09-28 15:40:00)","0","15","15"
"2","[2016-09-28 15:40:00,2016-09-28 16:00:00)","0","10","10"
"2","[2016-09-28 16:00:00,2016-09-28 16:20:00)","0","18","18"
"2","[2016-09-28 16:20:00,2016-09-28 16:40:00)","0","29","15"
"2","[2016-09-28 16:40:00,2016-09-28 17:00:00)","0","76","17"
"2","[2016-09-28 17:00:00,2016-09-28 17:20:00)","0","56","16"
"2","[2016-09-28 17:20:00,2016-09-28 17:40:00)","0","79","26"
"2","[2016-09-28 17:40:00,2016-09-28 18:00:00)","0","69","21"
"2","[2016-09-28 18:00:00,2016-09-28 18:20:00)","0","43","13"
"2","[2016-09-28 18:20:00,2016-09-28 18:40:00)","0","54","12"
"2","[2016-09-28 18:40:00,2016-09-28 19:00:00)","0","52","13"
"2","[2016-09-28 19:00:00,2016-09-28 19:20:00)","0","42","11"
"2","[2016-09-28 19:20:00,2016-09-28 19:40:00)","0","54","12"
"2","[2016-09-28 19:40:00,2016-09-28 20:00:00)","0","48","17"
"2","[2016-09-28 20:00:00,2016-09-28 20:20:00)","0","48","8"
"2","[2016-09-28 20:20:00,2016-09-28 20:40:00)","0","42","13"
"2","[2016-09-28 20:40:00,2016-09-28 21:00:00)","0","29","11"
"2","[2016-09-28 21:00:00,2016-09-28 21:20:00)","0","31","6"
"2","[2016-09-28 21:20:00,2016-09-28 21:40:00)","0","35","4"
"2","[2016-09-28 21:40:00,2016-09-28 22:00:00)","0","19","4"
"2","[2016-09-28 22:00:00,2016-09-28 22:20:00)","0","18","2"
"2","[2016-09-28 22:20:00,2016-09-28 22:40:00)","0","12","3"
"2","[2016-09-28 22:40:00,2016-09-28 23:00:00)","0","14","3"
"2","[2016-09-28 23:00:00,2016-09-28 23:20:00)","0","6","6"
"2","[2016-09-28 23:20:00,2016-09-28 23:40:00)","0","1","1"
"2","[2016-09-28 23:40:00,2016-09-29 00:00:00)","0","2","2"
"2","[2016-09-29 00:00:00,2016-09-29 00:20:00)","0","1","0"
"2","[2016-09-29 00:20:00,2016-09-29 00:40:00)","0","4","0"
"2","[2016-09-29 05:00:00,2016-09-29 05:20:00)","0","12","0"
"2","[2016-09-29 05:20:00,2016-09-29 05:40:00)","0","9","0"
"2","[2016-09-29 05:40:00,2016-09-29 06:00:00)","0","11","0"
"2","[2016-09-29 06:00:00,2016-09-29 06:20:00)","0","15","0"
"2","[2016-09-29 06:20:00,2016-09-29 06:40:00)","0","14","0"
"2","[2016-09-29 06:40:00,2016-09-29 07:00:00)","0","32","4"
"2","[2016-09-29 07:00:00,2016-09-29 07:20:00)","0","68","22"
"2","[2016-09-29 07:20:00,2016-09-29 07:40:00)","0","72","29"
"2","[2016-09-29 07:40:00,2016-09-29 08:00:00)","0","88","35"
"2","[2016-09-29 08:00:00,2016-09-29 08:20:00)","0","105","30"
"2","[2016-09-29 08:20:00,2016-09-29 08:40:00)","0","99","36"
"2","[2016-09-29 08:40:00,2016-09-29 09:00:00)","0","114","27"
"2","[2016-09-29 09:00:00,2016-09-29 09:20:00)","0","117","33"
"2","[2016-09-29 09:20:00,2016-09-29 09:40:00)","0","102","32"
"2","[2016-09-29 09:40:00,2016-09-29 10:00:00)","0","82","14"
"2","[2016-09-29 10:00:00,2016-09-29 10:20:00)","0","82","17"
"2","[2016-09-29 10:20:00,2016-09-29 10:40:00)","0","85","24"
"2","[2016-09-29 10:40:00,2016-09-29 11:00:00)","0","80","18"
"2","[2016-09-29 11:00:00,2016-09-29 11:20:00)","0","48","11"
"2","[2016-09-29 11:20:00,2016-09-29 11:40:00)","0","45","10"
"2","[2016-09-29 11:40:00,2016-09-29 12:00:00)","0","62","20"
"2","[2016-09-29 12:00:00,2016-09-29 12:20:00)","0","69","17"
"2","[2016-09-29 12:20:00,2016-09-29 12:40:00)","0","78","17"
"2","[2016-09-29 12:40:00,2016-09-29 13:00:00)","0","75","19"
"2","[2016-09-29 13:00:00,2016-09-29 13:20:00)","0","69","23"
"2","[2016-09-29 13:20:00,2016-09-29 13:40:00)","0","66","17"
"2","[2016-09-29 13:40:00,2016-09-29 14:00:00)","0","75","8"
"2","[2016-09-29 14:00:00,2016-09-29 14:20:00)","0","66","23"
"2","[2016-09-29 14:20:00,2016-09-29 14:40:00)","0","67","10"
"2","[2016-09-29 14:40:00,2016-09-29 15:00:00)","0","64","10"
"2","[2016-09-29 15:00:00,2016-09-29 15:20:00)","0","82","16"
"2","[2016-09-29 15:20:00,2016-09-29 15:40:00)","0","78","23"
"2","[2016-09-29 15:40:00,2016-09-29 16:00:00)","0","85","22"
"2","[2016-09-29 16:00:00,2016-09-29 16:20:00)","0","71","12"
"2","[2016-09-29 16:20:00,2016-09-29 16:40:00)","0","78","17"
"2","[2016-09-29 16:40:00,2016-09-29 17:00:00)","0","86","29"
"2","[2016-09-29 17:00:00,2016-09-29 17:20:00)","0","78","22"
"2","[2016-09-29 17:20:00,2016-09-29 17:40:00)","0","70","19"
"2","[2016-09-29 17:40:00,2016-09-29 18:00:00)","0","71","17"
"2","[2016-09-29 18:00:00,2016-09-29 18:20:00)","0","70","16"
"2","[2016-09-29 18:20:00,2016-09-29 18:40:00)","0","67","22"
"2","[2016-09-29 18:40:00,2016-09-29 19:00:00)","0","58","15"
"2","[2016-09-29 19:00:00,2016-09-29 19:20:00)","0","45","11"
"2","[2016-09-29 19:20:00,2016-09-29 19:40:00)","0","44","11"
"2","[2016-09-29 19:40:00,2016-09-29 20:00:00)","0","41","14"
"2","[2016-09-29 20:00:00,2016-09-29 20:20:00)","0","25","5"
"2","[2016-09-29 20:20:00,2016-09-29 20:40:00)","0","26","7"
"2","[2016-09-29 20:40:00,2016-09-29 21:00:00)","0","40","8"
"2","[2016-09-29 21:00:00,2016-09-29 21:20:00)","0","28","5"
"2","[2016-09-29 21:20:00,2016-09-29 21:40:00)","0","43","13"
"2","[2016-09-29 21:40:00,2016-09-29 22:00:00)","0","41","7"
"2","[2016-09-29 22:00:00,2016-09-29 22:20:00)","0","26","2"
"2","[2016-09-29 22:20:00,2016-09-29 22:40:00)","0","22","3"
"2","[2016-09-29 22:40:00,2016-09-29 23:00:00)","0","12","0"
"2","[2016-09-29 23:00:00,2016-09-29 23:20:00)","0","26","2"
"2","[2016-09-29 23:20:00,2016-09-29 23:40:00)","0","21","2"
"2","[2016-09-29 23:40:00,2016-09-30 00:00:00)","0","7","0"
"2","[2016-09-30 00:00:00,2016-09-30 00:20:00)","0","7","3"
"2","[2016-09-30 00:20:00,2016-09-30 00:40:00)","0","2","2"
"2","[2016-09-30 00:40:00,2016-09-30 01:00:00)","0","2","2"
"2","[2016-09-30 01:00:00,2016-09-30 01:20:00)","0","1","1"
"2","[2016-09-30 01:20:00,2016-09-30 01:40:00)","0","2","2"
"2","[2016-09-30 05:00:00,2016-09-30 05:20:00)","0","11","1"
"2","[2016-09-30 05:20:00,2016-09-30 05:40:00)","0","19","5"
"2","[2016-09-30 05:40:00,2016-09-30 06:00:00)","0","16","4"
"2","[2016-09-30 06:00:00,2016-09-30 06:20:00)","0","35","3"
"2","[2016-09-30 06:20:00,2016-09-30 06:40:00)","0","37","9"
"2","[2016-09-30 06:40:00,2016-09-30 07:00:00)","0","52","11"
"2","[2016-09-30 07:00:00,2016-09-30 07:20:00)","0","77","26"
"2","[2016-09-30 07:20:00,2016-09-30 07:40:00)","0","86","39"
"2","[2016-09-30 07:40:00,2016-09-30 08:00:00)","0","104","42"
"2","[2016-09-30 08:00:00,2016-09-30 08:20:00)","0","114","31"
"2","[2016-09-30 08:20:00,2016-09-30 08:40:00)","0","104","37"
"2","[2016-09-30 08:40:00,2016-09-30 09:00:00)","0","107","26"
"2","[2016-09-30 09:00:00,2016-09-30 09:20:00)","0","91","23"
"2","[2016-09-30 09:20:00,2016-09-30 09:40:00)","0","92","18"
"2","[2016-09-30 09:40:00,2016-09-30 10:00:00)","0","75","15"
"2","[2016-09-30 10:00:00,2016-09-30 10:20:00)","0","80","16"
"2","[2016-09-30 10:20:00,2016-09-30 10:40:00)","0","73","15"
"2","[2016-09-30 10:40:00,2016-09-30 11:00:00)","0","77","21"
"2","[2016-09-30 11:00:00,2016-09-30 11:20:00)","0","84","14"
"2","[2016-09-30 11:20:00,2016-09-30 11:40:00)","0","58","20"
"2","[2016-09-30 11:40:00,2016-09-30 12:00:00)","0","70","13"
"2","[2016-09-30 12:00:00,2016-09-30 12:20:00)","0","69","16"
"2","[2016-09-30 12:20:00,2016-09-30 12:40:00)","0","100","24"
"2","[2016-09-30 12:40:00,2016-09-30 13:00:00)","0","117","38"
"2","[2016-09-30 13:00:00,2016-09-30 13:20:00)","0","109","24"
"2","[2016-09-30 13:20:00,2016-09-30 13:40:00)","0","106","30"
"2","[2016-09-30 13:40:00,2016-09-30 14:00:00)","0","123","24"
"2","[2016-09-30 14:00:00,2016-09-30 14:20:00)","0","109","22"
"2","[2016-09-30 14:20:00,2016-09-30 14:40:00)","0","111","23"
"2","[2016-09-30 14:40:00,2016-09-30 15:00:00)","0","69","18"
"2","[2016-09-30 15:00:00,2016-09-30 15:20:00)","0","138","36"
"2","[2016-09-30 15:20:00,2016-09-30 15:40:00)","0","133","34"
"2","[2016-09-30 15:40:00,2016-09-30 16:00:00)","0","135","25"
"2","[2016-09-30 16:00:00,2016-09-30 16:20:00)","0","129","32"
"2","[2016-09-30 16:20:00,2016-09-30 16:40:00)","0","148","27"
"2","[2016-09-30 16:40:00,2016-09-30 17:00:00)","0","143","40"
"2","[2016-09-30 17:00:00,2016-09-30 17:20:00)","0","131","41"
"2","[2016-09-30 17:20:00,2016-09-30 17:40:00)","0","133","27"
"2","[2016-09-30 17:40:00,2016-09-30 18:00:00)","0","52","36"
"2","[2016-09-30 18:00:00,2016-09-30 18:20:00)","0","25","25"
"2","[2016-09-30 18:20:00,2016-09-30 18:40:00)","0","32","32"
"2","[2016-09-30 18:40:00,2016-09-30 19:00:00)","0","27","27"
"2","[2016-09-30 19:00:00,2016-09-30 19:20:00)","0","20","20"
"2","[2016-09-30 19:20:00,2016-09-30 19:40:00)","0","23","23"
"2","[2016-09-30 19:40:00,2016-09-30 20:00:00)","0","21","21"
"2","[2016-09-30 20:00:00,2016-09-30 20:20:00)","0","17","17"
"2","[2016-09-30 20:20:00,2016-09-30 20:40:00)","0","15","15"
"2","[2016-09-30 20:40:00,2016-09-30 21:00:00)","0","16","16"
"2","[2016-09-30 21:00:00,2016-09-30 21:20:00)","0","14","14"
"2","[2016-09-30 21:20:00,2016-09-30 21:40:00)","0","13","13"
"2","[2016-09-30 21:40:00,2016-09-30 22:00:00)","0","11","11"
"2","[2016-09-30 22:00:00,2016-09-30 22:20:00)","0","10","10"
"2","[2016-09-30 22:20:00,2016-09-30 22:40:00)","0","9","9"
"2","[2016-09-30 22:40:00,2016-09-30 23:00:00)","0","9","9"
"2","[2016-09-30 23:00:00,2016-09-30 23:20:00)","0","11","11"
"2","[2016-09-30 23:20:00,2016-09-30 23:40:00)","0","7","5"
"2","[2016-09-30 23:40:00,2016-10-01 00:00:00)","0","13","4"
"2","[2016-10-01 00:00:00,2016-10-01 00:20:00)","0","1","1"
"2","[2016-10-01 00:20:00,2016-10-01 00:40:00)","0","4","4"
