volume,pair,tollgate_id,direction,time_window,start_time,date,time,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap
86,2-0,2,0,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",2016-09-20 17:20:00,2016-09-20,17:20:00,1,53,1014,326.0,2.2,20.5,65.0,0.0,82.0,64.0,76.0,82.0,69.0,69.0,7,2,0,66.69410224489796,0,1,2
85,2-0,2,0,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",2016-09-20 17:40:00,2016-09-20,17:40:00,1,54,1014,326.0,2.2,20.5,65.0,0.0,86.0,82.0,64.0,76.0,82.0,69.0,7,2,0,66.69410224489796,0,1,2
77,2-0,2,0,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",2016-09-20 18:00:00,2016-09-20,18:00:00,1,55,1014,327.0,1.4,19.4,74.0,0.0,85.0,86.0,82.0,64.0,76.0,82.0,7,1,0,68.1735901,0,1,2
60,2-0,2,0,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",2016-09-20 18:20:00,2016-09-20,18:20:00,1,56,1014,327.0,1.4,19.4,74.0,0.0,77.0,85.0,86.0,82.0,64.0,76.0,7,1,0,68.1735901,0,1,2
56,2-0,2,0,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",2016-09-20 18:40:00,2016-09-20,18:40:00,1,57,1014,327.0,1.4,19.4,74.0,0.0,60.0,77.0,85.0,86.0,82.0,64.0,7,1,0,68.1735901,0,1,2
61,2-0,2,0,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",2016-09-20 19:00:00,2016-09-20,19:00:00,1,58,1014,327.0,1.4,19.4,74.0,0.0,56.0,60.0,77.0,85.0,86.0,82.0,7,1,0,68.1735901,0,1,2
27,2-0,2,0,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",2016-09-20 19:20:00,2016-09-20,19:20:00,1,59,1014,327.0,1.4,19.4,74.0,0.0,61.0,56.0,60.0,77.0,85.0,86.0,7,1,0,68.1735901,0,1,2
40,2-0,2,0,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",2016-09-20 19:40:00,2016-09-20,19:40:00,1,60,1014,327.0,1.4,19.4,74.0,0.0,27.0,61.0,56.0,60.0,77.0,85.0,7,1,0,68.1735901,0,1,2
35,2-0,2,0,"[2016-09-20 20:00:00,2016-09-20 20:20:00)",2016-09-20 20:00:00,2016-09-20,20:00:00,1,61,1014,327.0,1.4,19.4,74.0,0.0,40.0,27.0,61.0,56.0,60.0,77.0,7,1,0,68.1735901,0,1,2
31,2-0,2,0,"[2016-09-20 20:20:00,2016-09-20 20:40:00)",2016-09-20 20:20:00,2016-09-20,20:20:00,1,62,1014,327.0,1.4,19.4,74.0,0.0,35.0,40.0,27.0,61.0,56.0,60.0,7,1,0,68.1735901,0,1,2
30,2-0,2,0,"[2016-09-20 20:40:00,2016-09-20 21:00:00)",2016-09-20 20:40:00,2016-09-20,20:40:00,1,63,1014,327.0,1.4,19.4,74.0,0.0,31.0,35.0,40.0,27.0,61.0,56.0,7,1,0,68.1735901,0,1,2
27,2-0,2,0,"[2016-09-20 21:00:00,2016-09-20 21:20:00)",2016-09-20 21:00:00,2016-09-20,21:00:00,1,64,1014,330.0,1.0,18.6,80.0,0.0,30.0,31.0,35.0,40.0,27.0,61.0,7,1,0,68.56701624242424,0,1,2
21,2-0,2,0,"[2016-09-20 21:20:00,2016-09-20 21:40:00)",2016-09-20 21:20:00,2016-09-20,21:20:00,1,65,1014,330.0,1.0,18.6,80.0,0.0,27.0,30.0,31.0,35.0,40.0,27.0,7,1,0,68.56701624242424,0,1,2
5,2-0,2,0,"[2016-09-20 21:40:00,2016-09-20 22:00:00)",2016-09-20 21:40:00,2016-09-20,21:40:00,1,66,1014,330.0,1.0,18.6,80.0,0.0,21.0,27.0,30.0,31.0,35.0,40.0,7,1,0,68.56701624242424,0,1,2
5,2-0,2,0,"[2016-09-20 22:00:00,2016-09-20 22:20:00)",2016-09-20 22:00:00,2016-09-20,22:00:00,1,67,1014,330.0,1.0,18.6,80.0,0.0,5.0,21.0,27.0,30.0,31.0,35.0,7,1,0,68.56701624242424,0,1,2
6,2-0,2,0,"[2016-09-20 22:20:00,2016-09-20 22:40:00)",2016-09-20 22:20:00,2016-09-20,22:20:00,1,68,1014,330.0,1.0,18.6,80.0,0.0,5.0,5.0,21.0,27.0,30.0,31.0,7,1,0,68.56701624242424,0,1,2
5,2-0,2,0,"[2016-09-20 23:00:00,2016-09-20 23:20:00)",2016-09-20 23:00:00,2016-09-20,23:00:00,1,70,1014,330.0,1.0,18.6,80.0,0.0,5.0,6.0,5.0,5.0,21.0,27.0,7,1,0,68.56701624242424,0,1,2
7,2-0,2,0,"[2016-09-20 23:20:00,2016-09-20 23:40:00)",2016-09-20 23:20:00,2016-09-20,23:20:00,1,71,1014,330.0,1.0,18.6,80.0,0.0,5.0,6.0,6.0,5.0,5.0,21.0,7,1,0,68.56701624242424,0,1,2
5,2-0,2,0,"[2016-09-20 23:40:00,2016-09-21 00:00:00)",2016-09-20 23:40:00,2016-09-20,23:40:00,1,72,1014,330.0,1.0,18.6,80.0,0.0,7.0,5.0,6.0,6.0,5.0,5.0,7,1,0,68.56701624242424,0,1,2
2,2-0,2,0,"[2016-09-21 00:00:00,2016-09-21 00:20:00)",2016-09-21 00:00:00,2016-09-21,00:00:00,2,1,1016,219.0,0.7,21.7,69.0,0.0,5.0,7.0,5.0,6.0,6.0,5.0,5,1,0,74.1858907141631,1,1,3
2,2-0,2,0,"[2016-09-21 00:20:00,2016-09-21 00:40:00)",2016-09-21 00:20:00,2016-09-21,00:20:00,2,2,1016,219.0,0.7,21.7,69.0,0.0,2.0,5.0,7.0,5.0,6.0,6.0,5,1,0,74.1858907141631,1,1,3
2,2-0,2,0,"[2016-09-21 00:40:00,2016-09-21 01:00:00)",2016-09-21 00:40:00,2016-09-21,00:40:00,2,3,1016,219.0,0.7,21.7,69.0,0.0,2.0,2.0,5.0,7.0,5.0,6.0,5,1,0,74.1858907141631,1,1,3
1,2-0,2,0,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",2016-09-21 01:20:00,2016-09-21,01:20:00,2,5,1016,219.0,0.7,21.7,69.0,0.0,2.0,2.0,2.0,2.0,5.0,7.0,5,1,0,74.1858907141631,1,1,3
1,2-0,2,0,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",2016-09-21 01:40:00,2016-09-21,01:40:00,2,6,1016,219.0,0.7,21.7,69.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,5,1,0,74.1858907141631,1,1,3
1,2-0,2,0,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",2016-09-21 05:00:00,2016-09-21,05:00:00,2,16,1015,17.0,2.4,25.2,59.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,8,2,0,74.04217845656565,1,1,3
5,2-0,2,0,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",2016-09-21 05:20:00,2016-09-21,05:20:00,2,17,1015,17.0,2.4,25.2,59.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,8,2,0,74.04217845656565,1,1,3
6,2-0,2,0,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",2016-09-21 05:40:00,2016-09-21,05:40:00,2,18,1015,17.0,2.4,25.2,59.0,0.0,5.0,1.0,2.0,2.0,2.0,5.0,8,2,0,74.04217845656565,1,1,3
6,2-0,2,0,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",2016-09-21 06:00:00,2016-09-21,06:00:00,2,19,1013,328.0,3.0,26.2,56.0,0.0,6.0,5.0,1.0,2.0,2.0,5.0,7,2,0,73.57659656170212,1,1,3
9,2-0,2,0,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",2016-09-21 06:20:00,2016-09-21,06:20:00,2,20,1013,328.0,3.0,26.2,56.0,0.0,6.0,6.0,5.0,1.0,2.0,5.0,7,2,0,73.57659656170212,1,1,3
14,2-0,2,0,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",2016-09-21 06:40:00,2016-09-21,06:40:00,2,21,1013,328.0,3.0,26.2,56.0,0.0,9.0,6.0,6.0,5.0,1.0,5.0,7,2,0,73.57659656170212,1,1,3
42,2-0,2,0,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",2016-09-21 07:00:00,2016-09-21,07:00:00,2,22,1013,328.0,3.0,26.2,56.0,0.0,14.0,9.0,6.0,6.0,5.0,1.0,7,2,0,73.57659656170212,1,1,3
37,2-0,2,0,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",2016-09-21 07:20:00,2016-09-21,07:20:00,2,23,1013,328.0,3.0,26.2,56.0,0.0,42.0,14.0,9.0,6.0,6.0,5.0,7,2,0,73.57659656170212,1,1,3
44,2-0,2,0,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",2016-09-21 07:40:00,2016-09-21,07:40:00,2,24,1013,328.0,3.0,26.2,56.0,0.0,37.0,42.0,14.0,9.0,6.0,6.0,7,2,0,73.57659656170212,1,1,3
37,2-0,2,0,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",2016-09-21 08:00:00,2016-09-21,08:00:00,2,25,1013,328.0,3.0,26.2,56.0,0.0,44.0,37.0,42.0,14.0,9.0,6.0,7,2,0,73.57659656170212,1,1,3
30,2-0,2,0,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",2016-09-21 08:20:00,2016-09-21,08:20:00,2,26,1013,328.0,3.0,26.2,56.0,0.0,37.0,44.0,37.0,42.0,14.0,9.0,7,2,0,73.57659656170212,1,1,3
66,2-0,2,0,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",2016-09-21 08:40:00,2016-09-21,08:40:00,2,27,1013,328.0,3.0,26.2,56.0,0.0,30.0,37.0,44.0,37.0,42.0,14.0,7,2,0,73.57659656170212,1,1,3
104,2-0,2,0,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",2016-09-21 09:00:00,2016-09-21,09:00:00,2,28,1013,348.0,1.5,24.9,67.0,0.0,66.0,30.0,37.0,44.0,37.0,42.0,8,1,0,77.38324096915423,2,1,3
100,2-0,2,0,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",2016-09-21 09:20:00,2016-09-21,09:20:00,2,29,1013,348.0,1.5,24.9,67.0,0.0,104.0,66.0,30.0,37.0,44.0,37.0,8,1,0,77.38324096915423,2,1,3
80,2-0,2,0,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",2016-09-21 09:40:00,2016-09-21,09:40:00,2,30,1013,348.0,1.5,24.9,67.0,0.0,100.0,104.0,66.0,30.0,37.0,44.0,8,1,0,77.38324096915423,2,1,3
72,2-0,2,0,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",2016-09-21 10:00:00,2016-09-21,10:00:00,2,31,1013,348.0,1.5,24.9,67.0,0.0,80.0,100.0,104.0,66.0,30.0,37.0,8,1,0,77.38324096915423,2,1,3
67,2-0,2,0,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",2016-09-21 10:20:00,2016-09-21,10:20:00,2,32,1013,348.0,1.5,24.9,67.0,0.0,72.0,80.0,100.0,104.0,66.0,30.0,8,1,0,77.38324096915423,2,1,3
74,2-0,2,0,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",2016-09-21 10:40:00,2016-09-21,10:40:00,2,33,1013,348.0,1.5,24.9,67.0,0.0,67.0,72.0,80.0,100.0,104.0,66.0,8,1,0,77.38324096915423,2,1,3
45,2-0,2,0,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",2016-09-21 11:00:00,2016-09-21,11:00:00,2,34,1013,348.0,1.5,24.9,67.0,0.0,74.0,67.0,72.0,80.0,100.0,104.0,8,1,0,77.38324096915423,2,1,3
58,2-0,2,0,"[2016-09-21 11:20:00,2016-09-21 11:40:00)",2016-09-21 11:20:00,2016-09-21,11:20:00,2,35,1013,348.0,1.5,24.9,67.0,0.0,45.0,74.0,67.0,72.0,80.0,100.0,8,1,0,77.38324096915423,2,1,3
50,2-0,2,0,"[2016-09-21 11:40:00,2016-09-21 12:00:00)",2016-09-21 11:40:00,2016-09-21,11:40:00,2,36,1013,348.0,1.5,24.9,67.0,0.0,58.0,45.0,74.0,67.0,72.0,80.0,8,1,0,77.38324096915423,2,1,3
63,2-0,2,0,"[2016-09-21 12:00:00,2016-09-21 12:20:00)",2016-09-21 12:00:00,2016-09-21,12:00:00,2,37,1014,320.0,2.4,21.3,91.0,0.5,50.0,58.0,45.0,74.0,67.0,72.0,7,2,1,70.49993400675106,0,1,3
42,2-0,2,0,"[2016-09-21 12:20:00,2016-09-21 12:40:00)",2016-09-21 12:20:00,2016-09-21,12:20:00,2,38,1014,320.0,2.4,21.3,91.0,0.5,63.0,50.0,58.0,45.0,74.0,67.0,7,2,1,70.49993400675106,0,1,3
55,2-0,2,0,"[2016-09-21 12:40:00,2016-09-21 13:00:00)",2016-09-21 12:40:00,2016-09-21,12:40:00,2,39,1014,320.0,2.4,21.3,91.0,0.5,42.0,63.0,50.0,58.0,45.0,74.0,7,2,1,70.49993400675106,0,1,3
82,2-0,2,0,"[2016-09-21 13:00:00,2016-09-21 13:20:00)",2016-09-21 13:00:00,2016-09-21,13:00:00,2,40,1014,320.0,2.4,21.3,91.0,0.5,55.0,42.0,63.0,50.0,58.0,45.0,7,2,1,70.49993400675106,0,1,3
72,2-0,2,0,"[2016-09-21 13:20:00,2016-09-21 13:40:00)",2016-09-21 13:20:00,2016-09-21,13:20:00,2,41,1014,320.0,2.4,21.3,91.0,0.5,82.0,55.0,42.0,63.0,50.0,58.0,7,2,1,70.49993400675106,0,1,3
62,2-0,2,0,"[2016-09-21 13:40:00,2016-09-21 14:00:00)",2016-09-21 13:40:00,2016-09-21,13:40:00,2,42,1014,320.0,2.4,21.3,91.0,0.5,72.0,82.0,55.0,42.0,63.0,50.0,7,2,1,70.49993400675106,0,1,3
78,2-0,2,0,"[2016-09-21 14:00:00,2016-09-21 14:20:00)",2016-09-21 14:00:00,2016-09-21,14:00:00,2,43,1014,320.0,2.4,21.3,91.0,0.5,62.0,72.0,82.0,55.0,42.0,63.0,7,2,1,70.49993400675106,0,1,3
79,2-0,2,0,"[2016-09-21 14:20:00,2016-09-21 14:40:00)",2016-09-21 14:20:00,2016-09-21,14:20:00,2,44,1014,320.0,2.4,21.3,91.0,0.5,78.0,62.0,72.0,82.0,55.0,42.0,7,2,1,70.49993400675106,0,1,3
66,2-0,2,0,"[2016-09-21 14:40:00,2016-09-21 15:00:00)",2016-09-21 14:40:00,2016-09-21,14:40:00,2,45,1014,320.0,2.4,21.3,91.0,0.5,79.0,78.0,62.0,72.0,82.0,55.0,7,2,1,70.49993400675106,0,1,3
63,2-0,2,0,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",2016-09-21 15:00:00,2016-09-21,15:00:00,2,46,1014,310.0,1.0,20.8,93.0,0.0,66.0,79.0,78.0,62.0,72.0,82.0,7,1,0,74.22722048264463,1,1,3
81,2-0,2,0,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",2016-09-21 15:20:00,2016-09-21,15:20:00,2,47,1014,310.0,1.0,20.8,93.0,0.0,63.0,66.0,79.0,78.0,62.0,72.0,7,1,0,74.22722048264463,1,1,3
77,2-0,2,0,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",2016-09-21 15:40:00,2016-09-21,15:40:00,2,48,1014,310.0,1.0,20.8,93.0,0.0,81.0,63.0,66.0,79.0,78.0,62.0,7,1,0,74.22722048264463,1,1,3
66,2-0,2,0,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",2016-09-21 16:00:00,2016-09-21,16:00:00,2,49,1014,310.0,1.0,20.8,93.0,0.0,77.0,81.0,63.0,66.0,79.0,78.0,7,1,0,74.22722048264463,1,1,3
81,2-0,2,0,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",2016-09-21 16:20:00,2016-09-21,16:20:00,2,50,1014,310.0,1.0,20.8,93.0,0.0,66.0,77.0,81.0,63.0,66.0,79.0,7,1,0,74.22722048264463,1,1,3
99,2-0,2,0,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",2016-09-21 16:40:00,2016-09-21,16:40:00,2,51,1014,310.0,1.0,20.8,93.0,0.0,81.0,66.0,77.0,81.0,63.0,66.0,7,1,0,74.22722048264463,1,1,3
88,2-0,2,0,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",2016-09-21 17:00:00,2016-09-21,17:00:00,2,52,1014,310.0,1.0,20.8,93.0,0.0,99.0,81.0,66.0,77.0,81.0,63.0,7,1,0,74.22722048264463,1,1,3
77,2-0,2,0,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",2016-09-21 17:20:00,2016-09-21,17:20:00,2,53,1014,310.0,1.0,20.8,93.0,0.0,88.0,99.0,81.0,66.0,77.0,81.0,7,1,0,74.22722048264463,1,1,3
83,2-0,2,0,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",2016-09-21 17:40:00,2016-09-21,17:40:00,2,54,1014,310.0,1.0,20.8,93.0,0.0,77.0,88.0,99.0,81.0,66.0,77.0,7,1,0,74.22722048264463,1,1,3
58,2-0,2,0,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",2016-09-21 18:00:00,2016-09-21,18:00:00,2,55,1013,341.0,1.7,20.2,94.0,0.0,83.0,77.0,88.0,99.0,81.0,66.0,8,2,0,70.92123834838709,0,1,3
72,2-0,2,0,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",2016-09-21 18:20:00,2016-09-21,18:20:00,2,56,1013,341.0,1.7,20.2,94.0,0.0,58.0,83.0,77.0,88.0,99.0,81.0,8,2,0,70.92123834838709,0,1,3
49,2-0,2,0,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",2016-09-21 18:40:00,2016-09-21,18:40:00,2,57,1013,341.0,1.7,20.2,94.0,0.0,72.0,58.0,83.0,77.0,88.0,99.0,8,2,0,70.92123834838709,0,1,3
47,2-0,2,0,"[2016-09-21 19:00:00,2016-09-21 19:20:00)",2016-09-21 19:00:00,2016-09-21,19:00:00,2,58,1013,341.0,1.7,20.2,94.0,0.0,49.0,72.0,58.0,83.0,77.0,88.0,8,2,0,70.92123834838709,0,1,3
35,2-0,2,0,"[2016-09-21 19:20:00,2016-09-21 19:40:00)",2016-09-21 19:20:00,2016-09-21,19:20:00,2,59,1013,341.0,1.7,20.2,94.0,0.0,47.0,49.0,72.0,58.0,83.0,77.0,8,2,0,70.92123834838709,0,1,3
38,2-0,2,0,"[2016-09-21 19:40:00,2016-09-21 20:00:00)",2016-09-21 19:40:00,2016-09-21,19:40:00,2,60,1013,341.0,1.7,20.2,94.0,0.0,35.0,47.0,49.0,72.0,58.0,83.0,8,2,0,70.92123834838709,0,1,3
38,2-0,2,0,"[2016-09-21 20:00:00,2016-09-21 20:20:00)",2016-09-21 20:00:00,2016-09-21,20:00:00,2,61,1013,341.0,1.7,20.2,94.0,0.0,38.0,35.0,47.0,49.0,72.0,58.0,8,2,0,70.92123834838709,0,1,3
18,2-0,2,0,"[2016-09-21 20:20:00,2016-09-21 20:40:00)",2016-09-21 20:20:00,2016-09-21,20:20:00,2,62,1013,341.0,1.7,20.2,94.0,0.0,38.0,38.0,35.0,47.0,49.0,72.0,8,2,0,70.92123834838709,0,1,3
24,2-0,2,0,"[2016-09-21 20:40:00,2016-09-21 21:00:00)",2016-09-21 20:40:00,2016-09-21,20:40:00,2,63,1013,341.0,1.7,20.2,94.0,0.0,18.0,38.0,38.0,35.0,47.0,49.0,8,2,0,70.92123834838709,0,1,3
27,2-0,2,0,"[2016-09-21 21:00:00,2016-09-21 21:20:00)",2016-09-21 21:00:00,2016-09-21,21:00:00,2,64,1013,320.0,1.6,19.5,96.0,0.0,24.0,18.0,38.0,38.0,35.0,47.0,7,1,0,70.08223592156862,0,1,3
32,2-0,2,0,"[2016-09-21 21:20:00,2016-09-21 21:40:00)",2016-09-21 21:20:00,2016-09-21,21:20:00,2,65,1013,320.0,1.6,19.5,96.0,0.0,27.0,24.0,18.0,38.0,38.0,35.0,7,1,0,70.08223592156862,0,1,3
26,2-0,2,0,"[2016-09-21 21:40:00,2016-09-21 22:00:00)",2016-09-21 21:40:00,2016-09-21,21:40:00,2,66,1013,320.0,1.6,19.5,96.0,0.0,32.0,27.0,24.0,18.0,38.0,38.0,7,1,0,70.08223592156862,0,1,3
24,2-0,2,0,"[2016-09-21 22:00:00,2016-09-21 22:20:00)",2016-09-21 22:00:00,2016-09-21,22:00:00,2,67,1013,320.0,1.6,19.5,96.0,0.0,26.0,32.0,27.0,24.0,18.0,38.0,7,1,0,70.08223592156862,0,1,3
21,2-0,2,0,"[2016-09-21 22:20:00,2016-09-21 22:40:00)",2016-09-21 22:20:00,2016-09-21,22:20:00,2,68,1013,320.0,1.6,19.5,96.0,0.0,24.0,26.0,32.0,27.0,24.0,18.0,7,1,0,70.08223592156862,0,1,3
16,2-0,2,0,"[2016-09-21 22:40:00,2016-09-21 23:00:00)",2016-09-21 22:40:00,2016-09-21,22:40:00,2,69,1013,320.0,1.6,19.5,96.0,0.0,21.0,24.0,26.0,32.0,27.0,24.0,7,1,0,70.08223592156862,0,1,3
7,2-0,2,0,"[2016-09-21 23:00:00,2016-09-21 23:20:00)",2016-09-21 23:00:00,2016-09-21,23:00:00,2,70,1013,320.0,1.6,19.5,96.0,0.0,16.0,21.0,24.0,26.0,32.0,27.0,7,1,0,70.08223592156862,0,1,3
1,2-0,2,0,"[2016-09-21 23:20:00,2016-09-21 23:40:00)",2016-09-21 23:20:00,2016-09-21,23:20:00,2,71,1013,320.0,1.6,19.5,96.0,0.0,7.0,16.0,21.0,24.0,26.0,32.0,7,1,0,70.08223592156862,0,1,3
1,2-0,2,0,"[2016-09-21 23:40:00,2016-09-22 00:00:00)",2016-09-21 23:40:00,2016-09-21,23:40:00,2,72,1013,320.0,1.6,19.5,96.0,0.0,1.0,7.0,16.0,21.0,24.0,26.0,7,1,0,70.08223592156862,0,1,3
1,2-0,2,0,"[2016-09-22 00:00:00,2016-09-22 00:20:00)",2016-09-22 00:00:00,2016-09-22,00:00:00,3,1,1014,281.0,1.5,20.7,91.0,0.0,1.0,1.0,7.0,16.0,21.0,24.0,6,1,0,72.20796062386832,1,1,4
1,2-0,2,0,"[2016-09-22 00:20:00,2016-09-22 00:40:00)",2016-09-22 00:20:00,2016-09-22,00:20:00,3,2,1014,281.0,1.5,20.7,91.0,0.0,1.0,1.0,1.0,7.0,16.0,21.0,6,1,0,72.20796062386832,1,1,4
18,2-0,2,0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2016-09-22 05:00:00,2016-09-22,05:00:00,3,16,1013,187.0,2.5,26.4,62.0,0.0,1.0,1.0,1.0,7.0,16.0,21.0,4,2,0,76.33882553118279,2,1,4
20,2-0,2,0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",2016-09-22 05:20:00,2016-09-22,05:20:00,3,17,1013,187.0,2.5,26.4,62.0,0.0,18.0,1.0,1.0,7.0,16.0,21.0,4,2,0,76.33882553118279,2,1,4
21,2-0,2,0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",2016-09-22 05:40:00,2016-09-22,05:40:00,3,18,1013,187.0,2.5,26.4,62.0,0.0,20.0,18.0,1.0,7.0,16.0,21.0,4,2,0,76.33882553118279,2,1,4
30,2-0,2,0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",2016-09-22 06:00:00,2016-09-22,06:00:00,3,19,1011,117.0,2.3,28.7,54.0,0.0,21.0,20.0,18.0,7.0,16.0,21.0,3,2,0,80.14986681226993,3,1,4
31,2-0,2,0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",2016-09-22 06:20:00,2016-09-22,06:20:00,3,20,1011,117.0,2.3,28.7,54.0,0.0,30.0,21.0,20.0,18.0,16.0,21.0,3,2,0,80.14986681226993,3,1,4
38,2-0,2,0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",2016-09-22 06:40:00,2016-09-22,06:40:00,3,21,1011,117.0,2.3,28.7,54.0,0.0,31.0,30.0,21.0,20.0,18.0,21.0,3,2,0,80.14986681226993,3,1,4
72,2-0,2,0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",2016-09-22 07:00:00,2016-09-22,07:00:00,3,22,1011,117.0,2.3,28.7,54.0,0.0,38.0,31.0,30.0,21.0,20.0,18.0,3,2,0,80.14986681226993,3,1,4
79,2-0,2,0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",2016-09-22 07:20:00,2016-09-22,07:20:00,3,23,1011,117.0,2.3,28.7,54.0,0.0,72.0,38.0,31.0,30.0,21.0,20.0,3,2,0,80.14986681226993,3,1,4
100,2-0,2,0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",2016-09-22 07:40:00,2016-09-22,07:40:00,3,24,1011,117.0,2.3,28.7,54.0,0.0,79.0,72.0,38.0,31.0,30.0,21.0,3,2,0,80.14986681226993,3,1,4
108,2-0,2,0,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",2016-09-22 08:00:00,2016-09-22,08:00:00,3,25,1011,117.0,2.3,28.7,54.0,0.0,100.0,79.0,72.0,38.0,31.0,30.0,3,2,0,80.14986681226993,3,1,4
110,2-0,2,0,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",2016-09-22 08:20:00,2016-09-22,08:20:00,3,26,1011,117.0,2.3,28.7,54.0,0.0,108.0,100.0,79.0,72.0,38.0,31.0,3,2,0,80.14986681226993,3,1,4
101,2-0,2,0,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",2016-09-22 08:40:00,2016-09-22,08:40:00,3,27,1011,117.0,2.3,28.7,54.0,0.0,110.0,108.0,100.0,79.0,72.0,38.0,3,2,0,80.14986681226993,3,1,4
96,2-0,2,0,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",2016-09-22 09:00:00,2016-09-22,09:00:00,3,28,1011,91.0,2.6,26.8,57.0,0.0,101.0,110.0,108.0,100.0,79.0,72.0,2,2,0,76.0952713142857,2,1,4
81,2-0,2,0,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",2016-09-22 09:20:00,2016-09-22,09:20:00,3,29,1011,91.0,2.6,26.8,57.0,0.0,96.0,101.0,110.0,108.0,100.0,79.0,2,2,0,76.0952713142857,2,1,4
65,2-0,2,0,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",2016-09-22 09:40:00,2016-09-22,09:40:00,3,30,1011,91.0,2.6,26.8,57.0,0.0,81.0,96.0,101.0,110.0,108.0,100.0,2,2,0,76.0952713142857,2,1,4
83,2-0,2,0,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",2016-09-22 10:00:00,2016-09-22,10:00:00,3,31,1011,91.0,2.6,26.8,57.0,0.0,65.0,81.0,96.0,101.0,110.0,108.0,2,2,0,76.0952713142857,2,1,4
48,2-0,2,0,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",2016-09-22 10:20:00,2016-09-22,10:20:00,3,32,1011,91.0,2.6,26.8,57.0,0.0,83.0,65.0,81.0,96.0,101.0,110.0,2,2,0,76.0952713142857,2,1,4
44,2-0,2,0,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",2016-09-22 10:40:00,2016-09-22,10:40:00,3,33,1011,91.0,2.6,26.8,57.0,0.0,48.0,83.0,65.0,81.0,96.0,101.0,2,2,0,76.0952713142857,2,1,4
60,2-0,2,0,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",2016-09-22 11:00:00,2016-09-22,11:00:00,3,34,1011,91.0,2.6,26.8,57.0,0.0,44.0,48.0,83.0,65.0,81.0,96.0,2,2,0,76.0952713142857,2,1,4
