avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap
56.44,A-2,A,2,"[2016-07-20 19:20:00,2016-07-20 19:40:00)",2016-07-20 19:20:00,2016-07-20,19:20:00,2,59,1001,210.0,2.5,29.0,69.0,0.0,93.49,78.33,85.1,67.89,75.48,81.35,5,2,0,82.190736,3,1,2
52.1,A-2,A,2,"[2016-07-20 19:40:00,2016-07-20 20:00:00)",2016-07-20 19:40:00,2016-07-20,19:40:00,2,60,1001,210.0,2.5,29.0,69.0,0.0,56.44,93.49,78.33,85.1,67.89,75.48,5,2,0,82.190736,3,1,2
57.61,A-2,A,2,"[2016-07-20 20:00:00,2016-07-20 20:20:00)",2016-07-20 20:00:00,2016-07-20,20:00:00,2,61,1001,210.0,2.5,29.0,69.0,0.0,52.1,56.44,93.49,78.33,85.1,67.89,5,2,0,82.190736,3,1,2
52.58,A-2,A,2,"[2016-07-20 20:20:00,2016-07-20 20:40:00)",2016-07-20 20:20:00,2016-07-20,20:20:00,2,62,1001,210.0,2.5,29.0,69.0,0.0,57.61,52.1,56.44,93.49,78.33,85.1,5,2,0,82.190736,3,1,2
80.38,A-2,A,2,"[2016-07-20 21:00:00,2016-07-20 21:20:00)",2016-07-20 21:00:00,2016-07-20,21:00:00,2,64,1002,222.0,2.3,27.3,79.0,0.0,123.65,52.58,57.61,52.1,56.44,93.49,5,2,0,80.96269647683616,3,1,2
50.84,A-2,A,2,"[2016-07-20 21:20:00,2016-07-20 21:40:00)",2016-07-20 21:20:00,2016-07-20,21:20:00,2,65,1002,222.0,2.3,27.3,79.0,0.0,80.38,123.65,52.58,57.61,52.1,56.44,5,2,0,80.96269647683616,3,1,2
68.68,A-2,A,2,"[2016-07-20 21:40:00,2016-07-20 22:00:00)",2016-07-20 21:40:00,2016-07-20,21:40:00,2,66,1002,222.0,2.3,27.3,79.0,0.0,50.84,80.38,123.65,52.58,57.61,52.1,5,2,0,80.96269647683616,3,1,2
55.44,A-2,A,2,"[2016-07-20 22:00:00,2016-07-20 22:20:00)",2016-07-20 22:00:00,2016-07-20,22:00:00,2,67,1002,222.0,2.3,27.3,79.0,0.0,68.68,50.84,80.38,123.65,52.58,57.61,5,2,0,80.96269647683616,3,1,2
44.94,A-2,A,2,"[2016-07-20 22:20:00,2016-07-20 22:40:00)",2016-07-20 22:20:00,2016-07-20,22:20:00,2,68,1002,222.0,2.3,27.3,79.0,0.0,55.44,68.68,50.84,80.38,123.65,52.58,5,2,0,80.96269647683616,3,1,2
66.24,A-2,A,2,"[2016-07-20 22:40:00,2016-07-20 23:00:00)",2016-07-20 22:40:00,2016-07-20,22:40:00,2,69,1002,222.0,2.3,27.3,79.0,0.0,44.94,55.44,68.68,50.84,80.38,123.65,5,2,0,80.96269647683616,3,1,2
49.75,A-2,A,2,"[2016-07-20 23:00:00,2016-07-20 23:20:00)",2016-07-20 23:00:00,2016-07-20,23:00:00,2,70,1002,222.0,2.3,27.3,79.0,0.0,66.24,44.94,55.44,68.68,50.84,80.38,5,2,0,80.96269647683616,3,1,2
55.15,A-2,A,2,"[2016-07-20 23:20:00,2016-07-20 23:40:00)",2016-07-20 23:20:00,2016-07-20,23:20:00,2,71,1002,222.0,2.3,27.3,79.0,0.0,49.75,66.24,44.94,55.44,68.68,50.84,5,2,0,80.96269647683616,3,1,2
56.67,A-2,A,2,"[2016-07-20 23:40:00,2016-07-21 00:00:00)",2016-07-20 23:40:00,2016-07-20,23:40:00,2,72,1002,222.0,2.3,27.3,79.0,0.0,55.15,49.75,66.24,44.94,55.44,68.68,5,2,0,80.96269647683616,3,1,2
39.21,A-2,A,2,"[2016-07-21 00:00:00,2016-07-21 00:20:00)",2016-07-21 00:00:00,2016-07-21,00:00:00,3,1,1003,197.0,1.8,31.1,63.0,0.0,56.67,55.15,49.75,66.24,44.94,55.44,4,2,0,87.54337059856115,4,1,3
47.21,A-2,A,2,"[2016-07-21 03:00:00,2016-07-21 03:20:00)",2016-07-21 03:00:00,2016-07-21,03:00:00,3,10,1002,210.0,4.6,35.6,47.0,0.0,54.08,28.59,45.19,80.25,41.47,56.27,5,3,0,84.60835792340426,3,1,3
50.25,A-2,A,2,"[2016-07-21 03:20:00,2016-07-21 03:40:00)",2016-07-21 03:20:00,2016-07-21,03:20:00,3,11,1002,210.0,4.6,35.6,47.0,0.0,47.21,54.08,28.59,45.19,80.25,41.47,5,3,0,84.60835792340426,3,1,3
83.48,A-2,A,2,"[2016-07-21 03:40:00,2016-07-21 04:00:00)",2016-07-21 03:40:00,2016-07-21,03:40:00,3,12,1002,210.0,4.6,35.6,47.0,0.0,50.25,47.21,54.08,28.59,45.19,80.25,5,3,0,84.60835792340426,3,1,3
87.03,A-2,A,2,"[2016-07-21 06:20:00,2016-07-21 06:40:00)",2016-07-21 06:20:00,2016-07-21,06:20:00,3,20,1002,205.0,4.7,37.2,44.0,0.0,63.18,56.69,39.5,48.06,61.71,49.89,5,3,0,86.89035946666668,4,1,3
65.34,A-2,A,2,"[2016-07-21 06:40:00,2016-07-21 07:00:00)",2016-07-21 06:40:00,2016-07-21,06:40:00,3,21,1002,205.0,4.7,37.2,44.0,0.0,87.03,63.18,56.69,39.5,48.06,61.71,5,3,0,86.89035946666668,4,1,3
78.01,A-2,A,2,"[2016-07-21 07:00:00,2016-07-21 07:20:00)",2016-07-21 07:00:00,2016-07-21,07:00:00,3,22,1002,205.0,4.7,37.2,44.0,0.0,65.34,87.03,63.18,56.69,39.5,48.06,5,3,0,86.89035946666668,4,1,3
109.73,A-2,A,2,"[2016-07-21 07:20:00,2016-07-21 07:40:00)",2016-07-21 07:20:00,2016-07-21,07:20:00,3,23,1002,205.0,4.7,37.2,44.0,0.0,78.01,65.34,87.03,63.18,56.69,39.5,5,3,0,86.89035946666668,4,1,3
114.72,A-2,A,2,"[2016-07-21 07:40:00,2016-07-21 08:00:00)",2016-07-21 07:40:00,2016-07-21,07:40:00,3,24,1002,205.0,4.7,37.2,44.0,0.0,109.73,78.01,65.34,87.03,63.18,56.69,5,3,0,86.89035946666668,4,1,3
116.07,A-2,A,2,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",2016-07-21 08:00:00,2016-07-21,08:00:00,3,25,1002,205.0,4.7,37.2,44.0,0.0,114.72,109.73,78.01,65.34,87.03,63.18,5,3,0,86.89035946666668,4,1,3
88.42,A-2,A,2,"[2016-07-21 08:40:00,2016-07-21 09:00:00)",2016-07-21 08:40:00,2016-07-21,08:40:00,3,27,1002,205.0,4.7,37.2,44.0,0.0,125.1,116.07,114.72,109.73,78.01,65.34,5,3,0,86.89035946666668,4,1,3
71.47,A-2,A,2,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",2016-07-21 09:00:00,2016-07-21,09:00:00,3,28,1000,195.0,3.2,37.6,42.0,0.0,88.42,125.1,116.07,114.72,109.73,78.01,4,2,0,92.13823195675677,4,1,3
116.58,A-2,A,2,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",2016-07-21 09:20:00,2016-07-21,09:20:00,3,29,1000,195.0,3.2,37.6,42.0,0.0,71.47,88.42,125.1,116.07,114.72,109.73,4,2,0,92.13823195675677,4,1,3
88.66,A-2,A,2,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",2016-07-21 09:40:00,2016-07-21,09:40:00,3,30,1000,195.0,3.2,37.6,42.0,0.0,116.58,71.47,88.42,125.1,116.07,114.72,4,2,0,92.13823195675677,4,1,3
68.5,A-2,A,2,"[2016-07-21 10:00:00,2016-07-21 10:20:00)",2016-07-21 10:00:00,2016-07-21,10:00:00,3,31,1000,195.0,3.2,37.6,42.0,0.0,88.66,116.58,71.47,88.42,125.1,116.07,4,2,0,92.13823195675677,4,1,3
64.06,A-2,A,2,"[2016-07-21 10:20:00,2016-07-21 10:40:00)",2016-07-21 10:20:00,2016-07-21,10:20:00,3,32,1000,195.0,3.2,37.6,42.0,0.0,68.5,88.66,116.58,71.47,88.42,125.1,4,2,0,92.13823195675677,4,1,3
83.47,A-2,A,2,"[2016-07-21 10:40:00,2016-07-21 11:00:00)",2016-07-21 10:40:00,2016-07-21,10:40:00,3,33,1000,195.0,3.2,37.6,42.0,0.0,64.06,68.5,88.66,116.58,71.47,88.42,4,2,0,92.13823195675677,4,1,3
64.09,A-2,A,2,"[2016-07-21 11:00:00,2016-07-21 11:20:00)",2016-07-21 11:00:00,2016-07-21,11:00:00,3,34,1000,195.0,3.2,37.6,42.0,0.0,83.47,64.06,68.5,88.66,116.58,71.47,4,2,0,92.13823195675677,4,1,3
84.86,A-2,A,2,"[2016-07-21 11:20:00,2016-07-21 11:40:00)",2016-07-21 11:20:00,2016-07-21,11:20:00,3,35,1000,195.0,3.2,37.6,42.0,0.0,64.09,83.47,64.06,68.5,88.66,116.58,4,2,0,92.13823195675677,4,1,3
58.84,A-2,A,2,"[2016-07-21 11:40:00,2016-07-21 12:00:00)",2016-07-21 11:40:00,2016-07-21,11:40:00,3,36,1000,195.0,3.2,37.6,42.0,0.0,84.86,64.09,83.47,64.06,68.5,88.66,4,2,0,92.13823195675677,4,1,3
61.17,A-2,A,2,"[2016-07-21 12:00:00,2016-07-21 12:20:00)",2016-07-21 12:00:00,2016-07-21,12:00:00,3,37,1001,258.0,1.6,33.5,53.0,0.0,58.84,84.86,64.09,83.47,64.06,68.5,6,1,0,91.1862727826087,4,1,3
69.79,A-2,A,2,"[2016-07-21 12:20:00,2016-07-21 12:40:00)",2016-07-21 12:20:00,2016-07-21,12:20:00,3,38,1001,258.0,1.6,33.5,53.0,0.0,61.17,58.84,84.86,64.09,83.47,64.06,6,1,0,91.1862727826087,4,1,3
76.77,A-2,A,2,"[2016-07-21 12:40:00,2016-07-21 13:00:00)",2016-07-21 12:40:00,2016-07-21,12:40:00,3,39,1001,258.0,1.6,33.5,53.0,0.0,69.79,61.17,58.84,84.86,64.09,83.47,6,1,0,91.1862727826087,4,1,3
79.46,A-2,A,2,"[2016-07-21 13:00:00,2016-07-21 13:20:00)",2016-07-21 13:00:00,2016-07-21,13:00:00,3,40,1001,258.0,1.6,33.5,53.0,0.0,76.77,69.79,61.17,58.84,84.86,64.09,6,1,0,91.1862727826087,4,1,3
58.13,A-2,A,2,"[2016-07-21 13:20:00,2016-07-21 13:40:00)",2016-07-21 13:20:00,2016-07-21,13:20:00,3,41,1001,258.0,1.6,33.5,53.0,0.0,79.46,76.77,69.79,61.17,58.84,84.86,6,1,0,91.1862727826087,4,1,3
68.56,A-2,A,2,"[2016-07-21 13:40:00,2016-07-21 14:00:00)",2016-07-21 13:40:00,2016-07-21,13:40:00,3,42,1001,258.0,1.6,33.5,53.0,0.0,58.13,79.46,76.77,69.79,61.17,58.84,6,1,0,91.1862727826087,4,1,3
60.06,A-2,A,2,"[2016-07-21 14:00:00,2016-07-21 14:20:00)",2016-07-21 14:00:00,2016-07-21,14:00:00,3,43,1001,258.0,1.6,33.5,53.0,0.0,68.56,58.13,79.46,76.77,69.79,61.17,6,1,0,91.1862727826087,4,1,3
60.19,A-2,A,2,"[2016-07-21 14:20:00,2016-07-21 14:40:00)",2016-07-21 14:20:00,2016-07-21,14:20:00,3,44,1001,258.0,1.6,33.5,53.0,0.0,60.06,68.56,58.13,79.46,76.77,69.79,6,1,0,91.1862727826087,4,1,3
66.75,A-2,A,2,"[2016-07-21 14:40:00,2016-07-21 15:00:00)",2016-07-21 14:40:00,2016-07-21,14:40:00,3,45,1001,258.0,1.6,33.5,53.0,0.0,60.19,60.06,68.56,58.13,79.46,76.77,6,1,0,91.1862727826087,4,1,3
51.32,A-2,A,2,"[2016-07-21 15:00:00,2016-07-21 15:20:00)",2016-07-21 15:00:00,2016-07-21,15:00:00,3,46,1002,208.0,3.2,31.4,66.0,0.0,66.75,60.19,60.06,68.56,58.13,79.46,5,2,0,84.08426475294117,3,1,3
60.32,A-2,A,2,"[2016-07-21 15:20:00,2016-07-21 15:40:00)",2016-07-21 15:20:00,2016-07-21,15:20:00,3,47,1002,208.0,3.2,31.4,66.0,0.0,51.32,66.75,60.19,60.06,68.56,58.13,5,2,0,84.08426475294117,3,1,3
60.9,A-2,A,2,"[2016-07-21 15:40:00,2016-07-21 16:00:00)",2016-07-21 15:40:00,2016-07-21,15:40:00,3,48,1002,208.0,3.2,31.4,66.0,0.0,60.32,51.32,66.75,60.19,60.06,68.56,5,2,0,84.08426475294117,3,1,3
62.18,A-2,A,2,"[2016-07-21 16:00:00,2016-07-21 16:20:00)",2016-07-21 16:00:00,2016-07-21,16:00:00,3,49,1002,208.0,3.2,31.4,66.0,0.0,60.9,60.32,51.32,66.75,60.19,60.06,5,2,0,84.08426475294117,3,1,3
89.12,A-2,A,2,"[2016-07-21 16:20:00,2016-07-21 16:40:00)",2016-07-21 16:20:00,2016-07-21,16:20:00,3,50,1002,208.0,3.2,31.4,66.0,0.0,62.18,60.9,60.32,51.32,66.75,60.19,5,2,0,84.08426475294117,3,1,3
74.38,A-2,A,2,"[2016-07-21 16:40:00,2016-07-21 17:00:00)",2016-07-21 16:40:00,2016-07-21,16:40:00,3,51,1002,208.0,3.2,31.4,66.0,0.0,89.12,62.18,60.9,60.32,51.32,66.75,5,2,0,84.08426475294117,3,1,3
58.46,A-2,A,2,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",2016-07-21 17:00:00,2016-07-21,17:00:00,3,52,1002,208.0,3.2,31.4,66.0,0.0,74.38,89.12,62.18,60.9,60.32,51.32,5,2,0,84.08426475294117,3,1,3
103.07,A-2,A,2,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",2016-07-21 17:20:00,2016-07-21,17:20:00,3,53,1002,208.0,3.2,31.4,66.0,0.0,58.46,74.38,89.12,62.18,60.9,60.32,5,2,0,84.08426475294117,3,1,3
90.96,A-2,A,2,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",2016-07-21 17:40:00,2016-07-21,17:40:00,3,54,1002,208.0,3.2,31.4,66.0,0.0,103.07,58.46,74.38,89.12,62.18,60.9,5,2,0,84.08426475294117,3,1,3
63.41,A-2,A,2,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",2016-07-21 18:00:00,2016-07-21,18:00:00,3,55,1002,207.0,2.4,29.9,70.0,0.0,90.96,103.07,58.46,74.38,89.12,62.18,5,2,0,84.36989115231789,3,1,3
59.08,A-2,A,2,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",2016-07-21 18:20:00,2016-07-21,18:20:00,3,56,1002,207.0,2.4,29.9,70.0,0.0,63.41,90.96,103.07,58.46,74.38,89.12,5,2,0,84.36989115231789,3,1,3
86.53,A-2,A,2,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",2016-07-21 18:40:00,2016-07-21,18:40:00,3,57,1002,207.0,2.4,29.9,70.0,0.0,59.08,63.41,90.96,103.07,58.46,74.38,5,2,0,84.36989115231789,3,1,3
48.83,A-2,A,2,"[2016-07-21 19:00:00,2016-07-21 19:20:00)",2016-07-21 19:00:00,2016-07-21,19:00:00,3,58,1002,207.0,2.4,29.9,70.0,0.0,86.53,59.08,63.41,90.96,103.07,58.46,5,2,0,84.36989115231789,3,1,3
65.35,A-2,A,2,"[2016-07-21 19:20:00,2016-07-21 19:40:00)",2016-07-21 19:20:00,2016-07-21,19:20:00,3,59,1002,207.0,2.4,29.9,70.0,0.0,48.83,86.53,59.08,63.41,90.96,103.07,5,2,0,84.36989115231789,3,1,3
73.56,A-2,A,2,"[2016-07-21 19:40:00,2016-07-21 20:00:00)",2016-07-21 19:40:00,2016-07-21,19:40:00,3,60,1002,207.0,2.4,29.9,70.0,0.0,65.35,48.83,86.53,59.08,63.41,90.96,5,2,0,84.36989115231789,3,1,3
59.5,A-2,A,2,"[2016-07-21 20:00:00,2016-07-21 20:20:00)",2016-07-21 20:00:00,2016-07-21,20:00:00,3,61,1002,207.0,2.4,29.9,70.0,0.0,73.56,65.35,48.83,86.53,59.08,63.41,5,2,0,84.36989115231789,3,1,3
60.8,A-2,A,2,"[2016-07-21 20:20:00,2016-07-21 20:40:00)",2016-07-21 20:20:00,2016-07-21,20:20:00,3,62,1002,207.0,2.4,29.9,70.0,0.0,59.5,73.56,65.35,48.83,86.53,59.08,5,2,0,84.36989115231789,3,1,3
53.95,A-2,A,2,"[2016-07-21 20:40:00,2016-07-21 21:00:00)",2016-07-21 20:40:00,2016-07-21,20:40:00,3,63,1002,207.0,2.4,29.9,70.0,0.0,60.8,59.5,73.56,65.35,48.83,86.53,5,2,0,84.36989115231789,3,1,3
62.58,A-2,A,2,"[2016-07-21 21:00:00,2016-07-21 21:20:00)",2016-07-21 21:00:00,2016-07-21,21:00:00,3,64,1002,199.0,2.5,29.0,75.0,0.0,53.95,60.8,59.5,73.56,65.35,48.83,4,2,0,83.04156,3,1,3
51.87,A-2,A,2,"[2016-07-21 21:20:00,2016-07-21 21:40:00)",2016-07-21 21:20:00,2016-07-21,21:20:00,3,65,1002,199.0,2.5,29.0,75.0,0.0,62.58,53.95,60.8,59.5,73.56,65.35,4,2,0,83.04156,3,1,3
53.81,A-2,A,2,"[2016-07-21 21:40:00,2016-07-21 22:00:00)",2016-07-21 21:40:00,2016-07-21,21:40:00,3,66,1002,199.0,2.5,29.0,75.0,0.0,51.87,62.58,53.95,60.8,59.5,73.56,4,2,0,83.04156,3,1,3
53.03,A-2,A,2,"[2016-07-21 22:00:00,2016-07-21 22:20:00)",2016-07-21 22:00:00,2016-07-21,22:00:00,3,67,1002,199.0,2.5,29.0,75.0,0.0,53.81,51.87,62.58,53.95,60.8,59.5,4,2,0,83.04156,3,1,3
59.78,A-2,A,2,"[2016-07-21 22:20:00,2016-07-21 22:40:00)",2016-07-21 22:20:00,2016-07-21,22:20:00,3,68,1002,199.0,2.5,29.0,75.0,0.0,53.03,53.81,51.87,62.58,53.95,60.8,4,2,0,83.04156,3,1,3
49.0,A-2,A,2,"[2016-07-21 22:40:00,2016-07-21 23:00:00)",2016-07-21 22:40:00,2016-07-21,22:40:00,3,69,1002,199.0,2.5,29.0,75.0,0.0,59.78,53.03,53.81,51.87,62.58,53.95,4,2,0,83.04156,3,1,3
39.15,A-2,A,2,"[2016-07-21 23:00:00,2016-07-21 23:20:00)",2016-07-21 23:00:00,2016-07-21,23:00:00,3,70,1002,199.0,2.5,29.0,75.0,0.0,49.0,59.78,53.03,53.81,51.87,62.58,4,2,0,83.04156,3,1,3
64.95,A-2,A,2,"[2016-07-21 23:20:00,2016-07-21 23:40:00)",2016-07-21 23:20:00,2016-07-21,23:20:00,3,71,1002,199.0,2.5,29.0,75.0,0.0,39.15,49.0,59.78,53.03,53.81,51.87,4,2,0,83.04156,3,1,3
51.29,A-2,A,2,"[2016-07-22 00:00:00,2016-07-22 00:20:00)",2016-07-22 00:00:00,2016-07-22,00:00:00,4,1,1003,194.0,1.9,31.6,68.0,0.0,122.84,64.95,39.15,49.0,59.78,53.03,4,2,0,88.92901005373137,4,1,4
43.06,A-2,A,2,"[2016-07-22 00:20:00,2016-07-22 00:40:00)",2016-07-22 00:20:00,2016-07-22,00:20:00,4,2,1003,194.0,1.9,31.6,68.0,0.0,51.29,122.84,64.95,39.15,49.0,59.78,4,2,0,88.92901005373137,4,1,4
62.39,A-2,A,2,"[2016-07-22 00:40:00,2016-07-22 01:00:00)",2016-07-22 00:40:00,2016-07-22,00:40:00,4,3,1003,194.0,1.9,31.6,68.0,0.0,43.06,51.29,122.84,64.95,39.15,49.0,4,2,0,88.92901005373137,4,1,4
52.1,A-2,A,2,"[2016-07-22 01:00:00,2016-07-22 01:20:00)",2016-07-22 01:00:00,2016-07-22,01:00:00,4,4,1003,194.0,1.9,31.6,68.0,0.0,62.39,43.06,51.29,122.84,64.95,39.15,4,2,0,88.92901005373137,4,1,4
45.71,A-2,A,2,"[2016-07-22 01:20:00,2016-07-22 01:40:00)",2016-07-22 01:20:00,2016-07-22,01:20:00,4,5,1003,194.0,1.9,31.6,68.0,0.0,52.1,62.39,43.06,51.29,122.84,64.95,4,2,0,88.92901005373137,4,1,4
52.62,A-2,A,2,"[2016-07-22 01:40:00,2016-07-22 02:00:00)",2016-07-22 01:40:00,2016-07-22,01:40:00,4,6,1003,194.0,1.9,31.6,68.0,0.0,45.71,52.1,62.39,43.06,51.29,122.84,4,2,0,88.92901005373137,4,1,4
45.62,A-2,A,2,"[2016-07-22 05:00:00,2016-07-22 05:20:00)",2016-07-22 05:00:00,2016-07-22,05:00:00,4,16,1003,212.0,3.0,35.5,51.0,0.0,55.26,52.25,67.94,37.85,65.69,83.07,5,2,0,90.19847905263158,4,1,4
60.5,A-2,A,2,"[2016-07-22 05:20:00,2016-07-22 05:40:00)",2016-07-22 05:20:00,2016-07-22,05:20:00,4,17,1003,212.0,3.0,35.5,51.0,0.0,45.62,55.26,52.25,67.94,37.85,65.69,5,2,0,90.19847905263158,4,1,4
60.63,A-2,A,2,"[2016-07-22 05:40:00,2016-07-22 06:00:00)",2016-07-22 05:40:00,2016-07-22,05:40:00,4,18,1003,212.0,3.0,35.5,51.0,0.0,60.5,45.62,55.26,52.25,67.94,37.85,5,2,0,90.19847905263158,4,1,4
65.36,A-2,A,2,"[2016-07-22 06:00:00,2016-07-22 06:20:00)",2016-07-22 06:00:00,2016-07-22,06:00:00,4,19,1001,220.0,3.6,37.6,45.0,0.0,60.63,60.5,45.62,55.26,52.25,67.94,5,3,0,91.37745275675677,4,1,4
57.04,A-2,A,2,"[2016-07-22 06:20:00,2016-07-22 06:40:00)",2016-07-22 06:20:00,2016-07-22,06:20:00,4,20,1001,220.0,3.6,37.6,45.0,0.0,65.36,60.63,60.5,45.62,55.26,52.25,5,3,0,91.37745275675677,4,1,4
63.97,A-2,A,2,"[2016-07-22 06:40:00,2016-07-22 07:00:00)",2016-07-22 06:40:00,2016-07-22,06:40:00,4,21,1001,220.0,3.6,37.6,45.0,0.0,57.04,65.36,60.63,60.5,45.62,55.26,5,3,0,91.37745275675677,4,1,4
100.39,A-2,A,2,"[2016-07-22 07:20:00,2016-07-22 07:40:00)",2016-07-22 07:20:00,2016-07-22,07:20:00,4,23,1001,220.0,3.6,37.6,45.0,0.0,132.22,63.97,57.04,65.36,60.63,60.5,5,3,0,91.37745275675677,4,1,4
65.35,A-2,A,2,"[2016-07-22 07:40:00,2016-07-22 08:00:00)",2016-07-22 07:40:00,2016-07-22,07:40:00,4,24,1001,220.0,3.6,37.6,45.0,0.0,100.39,132.22,63.97,57.04,65.36,60.63,5,3,0,91.37745275675677,4,1,4
75.53,A-2,A,2,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",2016-07-22 08:00:00,2016-07-22,08:00:00,4,25,1001,220.0,3.6,37.6,45.0,0.0,65.35,100.39,132.22,63.97,57.04,65.36,5,3,0,91.37745275675677,4,1,4
77.43,A-2,A,2,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",2016-07-22 08:20:00,2016-07-22,08:20:00,4,26,1001,220.0,3.6,37.6,45.0,0.0,75.53,65.35,100.39,132.22,63.97,57.04,5,3,0,91.37745275675677,4,1,4
70.94,A-2,A,2,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",2016-07-22 08:40:00,2016-07-22,08:40:00,4,27,1001,220.0,3.6,37.6,45.0,0.0,77.43,75.53,65.35,100.39,132.22,63.97,5,3,0,91.37745275675677,4,1,4
69.42,A-2,A,2,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",2016-07-22 09:00:00,2016-07-22,09:00:00,4,28,1000,226.0,1.9,37.2,45.0,0.0,70.94,77.43,75.53,65.35,100.39,132.22,5,2,0,96.02197866666668,4,1,4
78.81,A-2,A,2,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",2016-07-22 09:20:00,2016-07-22,09:20:00,4,29,1000,226.0,1.9,37.2,45.0,0.0,69.42,70.94,77.43,75.53,65.35,100.39,5,2,0,96.02197866666668,4,1,4
61.73,A-2,A,2,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",2016-07-22 09:40:00,2016-07-22,09:40:00,4,30,1000,226.0,1.9,37.2,45.0,0.0,78.81,69.42,70.94,77.43,75.53,65.35,5,2,0,96.02197866666668,4,1,4
81.75,A-2,A,2,"[2016-07-22 10:00:00,2016-07-22 10:20:00)",2016-07-22 10:00:00,2016-07-22,10:00:00,4,31,1000,226.0,1.9,37.2,45.0,0.0,61.73,78.81,69.42,70.94,77.43,75.53,5,2,0,96.02197866666668,4,1,4
108.18,A-2,A,2,"[2016-07-22 10:20:00,2016-07-22 10:40:00)",2016-07-22 10:20:00,2016-07-22,10:20:00,4,32,1000,226.0,1.9,37.2,45.0,0.0,81.75,61.73,78.81,69.42,70.94,77.43,5,2,0,96.02197866666668,4,1,4
110.34,A-2,A,2,"[2016-07-22 10:40:00,2016-07-22 11:00:00)",2016-07-22 10:40:00,2016-07-22,10:40:00,4,33,1000,226.0,1.9,37.2,45.0,0.0,108.18,81.75,61.73,78.81,69.42,70.94,5,2,0,96.02197866666668,4,1,4
53.57,A-2,A,2,"[2016-07-22 11:00:00,2016-07-22 11:20:00)",2016-07-22 11:00:00,2016-07-22,11:00:00,4,34,1000,226.0,1.9,37.2,45.0,0.0,110.34,108.18,81.75,61.73,78.81,69.42,5,2,0,96.02197866666668,4,1,4
50.36,A-2,A,2,"[2016-07-22 11:20:00,2016-07-22 11:40:00)",2016-07-22 11:20:00,2016-07-22,11:20:00,4,35,1000,226.0,1.9,37.2,45.0,0.0,53.57,110.34,108.18,81.75,61.73,78.81,5,2,0,96.02197866666668,4,1,4
50.41,A-2,A,2,"[2016-07-22 11:40:00,2016-07-22 12:00:00)",2016-07-22 11:40:00,2016-07-22,11:40:00,4,36,1000,226.0,1.9,37.2,45.0,0.0,50.36,53.57,110.34,108.18,81.75,61.73,5,2,0,96.02197866666668,4,1,4
101.76,A-2,A,2,"[2016-07-22 12:00:00,2016-07-22 12:20:00)",2016-07-22 12:00:00,2016-07-22,12:00:00,4,37,1001,238.0,1.7,33.4,54.0,0.0,50.41,50.36,53.57,110.34,108.18,81.75,5,2,0,90.83507525517241,4,1,4
55.95,A-2,A,2,"[2016-07-22 12:20:00,2016-07-22 12:40:00)",2016-07-22 12:20:00,2016-07-22,12:20:00,4,38,1001,238.0,1.7,33.4,54.0,0.0,101.76,50.41,50.36,53.57,110.34,108.18,5,2,0,90.83507525517241,4,1,4
60.76,A-2,A,2,"[2016-07-22 12:40:00,2016-07-22 13:00:00)",2016-07-22 12:40:00,2016-07-22,12:40:00,4,39,1001,238.0,1.7,33.4,54.0,0.0,55.95,101.76,50.41,50.36,53.57,110.34,5,2,0,90.83507525517241,4,1,4
54.92,A-2,A,2,"[2016-07-22 13:00:00,2016-07-22 13:20:00)",2016-07-22 13:00:00,2016-07-22,13:00:00,4,40,1001,238.0,1.7,33.4,54.0,0.0,60.76,55.95,101.76,50.41,50.36,53.57,5,2,0,90.83507525517241,4,1,4
66.94,A-2,A,2,"[2016-07-22 13:20:00,2016-07-22 13:40:00)",2016-07-22 13:20:00,2016-07-22,13:20:00,4,41,1001,238.0,1.7,33.4,54.0,0.0,54.92,60.76,55.95,101.76,50.41,50.36,5,2,0,90.83507525517241,4,1,4
71.59,A-2,A,2,"[2016-07-22 13:40:00,2016-07-22 14:00:00)",2016-07-22 13:40:00,2016-07-22,13:40:00,4,42,1001,238.0,1.7,33.4,54.0,0.0,66.94,54.92,60.76,55.95,101.76,50.41,5,2,0,90.83507525517241,4,1,4
