intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap,holiday
A,2,"[2016-07-20 22:40:00,2016-07-20 23:00:00)",66.24,2016-07-20 22:40:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,22:40:00,2,A-2,44.94,55.44,68.68,50.84,80.38,123.65,69,0
A,2,"[2016-07-20 23:00:00,2016-07-20 23:20:00)",49.75,2016-07-20 23:00:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,23:00:00,2,A-2,66.24,44.94,55.44,68.68,50.84,80.38,70,0
A,2,"[2016-07-20 23:20:00,2016-07-20 23:40:00)",55.15,2016-07-20 23:20:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,23:20:00,2,A-2,49.75,66.24,44.94,55.44,68.68,50.84,71,0
A,2,"[2016-07-20 23:40:00,2016-07-21 00:00:00)",56.67,2016-07-20 23:40:00,2016-07-20,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,23:40:00,2,A-2,55.15,49.75,66.24,44.94,55.44,68.68,72,0
A,2,"[2016-07-21 00:00:00,2016-07-21 00:20:00)",39.21,2016-07-21 00:00:00,2016-07-21,1003.0,1007.8,197.0,1.8,31.1,63.0,0.0,00:00:00,3,A-2,56.67,55.15,49.75,66.24,44.94,55.44,1,0
A,2,"[2016-07-21 03:00:00,2016-07-21 03:20:00)",47.21,2016-07-21 03:00:00,2016-07-21,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,03:00:00,3,A-2,54.08,28.59,45.19,80.25,41.47,56.27,10,0
A,2,"[2016-07-21 03:20:00,2016-07-21 03:40:00)",50.25,2016-07-21 03:20:00,2016-07-21,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,03:20:00,3,A-2,47.21,54.08,28.59,45.19,80.25,41.47,11,0
A,2,"[2016-07-21 03:40:00,2016-07-21 04:00:00)",83.48,2016-07-21 03:40:00,2016-07-21,1002.4,1007.2,210.0,4.6,35.6,47.0,0.0,03:40:00,3,A-2,50.25,47.21,54.08,28.59,45.19,80.25,12,0
A,2,"[2016-07-21 06:20:00,2016-07-21 06:40:00)",87.03,2016-07-21 06:20:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,06:20:00,3,A-2,63.18,56.69,39.5,48.06,61.71,49.89,20,0
A,2,"[2016-07-21 06:40:00,2016-07-21 07:00:00)",65.34,2016-07-21 06:40:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,06:40:00,3,A-2,87.03,63.18,56.69,39.5,48.06,61.71,21,0
A,2,"[2016-07-21 07:00:00,2016-07-21 07:20:00)",78.01,2016-07-21 07:00:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,07:00:00,3,A-2,65.34,87.03,63.18,56.69,39.5,48.06,22,0
A,2,"[2016-07-21 07:20:00,2016-07-21 07:40:00)",109.73,2016-07-21 07:20:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,07:20:00,3,A-2,78.01,65.34,87.03,63.18,56.69,39.5,23,0
A,2,"[2016-07-21 07:40:00,2016-07-21 08:00:00)",114.72,2016-07-21 07:40:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,07:40:00,3,A-2,109.73,78.01,65.34,87.03,63.18,56.69,24,0
A,2,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",116.07,2016-07-21 08:00:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,08:00:00,3,A-2,114.72,109.73,78.01,65.34,87.03,63.18,25,0
A,2,"[2016-07-21 08:40:00,2016-07-21 09:00:00)",88.42,2016-07-21 08:40:00,2016-07-21,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,08:40:00,3,A-2,125.1,116.07,114.72,109.73,78.01,65.34,27,0
A,2,"[2016-07-21 09:00:00,2016-07-21 09:20:00)",71.47,2016-07-21 09:00:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,09:00:00,3,A-2,88.42,125.1,116.07,114.72,109.73,78.01,28,0
A,2,"[2016-07-21 09:20:00,2016-07-21 09:40:00)",116.58,2016-07-21 09:20:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,09:20:00,3,A-2,71.47,88.42,125.1,116.07,114.72,109.73,29,0
A,2,"[2016-07-21 09:40:00,2016-07-21 10:00:00)",88.66,2016-07-21 09:40:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,09:40:00,3,A-2,116.58,71.47,88.42,125.1,116.07,114.72,30,0
A,2,"[2016-07-21 10:00:00,2016-07-21 10:20:00)",68.5,2016-07-21 10:00:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10:00:00,3,A-2,88.66,116.58,71.47,88.42,125.1,116.07,31,0
A,2,"[2016-07-21 10:20:00,2016-07-21 10:40:00)",64.06,2016-07-21 10:20:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10:20:00,3,A-2,68.5,88.66,116.58,71.47,88.42,125.1,32,0
A,2,"[2016-07-21 10:40:00,2016-07-21 11:00:00)",83.47,2016-07-21 10:40:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,10:40:00,3,A-2,64.06,68.5,88.66,116.58,71.47,88.42,33,0
A,2,"[2016-07-21 11:00:00,2016-07-21 11:20:00)",64.09,2016-07-21 11:00:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11:00:00,3,A-2,83.47,64.06,68.5,88.66,116.58,71.47,34,0
A,2,"[2016-07-21 11:20:00,2016-07-21 11:40:00)",84.86,2016-07-21 11:20:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11:20:00,3,A-2,64.09,83.47,64.06,68.5,88.66,116.58,35,0
A,2,"[2016-07-21 11:40:00,2016-07-21 12:00:00)",58.84,2016-07-21 11:40:00,2016-07-21,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,11:40:00,3,A-2,84.86,64.09,83.47,64.06,68.5,88.66,36,0
A,2,"[2016-07-21 12:00:00,2016-07-21 12:20:00)",61.17,2016-07-21 12:00:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,12:00:00,3,A-2,58.84,84.86,64.09,83.47,64.06,68.5,37,0
A,2,"[2016-07-21 12:20:00,2016-07-21 12:40:00)",69.79,2016-07-21 12:20:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,12:20:00,3,A-2,61.17,58.84,84.86,64.09,83.47,64.06,38,0
A,2,"[2016-07-21 12:40:00,2016-07-21 13:00:00)",76.77,2016-07-21 12:40:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,12:40:00,3,A-2,69.79,61.17,58.84,84.86,64.09,83.47,39,0
A,2,"[2016-07-21 13:00:00,2016-07-21 13:20:00)",79.46,2016-07-21 13:00:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13:00:00,3,A-2,76.77,69.79,61.17,58.84,84.86,64.09,40,0
A,2,"[2016-07-21 13:20:00,2016-07-21 13:40:00)",58.13,2016-07-21 13:20:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13:20:00,3,A-2,79.46,76.77,69.79,61.17,58.84,84.86,41,0
A,2,"[2016-07-21 13:40:00,2016-07-21 14:00:00)",68.56,2016-07-21 13:40:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,13:40:00,3,A-2,58.13,79.46,76.77,69.79,61.17,58.84,42,0
A,2,"[2016-07-21 14:00:00,2016-07-21 14:20:00)",60.06,2016-07-21 14:00:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14:00:00,3,A-2,68.56,58.13,79.46,76.77,69.79,61.17,43,0
A,2,"[2016-07-21 14:20:00,2016-07-21 14:40:00)",60.19,2016-07-21 14:20:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14:20:00,3,A-2,60.06,68.56,58.13,79.46,76.77,69.79,44,0
A,2,"[2016-07-21 14:40:00,2016-07-21 15:00:00)",66.75,2016-07-21 14:40:00,2016-07-21,1001.0,1005.8,258.0,1.6,33.5,53.0,0.0,14:40:00,3,A-2,60.19,60.06,68.56,58.13,79.46,76.77,45,0
A,2,"[2016-07-21 15:00:00,2016-07-21 15:20:00)",51.32,2016-07-21 15:00:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15:00:00,3,A-2,66.75,60.19,60.06,68.56,58.13,79.46,46,0
A,2,"[2016-07-21 15:20:00,2016-07-21 15:40:00)",60.32,2016-07-21 15:20:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15:20:00,3,A-2,51.32,66.75,60.19,60.06,68.56,58.13,47,0
A,2,"[2016-07-21 15:40:00,2016-07-21 16:00:00)",60.9,2016-07-21 15:40:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,15:40:00,3,A-2,60.32,51.32,66.75,60.19,60.06,68.56,48,0
A,2,"[2016-07-21 16:00:00,2016-07-21 16:20:00)",62.18,2016-07-21 16:00:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,16:00:00,3,A-2,60.9,60.32,51.32,66.75,60.19,60.06,49,0
A,2,"[2016-07-21 16:20:00,2016-07-21 16:40:00)",89.12,2016-07-21 16:20:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,16:20:00,3,A-2,62.18,60.9,60.32,51.32,66.75,60.19,50,0
A,2,"[2016-07-21 16:40:00,2016-07-21 17:00:00)",74.38,2016-07-21 16:40:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,16:40:00,3,A-2,89.12,62.18,60.9,60.32,51.32,66.75,51,0
A,2,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",58.46,2016-07-21 17:00:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,17:00:00,3,A-2,74.38,89.12,62.18,60.9,60.32,51.32,52,0
A,2,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",103.07,2016-07-21 17:20:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,17:20:00,3,A-2,58.46,74.38,89.12,62.18,60.9,60.32,53,0
A,2,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",90.96,2016-07-21 17:40:00,2016-07-21,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,17:40:00,3,A-2,103.07,58.46,74.38,89.12,62.18,60.9,54,0
A,2,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",63.41,2016-07-21 18:00:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,18:00:00,3,A-2,90.96,103.07,58.46,74.38,89.12,62.18,55,0
A,2,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",59.08,2016-07-21 18:20:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,18:20:00,3,A-2,63.41,90.96,103.07,58.46,74.38,89.12,56,0
A,2,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",86.53,2016-07-21 18:40:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,18:40:00,3,A-2,59.08,63.41,90.96,103.07,58.46,74.38,57,0
A,2,"[2016-07-21 19:00:00,2016-07-21 19:20:00)",48.83,2016-07-21 19:00:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,19:00:00,3,A-2,86.53,59.08,63.41,90.96,103.07,58.46,58,0
A,2,"[2016-07-21 19:20:00,2016-07-21 19:40:00)",65.35,2016-07-21 19:20:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,19:20:00,3,A-2,48.83,86.53,59.08,63.41,90.96,103.07,59,0
A,2,"[2016-07-21 19:40:00,2016-07-21 20:00:00)",73.56,2016-07-21 19:40:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,19:40:00,3,A-2,65.35,48.83,86.53,59.08,63.41,90.96,60,0
A,2,"[2016-07-21 20:00:00,2016-07-21 20:20:00)",59.5,2016-07-21 20:00:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,20:00:00,3,A-2,73.56,65.35,48.83,86.53,59.08,63.41,61,0
A,2,"[2016-07-21 20:20:00,2016-07-21 20:40:00)",60.8,2016-07-21 20:20:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,20:20:00,3,A-2,59.5,73.56,65.35,48.83,86.53,59.08,62,0
A,2,"[2016-07-21 20:40:00,2016-07-21 21:00:00)",53.95,2016-07-21 20:40:00,2016-07-21,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,20:40:00,3,A-2,60.8,59.5,73.56,65.35,48.83,86.53,63,0
A,2,"[2016-07-21 21:00:00,2016-07-21 21:20:00)",62.58,2016-07-21 21:00:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,21:00:00,3,A-2,53.95,60.8,59.5,73.56,65.35,48.83,64,0
A,2,"[2016-07-21 21:20:00,2016-07-21 21:40:00)",51.87,2016-07-21 21:20:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,21:20:00,3,A-2,62.58,53.95,60.8,59.5,73.56,65.35,65,0
A,2,"[2016-07-21 21:40:00,2016-07-21 22:00:00)",53.81,2016-07-21 21:40:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,21:40:00,3,A-2,51.87,62.58,53.95,60.8,59.5,73.56,66,0
A,2,"[2016-07-21 22:00:00,2016-07-21 22:20:00)",53.03,2016-07-21 22:00:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,22:00:00,3,A-2,53.81,51.87,62.58,53.95,60.8,59.5,67,0
A,2,"[2016-07-21 22:20:00,2016-07-21 22:40:00)",59.78,2016-07-21 22:20:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,22:20:00,3,A-2,53.03,53.81,51.87,62.58,53.95,60.8,68,0
A,2,"[2016-07-21 22:40:00,2016-07-21 23:00:00)",49.0,2016-07-21 22:40:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,22:40:00,3,A-2,59.78,53.03,53.81,51.87,62.58,53.95,69,0
A,2,"[2016-07-21 23:00:00,2016-07-21 23:20:00)",39.15,2016-07-21 23:00:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,23:00:00,3,A-2,49.0,59.78,53.03,53.81,51.87,62.58,70,0
A,2,"[2016-07-21 23:20:00,2016-07-21 23:40:00)",64.95,2016-07-21 23:20:00,2016-07-21,1002.1,1006.9,199.0,2.5,29.0,75.0,0.0,23:20:00,3,A-2,39.15,49.0,59.78,53.03,53.81,51.87,71,0
A,2,"[2016-07-22 00:00:00,2016-07-22 00:20:00)",51.29,2016-07-22 00:00:00,2016-07-22,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,00:00:00,4,A-2,122.84,64.95,39.15,49.0,59.78,53.03,1,0
A,2,"[2016-07-22 00:20:00,2016-07-22 00:40:00)",43.06,2016-07-22 00:20:00,2016-07-22,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,00:20:00,4,A-2,51.29,122.84,64.95,39.15,49.0,59.78,2,0
A,2,"[2016-07-22 00:40:00,2016-07-22 01:00:00)",62.39,2016-07-22 00:40:00,2016-07-22,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,00:40:00,4,A-2,43.06,51.29,122.84,64.95,39.15,49.0,3,0
A,2,"[2016-07-22 01:00:00,2016-07-22 01:20:00)",52.1,2016-07-22 01:00:00,2016-07-22,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,01:00:00,4,A-2,62.39,43.06,51.29,122.84,64.95,39.15,4,0
A,2,"[2016-07-22 01:20:00,2016-07-22 01:40:00)",45.71,2016-07-22 01:20:00,2016-07-22,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,01:20:00,4,A-2,52.1,62.39,43.06,51.29,122.84,64.95,5,0
A,2,"[2016-07-22 01:40:00,2016-07-22 02:00:00)",52.62,2016-07-22 01:40:00,2016-07-22,1003.2,1008.0,194.0,1.9,31.6,68.0,0.0,01:40:00,4,A-2,45.71,52.1,62.39,43.06,51.29,122.84,6,0
A,2,"[2016-07-22 05:00:00,2016-07-22 05:20:00)",45.62,2016-07-22 05:00:00,2016-07-22,1002.7,1007.5,212.0,3.0,35.5,51.0,0.0,05:00:00,4,A-2,55.26,52.25,67.94,37.85,65.69,83.07,16,0
A,2,"[2016-07-22 05:20:00,2016-07-22 05:40:00)",60.5,2016-07-22 05:20:00,2016-07-22,1002.7,1007.5,212.0,3.0,35.5,51.0,0.0,05:20:00,4,A-2,45.62,55.26,52.25,67.94,37.85,65.69,17,0
A,2,"[2016-07-22 05:40:00,2016-07-22 06:00:00)",60.63,2016-07-22 05:40:00,2016-07-22,1002.7,1007.5,212.0,3.0,35.5,51.0,0.0,05:40:00,4,A-2,60.5,45.62,55.26,52.25,67.94,37.85,18,0
A,2,"[2016-07-22 06:00:00,2016-07-22 06:20:00)",65.36,2016-07-22 06:00:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,06:00:00,4,A-2,60.63,60.5,45.62,55.26,52.25,67.94,19,0
A,2,"[2016-07-22 06:20:00,2016-07-22 06:40:00)",57.04,2016-07-22 06:20:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,06:20:00,4,A-2,65.36,60.63,60.5,45.62,55.26,52.25,20,0
A,2,"[2016-07-22 06:40:00,2016-07-22 07:00:00)",63.97,2016-07-22 06:40:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,06:40:00,4,A-2,57.04,65.36,60.63,60.5,45.62,55.26,21,0
A,2,"[2016-07-22 07:20:00,2016-07-22 07:40:00)",100.39,2016-07-22 07:20:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,07:20:00,4,A-2,132.22,63.97,57.04,65.36,60.63,60.5,23,0
A,2,"[2016-07-22 07:40:00,2016-07-22 08:00:00)",65.35,2016-07-22 07:40:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,07:40:00,4,A-2,100.39,132.22,63.97,57.04,65.36,60.63,24,0
A,2,"[2016-07-22 08:00:00,2016-07-22 08:20:00)",75.53,2016-07-22 08:00:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,08:00:00,4,A-2,65.35,100.39,132.22,63.97,57.04,65.36,25,0
A,2,"[2016-07-22 08:20:00,2016-07-22 08:40:00)",77.43,2016-07-22 08:20:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,08:20:00,4,A-2,75.53,65.35,100.39,132.22,63.97,57.04,26,0
A,2,"[2016-07-22 08:40:00,2016-07-22 09:00:00)",70.94,2016-07-22 08:40:00,2016-07-22,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,08:40:00,4,A-2,77.43,75.53,65.35,100.39,132.22,63.97,27,0
A,2,"[2016-07-22 09:00:00,2016-07-22 09:20:00)",69.42,2016-07-22 09:00:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,09:00:00,4,A-2,70.94,77.43,75.53,65.35,100.39,132.22,28,0
A,2,"[2016-07-22 09:20:00,2016-07-22 09:40:00)",78.81,2016-07-22 09:20:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,09:20:00,4,A-2,69.42,70.94,77.43,75.53,65.35,100.39,29,0
A,2,"[2016-07-22 09:40:00,2016-07-22 10:00:00)",61.73,2016-07-22 09:40:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,09:40:00,4,A-2,78.81,69.42,70.94,77.43,75.53,65.35,30,0
A,2,"[2016-07-22 10:00:00,2016-07-22 10:20:00)",81.75,2016-07-22 10:00:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,10:00:00,4,A-2,61.73,78.81,69.42,70.94,77.43,75.53,31,0
A,2,"[2016-07-22 10:20:00,2016-07-22 10:40:00)",108.18,2016-07-22 10:20:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,10:20:00,4,A-2,81.75,61.73,78.81,69.42,70.94,77.43,32,0
A,2,"[2016-07-22 10:40:00,2016-07-22 11:00:00)",110.34,2016-07-22 10:40:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,10:40:00,4,A-2,108.18,81.75,61.73,78.81,69.42,70.94,33,0
A,2,"[2016-07-22 11:00:00,2016-07-22 11:20:00)",53.57,2016-07-22 11:00:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,11:00:00,4,A-2,110.34,108.18,81.75,61.73,78.81,69.42,34,0
A,2,"[2016-07-22 11:20:00,2016-07-22 11:40:00)",50.36,2016-07-22 11:20:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,11:20:00,4,A-2,53.57,110.34,108.18,81.75,61.73,78.81,35,0
A,2,"[2016-07-22 11:40:00,2016-07-22 12:00:00)",50.41,2016-07-22 11:40:00,2016-07-22,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,11:40:00,4,A-2,50.36,53.57,110.34,108.18,81.75,61.73,36,0
A,2,"[2016-07-22 12:00:00,2016-07-22 12:20:00)",101.76,2016-07-22 12:00:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,12:00:00,4,A-2,50.41,50.36,53.57,110.34,108.18,81.75,37,0
A,2,"[2016-07-22 12:20:00,2016-07-22 12:40:00)",55.95,2016-07-22 12:20:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,12:20:00,4,A-2,101.76,50.41,50.36,53.57,110.34,108.18,38,0
A,2,"[2016-07-22 12:40:00,2016-07-22 13:00:00)",60.76,2016-07-22 12:40:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,12:40:00,4,A-2,55.95,101.76,50.41,50.36,53.57,110.34,39,0
A,2,"[2016-07-22 13:00:00,2016-07-22 13:20:00)",54.92,2016-07-22 13:00:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,13:00:00,4,A-2,60.76,55.95,101.76,50.41,50.36,53.57,40,0
A,2,"[2016-07-22 13:20:00,2016-07-22 13:40:00)",66.94,2016-07-22 13:20:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,13:20:00,4,A-2,54.92,60.76,55.95,101.76,50.41,50.36,41,0
A,2,"[2016-07-22 13:40:00,2016-07-22 14:00:00)",71.59,2016-07-22 13:40:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,13:40:00,4,A-2,66.94,54.92,60.76,55.95,101.76,50.41,42,0
A,2,"[2016-07-22 14:00:00,2016-07-22 14:20:00)",63.84,2016-07-22 14:00:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,14:00:00,4,A-2,71.59,66.94,54.92,60.76,55.95,101.76,43,0
A,2,"[2016-07-22 14:20:00,2016-07-22 14:40:00)",90.96,2016-07-22 14:20:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,14:20:00,4,A-2,63.84,71.59,66.94,54.92,60.76,55.95,44,0
A,2,"[2016-07-22 14:40:00,2016-07-22 15:00:00)",70.19,2016-07-22 14:40:00,2016-07-22,1000.7,1005.5,238.0,1.7,33.4,54.0,0.0,14:40:00,4,A-2,90.96,63.84,71.59,66.94,54.92,60.76,45,0
A,2,"[2016-07-22 15:00:00,2016-07-22 15:20:00)",60.32,2016-07-22 15:00:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,15:00:00,4,A-2,70.19,90.96,63.84,71.59,66.94,54.92,46,0
A,2,"[2016-07-22 15:20:00,2016-07-22 15:40:00)",102.25,2016-07-22 15:20:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,15:20:00,4,A-2,60.32,70.19,90.96,63.84,71.59,66.94,47,0
A,2,"[2016-07-22 15:40:00,2016-07-22 16:00:00)",58.8,2016-07-22 15:40:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,15:40:00,4,A-2,102.25,60.32,70.19,90.96,63.84,71.59,48,0
A,2,"[2016-07-22 16:00:00,2016-07-22 16:20:00)",57.39,2016-07-22 16:00:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,16:00:00,4,A-2,58.8,102.25,60.32,70.19,90.96,63.84,49,0
A,2,"[2016-07-22 16:20:00,2016-07-22 16:40:00)",86.53,2016-07-22 16:20:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,16:20:00,4,A-2,57.39,58.8,102.25,60.32,70.19,90.96,50,0
A,2,"[2016-07-22 16:40:00,2016-07-22 17:00:00)",70.04,2016-07-22 16:40:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,16:40:00,4,A-2,86.53,57.39,58.8,102.25,60.32,70.19,51,0
A,2,"[2016-07-22 17:00:00,2016-07-22 17:20:00)",75.99,2016-07-22 17:00:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,17:00:00,4,A-2,70.04,86.53,57.39,58.8,102.25,60.32,52,0
A,2,"[2016-07-22 17:20:00,2016-07-22 17:40:00)",94.22,2016-07-22 17:20:00,2016-07-22,1001.7,1006.5,190.0,1.6,31.3,67.0,0.0,17:20:00,4,A-2,75.99,70.04,86.53,57.39,58.8,102.25,53,0
A,2,"[2016-07-22 18:00:00,2016-07-22 18:20:00)",69.64,2016-07-22 18:00:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,18:00:00,4,A-2,121.91,94.22,75.99,70.04,86.53,57.39,55,0
A,2,"[2016-07-22 18:20:00,2016-07-22 18:40:00)",98.93,2016-07-22 18:20:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,18:20:00,4,A-2,69.64,121.91,94.22,75.99,70.04,86.53,56,0
A,2,"[2016-07-22 18:40:00,2016-07-22 19:00:00)",64.42,2016-07-22 18:40:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,18:40:00,4,A-2,98.93,69.64,121.91,94.22,75.99,70.04,57,0
A,2,"[2016-07-22 19:00:00,2016-07-22 19:20:00)",77.21,2016-07-22 19:00:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,19:00:00,4,A-2,64.42,98.93,69.64,121.91,94.22,75.99,58,0
A,2,"[2016-07-22 19:20:00,2016-07-22 19:40:00)",85.41,2016-07-22 19:20:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,19:20:00,4,A-2,77.21,64.42,98.93,69.64,121.91,94.22,59,0
A,2,"[2016-07-22 19:40:00,2016-07-22 20:00:00)",69.52,2016-07-22 19:40:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,19:40:00,4,A-2,85.41,77.21,64.42,98.93,69.64,121.91,60,0
A,2,"[2016-07-22 20:00:00,2016-07-22 20:20:00)",86.2,2016-07-22 20:00:00,2016-07-22,1000.9,1005.7,205.0,2.1,29.8,74.0,0.0,20:00:00,4,A-2,69.52,85.41,77.21,64.42,98.93,69.64,61,0
