volume,pair,tollgate_id,direction,time_window,start_time,date,month,day,weekday,holiday,time,hour,minute,timemap,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min
48.0,1-0,1,0,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",2016-09-20 16:00:00,2016-09-20,9,20,1,0,16:00:00,16,0,49,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,73.0
57.0,1-0,1,0,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",2016-09-20 16:20:00,2016-09-20,9,20,1,0,16:20:00,16,20,50,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,48.0
48.0,1-0,1,0,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",2016-09-20 16:40:00,2016-09-20,9,20,1,0,16:40:00,16,40,51,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,57.0
38.0,1-0,1,0,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",2016-09-20 17:00:00,2016-09-20,9,20,1,0,17:00:00,17,0,52,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,48.0
42.0,1-0,1,0,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",2016-09-20 17:20:00,2016-09-20,9,20,1,0,17:20:00,17,20,53,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,38.0
38.0,1-0,1,0,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",2016-09-20 17:40:00,2016-09-20,9,20,1,0,17:40:00,17,40,54,1014.0,1019.0,326.0,2.2,20.5,65.0,0.0,42.0
26.0,1-0,1,0,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",2016-09-20 18:00:00,2016-09-20,9,20,1,0,18:00:00,18,0,55,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,38.0
29.0,1-0,1,0,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",2016-09-20 18:20:00,2016-09-20,9,20,1,0,18:20:00,18,20,56,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,26.0
20.0,1-0,1,0,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",2016-09-20 18:40:00,2016-09-20,9,20,1,0,18:40:00,18,40,57,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,29.0
17.0,1-0,1,0,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",2016-09-20 19:00:00,2016-09-20,9,20,1,0,19:00:00,19,0,58,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,20.0
29.0,1-0,1,0,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",2016-09-20 19:20:00,2016-09-20,9,20,1,0,19:20:00,19,20,59,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,17.0
21.0,1-0,1,0,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",2016-09-20 19:40:00,2016-09-20,9,20,1,0,19:40:00,19,40,60,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,29.0
12.0,1-0,1,0,"[2016-09-20 20:00:00,2016-09-20 20:20:00)",2016-09-20 20:00:00,2016-09-20,9,20,1,0,20:00:00,20,0,61,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,21.0
16.0,1-0,1,0,"[2016-09-20 20:20:00,2016-09-20 20:40:00)",2016-09-20 20:20:00,2016-09-20,9,20,1,0,20:20:00,20,20,62,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,12.0
16.0,1-0,1,0,"[2016-09-20 20:40:00,2016-09-20 21:00:00)",2016-09-20 20:40:00,2016-09-20,9,20,1,0,20:40:00,20,40,63,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,16.0
17.0,1-0,1,0,"[2016-09-20 21:00:00,2016-09-20 21:20:00)",2016-09-20 21:00:00,2016-09-20,9,20,1,0,21:00:00,21,0,64,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,16.0
29.0,1-0,1,0,"[2016-09-20 21:20:00,2016-09-20 21:40:00)",2016-09-20 21:20:00,2016-09-20,9,20,1,0,21:20:00,21,20,65,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,17.0
37.0,1-0,1,0,"[2016-09-20 21:40:00,2016-09-20 22:00:00)",2016-09-20 21:40:00,2016-09-20,9,20,1,0,21:40:00,21,40,66,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,29.0
30.0,1-0,1,0,"[2016-09-20 22:00:00,2016-09-20 22:20:00)",2016-09-20 22:00:00,2016-09-20,9,20,1,0,22:00:00,22,0,67,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,37.0
17.0,1-0,1,0,"[2016-09-20 22:20:00,2016-09-20 22:40:00)",2016-09-20 22:20:00,2016-09-20,9,20,1,0,22:20:00,22,20,68,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,30.0
19.0,1-0,1,0,"[2016-09-20 22:40:00,2016-09-20 23:00:00)",2016-09-20 22:40:00,2016-09-20,9,20,1,0,22:40:00,22,40,69,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,17.0
20.0,1-0,1,0,"[2016-09-20 23:00:00,2016-09-20 23:20:00)",2016-09-20 23:00:00,2016-09-20,9,20,1,0,23:00:00,23,0,70,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,19.0
7.0,1-0,1,0,"[2016-09-20 23:20:00,2016-09-20 23:40:00)",2016-09-20 23:20:00,2016-09-20,9,20,1,0,23:20:00,23,20,71,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,20.0
11.0,1-0,1,0,"[2016-09-20 23:40:00,2016-09-21 00:00:00)",2016-09-20 23:40:00,2016-09-20,9,20,1,0,23:40:00,23,40,72,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,7.0
12.0,1-0,1,0,"[2016-09-21 00:00:00,2016-09-21 00:20:00)",2016-09-21 00:00:00,2016-09-21,9,21,2,0,00:00:00,0,0,1,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,11.0
6.0,1-0,1,0,"[2016-09-21 00:20:00,2016-09-21 00:40:00)",2016-09-21 00:20:00,2016-09-21,9,21,2,0,00:20:00,0,20,2,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,12.0
7.0,1-0,1,0,"[2016-09-21 00:40:00,2016-09-21 01:00:00)",2016-09-21 00:40:00,2016-09-21,9,21,2,0,00:40:00,0,40,3,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,6.0
7.0,1-0,1,0,"[2016-09-21 01:00:00,2016-09-21 01:20:00)",2016-09-21 01:00:00,2016-09-21,9,21,2,0,01:00:00,1,0,4,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,7.0
4.0,1-0,1,0,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",2016-09-21 01:20:00,2016-09-21,9,21,2,0,01:20:00,1,20,5,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,7.0
6.0,1-0,1,0,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",2016-09-21 01:40:00,2016-09-21,9,21,2,0,01:40:00,1,40,6,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,4.0
6.0,1-0,1,0,"[2016-09-21 02:00:00,2016-09-21 02:20:00)",2016-09-21 02:00:00,2016-09-21,9,21,2,0,02:00:00,2,0,7,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,6.0
10.0,1-0,1,0,"[2016-09-21 02:20:00,2016-09-21 02:40:00)",2016-09-21 02:20:00,2016-09-21,9,21,2,0,02:20:00,2,20,8,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,6.0
6.0,1-0,1,0,"[2016-09-21 02:40:00,2016-09-21 03:00:00)",2016-09-21 02:40:00,2016-09-21,9,21,2,0,02:40:00,2,40,9,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,10.0
5.0,1-0,1,0,"[2016-09-21 03:00:00,2016-09-21 03:20:00)",2016-09-21 03:00:00,2016-09-21,9,21,2,0,03:00:00,3,0,10,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,6.0
6.0,1-0,1,0,"[2016-09-21 03:20:00,2016-09-21 03:40:00)",2016-09-21 03:20:00,2016-09-21,9,21,2,0,03:20:00,3,20,11,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,5.0
10.0,1-0,1,0,"[2016-09-21 03:40:00,2016-09-21 04:00:00)",2016-09-21 03:40:00,2016-09-21,9,21,2,0,03:40:00,3,40,12,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,6.0
16.0,1-0,1,0,"[2016-09-21 04:00:00,2016-09-21 04:20:00)",2016-09-21 04:00:00,2016-09-21,9,21,2,0,04:00:00,4,0,13,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,10.0
14.0,1-0,1,0,"[2016-09-21 04:20:00,2016-09-21 04:40:00)",2016-09-21 04:20:00,2016-09-21,9,21,2,0,04:20:00,4,20,14,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,16.0
11.0,1-0,1,0,"[2016-09-21 04:40:00,2016-09-21 05:00:00)",2016-09-21 04:40:00,2016-09-21,9,21,2,0,04:40:00,4,40,15,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,14.0
10.0,1-0,1,0,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",2016-09-21 05:00:00,2016-09-21,9,21,2,0,05:00:00,5,0,16,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,11.0
14.0,1-0,1,0,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",2016-09-21 05:20:00,2016-09-21,9,21,2,0,05:20:00,5,20,17,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,10.0
28.0,1-0,1,0,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",2016-09-21 05:40:00,2016-09-21,9,21,2,0,05:40:00,5,40,18,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,14.0
36.0,1-0,1,0,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",2016-09-21 06:00:00,2016-09-21,9,21,2,0,06:00:00,6,0,19,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,28.0
41.0,1-0,1,0,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",2016-09-21 06:20:00,2016-09-21,9,21,2,0,06:20:00,6,20,20,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,36.0
75.0,1-0,1,0,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",2016-09-21 06:40:00,2016-09-21,9,21,2,0,06:40:00,6,40,21,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,41.0
78.0,1-0,1,0,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",2016-09-21 07:00:00,2016-09-21,9,21,2,0,07:00:00,7,0,22,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,75.0
84.0,1-0,1,0,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",2016-09-21 07:20:00,2016-09-21,9,21,2,0,07:20:00,7,20,23,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,78.0
95.0,1-0,1,0,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",2016-09-21 07:40:00,2016-09-21,9,21,2,0,07:40:00,7,40,24,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,84.0
122.0,1-0,1,0,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",2016-09-21 08:00:00,2016-09-21,9,21,2,0,08:00:00,8,0,25,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,95.0
126.0,1-0,1,0,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",2016-09-21 08:20:00,2016-09-21,9,21,2,0,08:20:00,8,20,26,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,122.0
77.0,1-0,1,0,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",2016-09-21 08:40:00,2016-09-21,9,21,2,0,08:40:00,8,40,27,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,126.0
49.0,1-0,1,0,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",2016-09-21 09:00:00,2016-09-21,9,21,2,0,09:00:00,9,0,28,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,77.0
55.0,1-0,1,0,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",2016-09-21 09:20:00,2016-09-21,9,21,2,0,09:20:00,9,20,29,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,49.0
53.0,1-0,1,0,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",2016-09-21 09:40:00,2016-09-21,9,21,2,0,09:40:00,9,40,30,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,55.0
36.0,1-0,1,0,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",2016-09-21 10:00:00,2016-09-21,9,21,2,0,10:00:00,10,0,31,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,53.0
57.0,1-0,1,0,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",2016-09-21 10:20:00,2016-09-21,9,21,2,0,10:20:00,10,20,32,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,36.0
37.0,1-0,1,0,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",2016-09-21 10:40:00,2016-09-21,9,21,2,0,10:40:00,10,40,33,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,57.0
32.0,1-0,1,0,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",2016-09-21 11:00:00,2016-09-21,9,21,2,0,11:00:00,11,0,34,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,37.0
27.0,1-0,1,0,"[2016-09-21 11:20:00,2016-09-21 11:40:00)",2016-09-21 11:20:00,2016-09-21,9,21,2,0,11:20:00,11,20,35,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,32.0
32.0,1-0,1,0,"[2016-09-21 11:40:00,2016-09-21 12:00:00)",2016-09-21 11:40:00,2016-09-21,9,21,2,0,11:40:00,11,40,36,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,27.0
45.0,1-0,1,0,"[2016-09-21 12:00:00,2016-09-21 12:20:00)",2016-09-21 12:00:00,2016-09-21,9,21,2,0,12:00:00,12,0,37,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,32.0
42.0,1-0,1,0,"[2016-09-21 12:20:00,2016-09-21 12:40:00)",2016-09-21 12:20:00,2016-09-21,9,21,2,0,12:20:00,12,20,38,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,45.0
38.0,1-0,1,0,"[2016-09-21 12:40:00,2016-09-21 13:00:00)",2016-09-21 12:40:00,2016-09-21,9,21,2,0,12:40:00,12,40,39,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,42.0
44.0,1-0,1,0,"[2016-09-21 13:00:00,2016-09-21 13:20:00)",2016-09-21 13:00:00,2016-09-21,9,21,2,0,13:00:00,13,0,40,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,38.0
41.0,1-0,1,0,"[2016-09-21 13:20:00,2016-09-21 13:40:00)",2016-09-21 13:20:00,2016-09-21,9,21,2,0,13:20:00,13,20,41,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,44.0
51.0,1-0,1,0,"[2016-09-21 13:40:00,2016-09-21 14:00:00)",2016-09-21 13:40:00,2016-09-21,9,21,2,0,13:40:00,13,40,42,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,41.0
53.0,1-0,1,0,"[2016-09-21 14:00:00,2016-09-21 14:20:00)",2016-09-21 14:00:00,2016-09-21,9,21,2,0,14:00:00,14,0,43,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,51.0
43.0,1-0,1,0,"[2016-09-21 14:20:00,2016-09-21 14:40:00)",2016-09-21 14:20:00,2016-09-21,9,21,2,0,14:20:00,14,20,44,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,53.0
54.0,1-0,1,0,"[2016-09-21 14:40:00,2016-09-21 15:00:00)",2016-09-21 14:40:00,2016-09-21,9,21,2,0,14:40:00,14,40,45,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,43.0
48.0,1-0,1,0,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",2016-09-21 15:00:00,2016-09-21,9,21,2,0,15:00:00,15,0,46,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,54.0
46.0,1-0,1,0,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",2016-09-21 15:20:00,2016-09-21,9,21,2,0,15:20:00,15,20,47,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,48.0
49.0,1-0,1,0,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",2016-09-21 15:40:00,2016-09-21,9,21,2,0,15:40:00,15,40,48,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,46.0
46.0,1-0,1,0,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",2016-09-21 16:00:00,2016-09-21,9,21,2,0,16:00:00,16,0,49,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,49.0
45.0,1-0,1,0,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",2016-09-21 16:20:00,2016-09-21,9,21,2,0,16:20:00,16,20,50,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,46.0
46.0,1-0,1,0,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",2016-09-21 16:40:00,2016-09-21,9,21,2,0,16:40:00,16,40,51,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,45.0
47.0,1-0,1,0,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",2016-09-21 17:00:00,2016-09-21,9,21,2,0,17:00:00,17,0,52,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,46.0
35.0,1-0,1,0,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",2016-09-21 17:20:00,2016-09-21,9,21,2,0,17:20:00,17,20,53,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,47.0
20.0,1-0,1,0,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",2016-09-21 17:40:00,2016-09-21,9,21,2,0,17:40:00,17,40,54,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,35.0
20.0,1-0,1,0,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",2016-09-21 18:00:00,2016-09-21,9,21,2,0,18:00:00,18,0,55,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,20.0
20.0,1-0,1,0,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",2016-09-21 18:20:00,2016-09-21,9,21,2,0,18:20:00,18,20,56,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,20.0
24.0,1-0,1,0,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",2016-09-21 18:40:00,2016-09-21,9,21,2,0,18:40:00,18,40,57,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,20.0
19.0,1-0,1,0,"[2016-09-21 19:00:00,2016-09-21 19:20:00)",2016-09-21 19:00:00,2016-09-21,9,21,2,0,19:00:00,19,0,58,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,24.0
19.0,1-0,1,0,"[2016-09-21 19:20:00,2016-09-21 19:40:00)",2016-09-21 19:20:00,2016-09-21,9,21,2,0,19:20:00,19,20,59,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,19.0
25.0,1-0,1,0,"[2016-09-21 19:40:00,2016-09-21 20:00:00)",2016-09-21 19:40:00,2016-09-21,9,21,2,0,19:40:00,19,40,60,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,19.0
20.0,1-0,1,0,"[2016-09-21 20:00:00,2016-09-21 20:20:00)",2016-09-21 20:00:00,2016-09-21,9,21,2,0,20:00:00,20,0,61,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,25.0
15.0,1-0,1,0,"[2016-09-21 20:20:00,2016-09-21 20:40:00)",2016-09-21 20:20:00,2016-09-21,9,21,2,0,20:20:00,20,20,62,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,20.0
30.0,1-0,1,0,"[2016-09-21 20:40:00,2016-09-21 21:00:00)",2016-09-21 20:40:00,2016-09-21,9,21,2,0,20:40:00,20,40,63,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,15.0
13.0,1-0,1,0,"[2016-09-21 21:00:00,2016-09-21 21:20:00)",2016-09-21 21:00:00,2016-09-21,9,21,2,0,21:00:00,21,0,64,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,30.0
18.0,1-0,1,0,"[2016-09-21 21:20:00,2016-09-21 21:40:00)",2016-09-21 21:20:00,2016-09-21,9,21,2,0,21:20:00,21,20,65,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,13.0
11.0,1-0,1,0,"[2016-09-21 21:40:00,2016-09-21 22:00:00)",2016-09-21 21:40:00,2016-09-21,9,21,2,0,21:40:00,21,40,66,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,18.0
11.0,1-0,1,0,"[2016-09-21 22:00:00,2016-09-21 22:20:00)",2016-09-21 22:00:00,2016-09-21,9,21,2,0,22:00:00,22,0,67,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,11.0
8.0,1-0,1,0,"[2016-09-21 22:20:00,2016-09-21 22:40:00)",2016-09-21 22:20:00,2016-09-21,9,21,2,0,22:20:00,22,20,68,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,11.0
7.0,1-0,1,0,"[2016-09-21 22:40:00,2016-09-21 23:00:00)",2016-09-21 22:40:00,2016-09-21,9,21,2,0,22:40:00,22,40,69,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,8.0
19.0,1-0,1,0,"[2016-09-21 23:00:00,2016-09-21 23:20:00)",2016-09-21 23:00:00,2016-09-21,9,21,2,0,23:00:00,23,0,70,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,7.0
13.0,1-0,1,0,"[2016-09-21 23:20:00,2016-09-21 23:40:00)",2016-09-21 23:20:00,2016-09-21,9,21,2,0,23:20:00,23,20,71,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,19.0
16.0,1-0,1,0,"[2016-09-21 23:40:00,2016-09-22 00:00:00)",2016-09-21 23:40:00,2016-09-21,9,21,2,0,23:40:00,23,40,72,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,13.0
17.0,1-0,1,0,"[2016-09-22 00:00:00,2016-09-22 00:20:00)",2016-09-22 00:00:00,2016-09-22,9,22,3,0,00:00:00,0,0,1,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,16.0
5.0,1-0,1,0,"[2016-09-22 00:20:00,2016-09-22 00:40:00)",2016-09-22 00:20:00,2016-09-22,9,22,3,0,00:20:00,0,20,2,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,17.0
16.0,1-0,1,0,"[2016-09-22 00:40:00,2016-09-22 01:00:00)",2016-09-22 00:40:00,2016-09-22,9,22,3,0,00:40:00,0,40,3,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,5.0
6.0,1-0,1,0,"[2016-09-22 01:00:00,2016-09-22 01:20:00)",2016-09-22 01:00:00,2016-09-22,9,22,3,0,01:00:00,1,0,4,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,16.0
9.0,1-0,1,0,"[2016-09-22 01:20:00,2016-09-22 01:40:00)",2016-09-22 01:20:00,2016-09-22,9,22,3,0,01:20:00,1,20,5,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,6.0
12.0,1-0,1,0,"[2016-09-22 01:40:00,2016-09-22 02:00:00)",2016-09-22 01:40:00,2016-09-22,9,22,3,0,01:40:00,1,40,6,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,9.0
4.0,1-0,1,0,"[2016-09-22 02:00:00,2016-09-22 02:20:00)",2016-09-22 02:00:00,2016-09-22,9,22,3,0,02:00:00,2,0,7,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,12.0
8.0,1-0,1,0,"[2016-09-22 02:20:00,2016-09-22 02:40:00)",2016-09-22 02:20:00,2016-09-22,9,22,3,0,02:20:00,2,20,8,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,4.0
10.0,1-0,1,0,"[2016-09-22 02:40:00,2016-09-22 03:00:00)",2016-09-22 02:40:00,2016-09-22,9,22,3,0,02:40:00,2,40,9,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,8.0
7.0,1-0,1,0,"[2016-09-22 03:00:00,2016-09-22 03:20:00)",2016-09-22 03:00:00,2016-09-22,9,22,3,0,03:00:00,3,0,10,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,10.0
8.0,1-0,1,0,"[2016-09-22 03:20:00,2016-09-22 03:40:00)",2016-09-22 03:20:00,2016-09-22,9,22,3,0,03:20:00,3,20,11,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,7.0
6.0,1-0,1,0,"[2016-09-22 03:40:00,2016-09-22 04:00:00)",2016-09-22 03:40:00,2016-09-22,9,22,3,0,03:40:00,3,40,12,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,8.0
4.0,1-0,1,0,"[2016-09-22 04:00:00,2016-09-22 04:20:00)",2016-09-22 04:00:00,2016-09-22,9,22,3,0,04:00:00,4,0,13,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,6.0
10.0,1-0,1,0,"[2016-09-22 04:20:00,2016-09-22 04:40:00)",2016-09-22 04:20:00,2016-09-22,9,22,3,0,04:20:00,4,20,14,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,4.0
11.0,1-0,1,0,"[2016-09-22 04:40:00,2016-09-22 05:00:00)",2016-09-22 04:40:00,2016-09-22,9,22,3,0,04:40:00,4,40,15,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,10.0
5.0,1-0,1,0,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",2016-09-22 05:00:00,2016-09-22,9,22,3,0,05:00:00,5,0,16,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,11.0
2.0,1-0,1,0,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",2016-09-22 05:20:00,2016-09-22,9,22,3,0,05:20:00,5,20,17,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,5.0
3.0,1-0,1,0,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",2016-09-22 05:40:00,2016-09-22,9,22,3,0,05:40:00,5,40,18,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,2.0
6.0,1-0,1,0,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",2016-09-22 06:00:00,2016-09-22,9,22,3,0,06:00:00,6,0,19,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3.0
10.0,1-0,1,0,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",2016-09-22 06:20:00,2016-09-22,9,22,3,0,06:20:00,6,20,20,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,6.0
36.0,1-0,1,0,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",2016-09-22 06:40:00,2016-09-22,9,22,3,0,06:40:00,6,40,21,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,10.0
28.0,1-0,1,0,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",2016-09-22 07:00:00,2016-09-22,9,22,3,0,07:00:00,7,0,22,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,36.0
40.0,1-0,1,0,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",2016-09-22 07:20:00,2016-09-22,9,22,3,0,07:20:00,7,20,23,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,28.0
34.0,1-0,1,0,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",2016-09-22 07:40:00,2016-09-22,9,22,3,0,07:40:00,7,40,24,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,40.0
