tollgate_id,time_window,direction,volume,etc,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap,holiday
2,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",0,56,19,2016-09-20 18:40:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,18:40:00,60.0,77.0,85.0,86.0,82.0,64.0,57,0
2,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",0,61,19,2016-09-20 19:00:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,19:00:00,56.0,60.0,77.0,85.0,86.0,82.0,58,0
2,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",0,27,5,2016-09-20 19:20:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,19:20:00,61.0,56.0,60.0,77.0,85.0,86.0,59,0
2,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",0,40,11,2016-09-20 19:40:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,19:40:00,27.0,61.0,56.0,60.0,77.0,85.0,60,0
2,"[2016-09-20 20:00:00,2016-09-20 20:20:00)",0,35,5,2016-09-20 20:00:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,20:00:00,40.0,27.0,61.0,56.0,60.0,77.0,61,0
2,"[2016-09-20 20:20:00,2016-09-20 20:40:00)",0,31,8,2016-09-20 20:20:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,20:20:00,35.0,40.0,27.0,61.0,56.0,60.0,62,0
2,"[2016-09-20 20:40:00,2016-09-20 21:00:00)",0,30,9,2016-09-20 20:40:00,2-0,2016-09-20, 18:00:00,1013.8,1018.8,327.0,1.4,19.4,74.0,0.0,1,20:40:00,31.0,35.0,40.0,27.0,61.0,56.0,63,0
2,"[2016-09-20 21:00:00,2016-09-20 21:20:00)",0,27,6,2016-09-20 21:00:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,21:00:00,30.0,31.0,35.0,40.0,27.0,61.0,64,0
2,"[2016-09-20 21:20:00,2016-09-20 21:40:00)",0,21,14,2016-09-20 21:20:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,21:20:00,27.0,30.0,31.0,35.0,40.0,27.0,65,0
2,"[2016-09-20 21:40:00,2016-09-20 22:00:00)",0,5,5,2016-09-20 21:40:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,21:40:00,21.0,27.0,30.0,31.0,35.0,40.0,66,0
2,"[2016-09-20 22:00:00,2016-09-20 22:20:00)",0,5,5,2016-09-20 22:00:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,22:00:00,5.0,21.0,27.0,30.0,31.0,35.0,67,0
2,"[2016-09-20 22:20:00,2016-09-20 22:40:00)",0,6,6,2016-09-20 22:20:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,22:20:00,5.0,5.0,21.0,27.0,30.0,31.0,68,0
2,"[2016-09-20 23:00:00,2016-09-20 23:20:00)",0,5,1,2016-09-20 23:00:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,23:00:00,,6.0,5.0,5.0,21.0,27.0,70,0
2,"[2016-09-20 23:20:00,2016-09-20 23:40:00)",0,7,1,2016-09-20 23:20:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,23:20:00,5.0,,6.0,5.0,5.0,21.0,71,0
2,"[2016-09-20 23:40:00,2016-09-21 00:00:00)",0,5,1,2016-09-20 23:40:00,2-0,2016-09-20, 21:00:00,1014.1,1019.1,330.0,1.0,18.6,80.0,0.0,1,23:40:00,7.0,5.0,,6.0,5.0,5.0,72,0
2,"[2016-09-21 00:00:00,2016-09-21 00:20:00)",0,2,2,2016-09-21 00:00:00,2-0,2016-09-21, 00:00:00,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,2,00:00:00,5.0,7.0,5.0,,6.0,5.0,1,0
2,"[2016-09-21 00:20:00,2016-09-21 00:40:00)",0,2,2,2016-09-21 00:20:00,2-0,2016-09-21, 00:00:00,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,2,00:20:00,2.0,5.0,7.0,5.0,,6.0,2,0
2,"[2016-09-21 00:40:00,2016-09-21 01:00:00)",0,2,2,2016-09-21 00:40:00,2-0,2016-09-21, 00:00:00,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,2,00:40:00,2.0,2.0,5.0,7.0,5.0,,3,0
2,"[2016-09-21 01:20:00,2016-09-21 01:40:00)",0,1,1,2016-09-21 01:20:00,2-0,2016-09-21, 00:00:00,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,2,01:20:00,,2.0,2.0,2.0,5.0,7.0,5,0
2,"[2016-09-21 01:40:00,2016-09-21 02:00:00)",0,1,1,2016-09-21 01:40:00,2-0,2016-09-21, 00:00:00,1015.5,1020.5,219.0,0.7,21.7,69.0,0.0,2,01:40:00,1.0,,2.0,2.0,2.0,5.0,6,0
2,"[2016-09-21 05:00:00,2016-09-21 05:20:00)",0,1,1,2016-09-21 05:00:00,2-0,2016-09-21, 03:00:00,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2,05:00:00,,,,,,,16,0
2,"[2016-09-21 05:20:00,2016-09-21 05:40:00)",0,5,5,2016-09-21 05:20:00,2-0,2016-09-21, 03:00:00,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2,05:20:00,1.0,,,,,,17,0
2,"[2016-09-21 05:40:00,2016-09-21 06:00:00)",0,6,6,2016-09-21 05:40:00,2-0,2016-09-21, 03:00:00,1015.4,1020.4,17.0,2.4,25.2,59.0,0.0,2,05:40:00,5.0,1.0,,,,,18,0
2,"[2016-09-21 06:00:00,2016-09-21 06:20:00)",0,6,6,2016-09-21 06:00:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,06:00:00,6.0,5.0,1.0,,,,19,0
2,"[2016-09-21 06:20:00,2016-09-21 06:40:00)",0,9,9,2016-09-21 06:20:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,06:20:00,6.0,6.0,5.0,1.0,,,20,0
2,"[2016-09-21 06:40:00,2016-09-21 07:00:00)",0,14,14,2016-09-21 06:40:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,06:40:00,9.0,6.0,6.0,5.0,1.0,,21,0
2,"[2016-09-21 07:00:00,2016-09-21 07:20:00)",0,42,42,2016-09-21 07:00:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,07:00:00,14.0,9.0,6.0,6.0,5.0,1.0,22,0
2,"[2016-09-21 07:20:00,2016-09-21 07:40:00)",0,37,37,2016-09-21 07:20:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,07:20:00,42.0,14.0,9.0,6.0,6.0,5.0,23,0
2,"[2016-09-21 07:40:00,2016-09-21 08:00:00)",0,44,44,2016-09-21 07:40:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,07:40:00,37.0,42.0,14.0,9.0,6.0,6.0,24,0
2,"[2016-09-21 08:00:00,2016-09-21 08:20:00)",0,37,37,2016-09-21 08:00:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,08:00:00,44.0,37.0,42.0,14.0,9.0,6.0,25,0
2,"[2016-09-21 08:20:00,2016-09-21 08:40:00)",0,30,30,2016-09-21 08:20:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,08:20:00,37.0,44.0,37.0,42.0,14.0,9.0,26,0
2,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,66,28,2016-09-21 08:40:00,2-0,2016-09-21, 06:00:00,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,2,08:40:00,30.0,37.0,44.0,37.0,42.0,14.0,27,0
2,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,104,31,2016-09-21 09:00:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,09:00:00,66.0,30.0,37.0,44.0,37.0,42.0,28,0
2,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,100,17,2016-09-21 09:20:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,09:20:00,104.0,66.0,30.0,37.0,44.0,37.0,29,0
2,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,80,18,2016-09-21 09:40:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,09:40:00,100.0,104.0,66.0,30.0,37.0,44.0,30,0
2,"[2016-09-21 10:00:00,2016-09-21 10:20:00)",0,72,11,2016-09-21 10:00:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,10:00:00,80.0,100.0,104.0,66.0,30.0,37.0,31,0
2,"[2016-09-21 10:20:00,2016-09-21 10:40:00)",0,67,10,2016-09-21 10:20:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,10:20:00,72.0,80.0,100.0,104.0,66.0,30.0,32,0
2,"[2016-09-21 10:40:00,2016-09-21 11:00:00)",0,74,14,2016-09-21 10:40:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,10:40:00,67.0,72.0,80.0,100.0,104.0,66.0,33,0
2,"[2016-09-21 11:00:00,2016-09-21 11:20:00)",0,45,8,2016-09-21 11:00:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,11:00:00,74.0,67.0,72.0,80.0,100.0,104.0,34,0
2,"[2016-09-21 11:20:00,2016-09-21 11:40:00)",0,58,11,2016-09-21 11:20:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,11:20:00,45.0,74.0,67.0,72.0,80.0,100.0,35,0
2,"[2016-09-21 11:40:00,2016-09-21 12:00:00)",0,50,8,2016-09-21 11:40:00,2-0,2016-09-21, 09:00:00,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,2,11:40:00,58.0,45.0,74.0,67.0,72.0,80.0,36,0
2,"[2016-09-21 12:00:00,2016-09-21 12:20:00)",0,63,13,2016-09-21 12:00:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,12:00:00,50.0,58.0,45.0,74.0,67.0,72.0,37,0
2,"[2016-09-21 12:20:00,2016-09-21 12:40:00)",0,42,10,2016-09-21 12:20:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,12:20:00,63.0,50.0,58.0,45.0,74.0,67.0,38,0
2,"[2016-09-21 12:40:00,2016-09-21 13:00:00)",0,55,13,2016-09-21 12:40:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,12:40:00,42.0,63.0,50.0,58.0,45.0,74.0,39,0
2,"[2016-09-21 13:00:00,2016-09-21 13:20:00)",0,82,22,2016-09-21 13:00:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,13:00:00,55.0,42.0,63.0,50.0,58.0,45.0,40,0
2,"[2016-09-21 13:20:00,2016-09-21 13:40:00)",0,72,22,2016-09-21 13:20:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,13:20:00,82.0,55.0,42.0,63.0,50.0,58.0,41,0
2,"[2016-09-21 13:40:00,2016-09-21 14:00:00)",0,62,23,2016-09-21 13:40:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,13:40:00,72.0,82.0,55.0,42.0,63.0,50.0,42,0
2,"[2016-09-21 14:00:00,2016-09-21 14:20:00)",0,78,21,2016-09-21 14:00:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,14:00:00,62.0,72.0,82.0,55.0,42.0,63.0,43,0
2,"[2016-09-21 14:20:00,2016-09-21 14:40:00)",0,79,14,2016-09-21 14:20:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,14:20:00,78.0,62.0,72.0,82.0,55.0,42.0,44,0
2,"[2016-09-21 14:40:00,2016-09-21 15:00:00)",0,66,11,2016-09-21 14:40:00,2-0,2016-09-21, 12:00:00,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,2,14:40:00,79.0,78.0,62.0,72.0,82.0,55.0,45,0
2,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",0,63,18,2016-09-21 15:00:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,15:00:00,66.0,79.0,78.0,62.0,72.0,82.0,46,0
2,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",0,81,18,2016-09-21 15:20:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,15:20:00,63.0,66.0,79.0,78.0,62.0,72.0,47,0
2,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",0,77,16,2016-09-21 15:40:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,15:40:00,81.0,63.0,66.0,79.0,78.0,62.0,48,0
2,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",0,66,16,2016-09-21 16:00:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,16:00:00,77.0,81.0,63.0,66.0,79.0,78.0,49,0
2,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",0,81,14,2016-09-21 16:20:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,16:20:00,66.0,77.0,81.0,63.0,66.0,79.0,50,0
2,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",0,99,22,2016-09-21 16:40:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,16:40:00,81.0,66.0,77.0,81.0,63.0,66.0,51,0
2,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",0,88,18,2016-09-21 17:00:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,17:00:00,99.0,81.0,66.0,77.0,81.0,63.0,52,0
2,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",0,77,21,2016-09-21 17:20:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,17:20:00,88.0,99.0,81.0,66.0,77.0,81.0,53,0
2,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",0,83,21,2016-09-21 17:40:00,2-0,2016-09-21, 15:00:00,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,2,17:40:00,77.0,88.0,99.0,81.0,66.0,77.0,54,0
2,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",0,58,18,2016-09-21 18:00:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,18:00:00,83.0,77.0,88.0,99.0,81.0,66.0,55,0
2,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",0,72,27,2016-09-21 18:20:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,18:20:00,58.0,83.0,77.0,88.0,99.0,81.0,56,0
2,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",0,49,15,2016-09-21 18:40:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,18:40:00,72.0,58.0,83.0,77.0,88.0,99.0,57,0
2,"[2016-09-21 19:00:00,2016-09-21 19:20:00)",0,47,12,2016-09-21 19:00:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,19:00:00,49.0,72.0,58.0,83.0,77.0,88.0,58,0
2,"[2016-09-21 19:20:00,2016-09-21 19:40:00)",0,35,6,2016-09-21 19:20:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,19:20:00,47.0,49.0,72.0,58.0,83.0,77.0,59,0
2,"[2016-09-21 19:40:00,2016-09-21 20:00:00)",0,38,6,2016-09-21 19:40:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,19:40:00,35.0,47.0,49.0,72.0,58.0,83.0,60,0
2,"[2016-09-21 20:00:00,2016-09-21 20:20:00)",0,38,10,2016-09-21 20:00:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,20:00:00,38.0,35.0,47.0,49.0,72.0,58.0,61,0
2,"[2016-09-21 20:20:00,2016-09-21 20:40:00)",0,18,5,2016-09-21 20:20:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,20:20:00,38.0,38.0,35.0,47.0,49.0,72.0,62,0
2,"[2016-09-21 20:40:00,2016-09-21 21:00:00)",0,24,6,2016-09-21 20:40:00,2-0,2016-09-21, 18:00:00,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,2,20:40:00,18.0,38.0,38.0,35.0,47.0,49.0,63,0
2,"[2016-09-21 21:00:00,2016-09-21 21:20:00)",0,27,8,2016-09-21 21:00:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,21:00:00,24.0,18.0,38.0,38.0,35.0,47.0,64,0
2,"[2016-09-21 21:20:00,2016-09-21 21:40:00)",0,32,11,2016-09-21 21:20:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,21:20:00,27.0,24.0,18.0,38.0,38.0,35.0,65,0
2,"[2016-09-21 21:40:00,2016-09-21 22:00:00)",0,26,2,2016-09-21 21:40:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,21:40:00,32.0,27.0,24.0,18.0,38.0,38.0,66,0
2,"[2016-09-21 22:00:00,2016-09-21 22:20:00)",0,24,4,2016-09-21 22:00:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,22:00:00,26.0,32.0,27.0,24.0,18.0,38.0,67,0
2,"[2016-09-21 22:20:00,2016-09-21 22:40:00)",0,21,4,2016-09-21 22:20:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,22:20:00,24.0,26.0,32.0,27.0,24.0,18.0,68,0
2,"[2016-09-21 22:40:00,2016-09-21 23:00:00)",0,16,6,2016-09-21 22:40:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,22:40:00,21.0,24.0,26.0,32.0,27.0,24.0,69,0
2,"[2016-09-21 23:00:00,2016-09-21 23:20:00)",0,7,4,2016-09-21 23:00:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,23:00:00,16.0,21.0,24.0,26.0,32.0,27.0,70,0
2,"[2016-09-21 23:20:00,2016-09-21 23:40:00)",0,1,1,2016-09-21 23:20:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,23:20:00,7.0,16.0,21.0,24.0,26.0,32.0,71,0
2,"[2016-09-21 23:40:00,2016-09-22 00:00:00)",0,1,1,2016-09-21 23:40:00,2-0,2016-09-21, 21:00:00,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,2,23:40:00,1.0,7.0,16.0,21.0,24.0,26.0,72,0
2,"[2016-09-22 00:00:00,2016-09-22 00:20:00)",0,1,1,2016-09-22 00:00:00,2-0,2016-09-22, 00:00:00,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,3,00:00:00,1.0,1.0,7.0,16.0,21.0,24.0,1,0
2,"[2016-09-22 00:20:00,2016-09-22 00:40:00)",0,1,1,2016-09-22 00:20:00,2-0,2016-09-22, 00:00:00,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,3,00:20:00,1.0,1.0,1.0,7.0,16.0,21.0,2,0
2,"[2016-09-22 05:00:00,2016-09-22 05:20:00)",0,18,0,2016-09-22 05:00:00,2-0,2016-09-22, 03:00:00,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,3,05:00:00,,,,,,,16,0
2,"[2016-09-22 05:20:00,2016-09-22 05:40:00)",0,20,1,2016-09-22 05:20:00,2-0,2016-09-22, 03:00:00,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,3,05:20:00,18.0,,,,,,17,0
2,"[2016-09-22 05:40:00,2016-09-22 06:00:00)",0,21,5,2016-09-22 05:40:00,2-0,2016-09-22, 03:00:00,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,3,05:40:00,20.0,18.0,,,,,18,0
2,"[2016-09-22 06:00:00,2016-09-22 06:20:00)",0,30,5,2016-09-22 06:00:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,06:00:00,21.0,20.0,18.0,,,,19,0
2,"[2016-09-22 06:20:00,2016-09-22 06:40:00)",0,31,2,2016-09-22 06:20:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,06:20:00,30.0,21.0,20.0,18.0,,,20,0
2,"[2016-09-22 06:40:00,2016-09-22 07:00:00)",0,38,9,2016-09-22 06:40:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,06:40:00,31.0,30.0,21.0,20.0,18.0,,21,0
2,"[2016-09-22 07:00:00,2016-09-22 07:20:00)",0,72,33,2016-09-22 07:00:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,07:00:00,38.0,31.0,30.0,21.0,20.0,18.0,22,0
2,"[2016-09-22 07:20:00,2016-09-22 07:40:00)",0,79,36,2016-09-22 07:20:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,07:20:00,72.0,38.0,31.0,30.0,21.0,20.0,23,0
2,"[2016-09-22 07:40:00,2016-09-22 08:00:00)",0,100,42,2016-09-22 07:40:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,07:40:00,79.0,72.0,38.0,31.0,30.0,21.0,24,0
2,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0,108,34,2016-09-22 08:00:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,08:00:00,100.0,79.0,72.0,38.0,31.0,30.0,25,0
2,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0,110,34,2016-09-22 08:20:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,08:20:00,108.0,100.0,79.0,72.0,38.0,31.0,26,0
2,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0,101,32,2016-09-22 08:40:00,2-0,2016-09-22, 06:00:00,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3,08:40:00,110.0,108.0,100.0,79.0,72.0,38.0,27,0
2,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0,96,28,2016-09-22 09:00:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,09:00:00,101.0,110.0,108.0,100.0,79.0,72.0,28,0
2,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0,81,20,2016-09-22 09:20:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,09:20:00,96.0,101.0,110.0,108.0,100.0,79.0,29,0
2,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0,65,12,2016-09-22 09:40:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,09:40:00,81.0,96.0,101.0,110.0,108.0,100.0,30,0
2,"[2016-09-22 10:00:00,2016-09-22 10:20:00)",0,83,19,2016-09-22 10:00:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,10:00:00,65.0,81.0,96.0,101.0,110.0,108.0,31,0
2,"[2016-09-22 10:20:00,2016-09-22 10:40:00)",0,48,14,2016-09-22 10:20:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,10:20:00,83.0,65.0,81.0,96.0,101.0,110.0,32,0
2,"[2016-09-22 10:40:00,2016-09-22 11:00:00)",0,44,15,2016-09-22 10:40:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,10:40:00,48.0,83.0,65.0,81.0,96.0,101.0,33,0
2,"[2016-09-22 11:00:00,2016-09-22 11:20:00)",0,60,13,2016-09-22 11:00:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,11:00:00,44.0,48.0,83.0,65.0,81.0,96.0,34,0
2,"[2016-09-22 11:20:00,2016-09-22 11:40:00)",0,52,17,2016-09-22 11:20:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,11:20:00,60.0,44.0,48.0,83.0,65.0,81.0,35,0
2,"[2016-09-22 11:40:00,2016-09-22 12:00:00)",0,45,8,2016-09-22 11:40:00,2-0,2016-09-22, 09:00:00,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,3,11:40:00,52.0,60.0,44.0,48.0,83.0,65.0,36,0
2,"[2016-09-22 12:00:00,2016-09-22 12:20:00)",0,63,8,2016-09-22 12:00:00,2-0,2016-09-22, 12:00:00,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,3,12:00:00,45.0,52.0,60.0,44.0,48.0,83.0,37,0
2,"[2016-09-22 12:20:00,2016-09-22 12:40:00)",0,61,12,2016-09-22 12:20:00,2-0,2016-09-22, 12:00:00,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,3,12:20:00,63.0,45.0,52.0,60.0,44.0,48.0,38,0
2,"[2016-09-22 12:40:00,2016-09-22 13:00:00)",0,59,12,2016-09-22 12:40:00,2-0,2016-09-22, 12:00:00,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,3,12:40:00,61.0,63.0,45.0,52.0,60.0,44.0,39,0
2,"[2016-09-22 13:00:00,2016-09-22 13:20:00)",0,59,23,2016-09-22 13:00:00,2-0,2016-09-22, 12:00:00,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,3,13:00:00,59.0,61.0,63.0,45.0,52.0,60.0,40,0
