"intersection_id","tollgate_id","weekday","time_window(%H:%M:%S)","date","aveTravelTime of six green window(weather:travel_time)"
"A","2","3","[15:00:00 17:00:00)","2016-08-31","274.0000 2.4000 27.7000 49.0000 0.0000:67.75;274.0000 2.4000 27.7000 49.0000 0.0000:47.32;274.0000 2.4000 27.7000 49.0000 0.0000:48.92;274.0000 2.4000 27.7000 49.0000 0.0000:78.99;274.0000 2.4000 27.7000 49.0000 0.0000:70.58;274.0000 2.4000 27.7000 49.0000 0.0000:52.6"
"A","2","3","[15:00:00 17:00:00)","2016-09-07","223.0000 1.0000 21.2000 94.0000 0.0000:87.64;223.0000 1.0000 21.2000 94.0000 0.0000:92.12;223.0000 1.0000 21.2000 94.0000 0.0000:65.34;223.0000 1.0000 21.2000 94.0000 0.0000:95.25;223.0000 1.0000 21.2000 94.0000 0.0000:68.49;223.0000 1.0000 21.2000 94.0000 0.0000:92.1"
"A","2","3","[15:00:00 17:00:00)","2016-09-14","344.0000 2.4000 22.0000 96.0000 2.2000:99.45;344.0000 2.4000 22.0000 96.0000 2.2000:67.75;344.0000 2.4000 22.0000 96.0000 2.2000:76.74;344.0000 2.4000 22.0000 96.0000 2.2000:111.4;344.0000 2.4000 22.0000 96.0000 2.2000:82.43;344.0000 2.4000 22.0000 96.0000 2.2000:87.11"
"A","2","3","[15:00:00 17:00:00)","2016-09-21","310.0000 1.0000 20.8000 93.0000 0.0000:47.04;310.0000 1.0000 20.8000 93.0000 0.0000:138.96;310.0000 1.0000 20.8000 93.0000 0.0000:80.58;310.0000 1.0000 20.8000 93.0000 0.0000:78.8;310.0000 1.0000 20.8000 93.0000 0.0000:65.03;310.0000 1.0000 20.8000 93.0000 0.0000:78.4"
"A","2","3","[15:00:00 17:00:00)","2016-09-28","51.0000 3.4000 22.6000 95.0000 1.8000:54.0;51.0000 3.4000 22.6000 95.0000 1.8000:81.56;51.0000 3.4000 22.6000 95.0000 1.8000:52.69;51.0000 3.4000 22.6000 95.0000 1.8000:70.76;51.0000 3.4000 22.6000 95.0000 1.8000:70.11;51.0000 3.4000 22.6000 95.0000 1.8000:85.11"
"A","2","3","[15:00:00 17:00:00)","2016-10-05","8.0000 3.3000 24.7000 76.0000 0.0000:63.34;8.0000 3.3000 24.7000 76.0000 0.0000:71.7;8.0000 3.3000 24.7000 76.0000 0.0000:62.65;8.0000 3.3000 24.7000 76.0000 0.0000:63.63;8.0000 3.3000 24.7000 76.0000 0.0000:75.49;8.0000 3.3000 24.7000 76.0000 0.0000:74.27"
"A","2","3","[15:00:00 17:00:00)","2016-10-12","326.0000 1.6000 19.3000 78.0000 0.0000:57.89;326.0000 1.6000 19.3000 78.0000 0.0000:66.77;326.0000 1.6000 19.3000 78.0000 0.0000:50.12;326.0000 1.6000 19.3000 78.0000 0.0000:60.51;326.0000 1.6000 19.3000 78.0000 0.0000:57.58;326.0000 1.6000 19.3000 78.0000 0.0000:55.76"
"A","2","4","[06:00:00 08:00:00)","2016-07-21","205.0000 4.7000 37.2000 44.0000 0.0000:63.18;205.0000 4.7000 37.2000 44.0000 0.0000:87.03;205.0000 4.7000 37.2000 44.0000 0.0000:65.34;205.0000 4.7000 37.2000 44.0000 0.0000:78.01;205.0000 4.7000 37.2000 44.0000 0.0000:109.73;205.0000 4.7000 37.2000 44.0000 0.0000:114.72"
"A","2","4","[06:00:00 08:00:00)","2016-07-28","202.0000 3.3000 38.6000 43.0000 0.0000:44.26;202.0000 3.3000 38.6000 43.0000 0.0000:55.89;202.0000 3.3000 38.6000 43.0000 0.0000:64.15;202.0000 3.3000 38.6000 43.0000 0.0000:56.91;202.0000 3.3000 38.6000 43.0000 0.0000:84.17;202.0000 3.3000 38.6000 43.0000 0.0000:88.32"
"A","2","4","[06:00:00 08:00:00)","2016-08-04","302.0000 2.3000 34.8000 53.0000 0.0000:39.93;302.0000 2.3000 34.8000 53.0000 0.0000:92.95;302.0000 2.3000 34.8000 53.0000 0.0000:50.94;302.0000 2.3000 34.8000 53.0000 0.0000:57.36;302.0000 2.3000 34.8000 53.0000 0.0000:64.43;302.0000 2.3000 34.8000 53.0000 0.0000:100.18"
"A","2","4","[06:00:00 08:00:00)","2016-08-11","27.0000 3.6000 34.2000 58.0000 0.0000:42.93;27.0000 3.6000 34.2000 58.0000 0.0000:71.68;27.0000 3.6000 34.2000 58.0000 0.0000:49.72;27.0000 3.6000 34.2000 58.0000 0.0000:62.08;27.0000 3.6000 34.2000 58.0000 0.0000:49.61;27.0000 3.6000 34.2000 58.0000 0.0000:82.07"
"A","2","4","[06:00:00 08:00:00)","2016-08-18","212.0000 3.1000 36.7000 46.0000 0.0000:40.41;212.0000 3.1000 36.7000 46.0000 0.0000:41.4;212.0000 3.1000 36.7000 46.0000 0.0000:48.21;212.0000 3.1000 36.7000 46.0000 0.0000:56.65;212.0000 3.1000 36.7000 46.0000 0.0000:47.7;212.0000 3.1000 36.7000 46.0000 0.0000:56.81"
"A","2","4","[06:00:00 08:00:00)","2016-08-25","62.0000 4.5000 35.2000 45.0000 0.0000:54.36;62.0000 4.5000 35.2000 45.0000 0.0000:45.82;62.0000 4.5000 35.2000 45.0000 0.0000:50.86;62.0000 4.5000 35.2000 45.0000 0.0000:57.43;62.0000 4.5000 35.2000 45.0000 0.0000:45.16;62.0000 4.5000 35.2000 45.0000 0.0000:71.53"
"A","2","4","[06:00:00 08:00:00)","2016-09-01","220.0000 4.8000 30.4000 46.0000 0.0000:79.8;220.0000 4.8000 30.4000 46.0000 0.0000:48.19;220.0000 4.8000 30.4000 46.0000 0.0000:67.22;220.0000 4.8000 30.4000 46.0000 0.0000:78.17;220.0000 4.8000 30.4000 46.0000 0.0000:102.51;220.0000 4.8000 30.4000 46.0000 0.0000:56.77"
"A","2","4","[06:00:00 08:00:00)","2016-09-08","138.0000 2.0000 28.7000 56.0000 0.0000:42.95;138.0000 2.0000 28.7000 56.0000 0.0000:31.68;138.0000 2.0000 28.7000 56.0000 0.0000:62.88;138.0000 2.0000 28.7000 56.0000 0.0000:48.82;138.0000 2.0000 28.7000 56.0000 0.0000:60.49;138.0000 2.0000 28.7000 56.0000 0.0000:83.23"
"A","2","4","[06:00:00 08:00:00)","2016-09-15","67.0000 5.2000 24.5000 95.0000 2.8000:47.64;67.0000 5.2000 24.5000 95.0000 2.8000:47.1;67.0000 5.2000 24.5000 95.0000 2.8000:91.12;67.0000 5.2000 24.5000 95.0000 2.8000:79.56;67.0000 5.2000 24.5000 95.0000 2.8000:90.82;67.0000 5.2000 24.5000 95.0000 2.8000:120.59"
"A","2","4","[06:00:00 08:00:00)","2016-09-22","117.0000 2.3000 28.7000 54.0000 0.0000:59.31;117.0000 2.3000 28.7000 54.0000 0.0000:52.04;117.0000 2.3000 28.7000 54.0000 0.0000:38.01;117.0000 2.3000 28.7000 54.0000 0.0000:45.05;117.0000 2.3000 28.7000 54.0000 0.0000:57.92;117.0000 2.3000 28.7000 54.0000 0.0000:52.78"
"A","2","4","[06:00:00 08:00:00)","2016-09-29","355.0000 6.9000 21.0000 95.0000 0.1000:64.93;355.0000 6.9000 21.0000 95.0000 0.1000:45.46;355.0000 6.9000 21.0000 95.0000 0.1000:63.76;355.0000 6.9000 21.0000 95.0000 0.1000:51.28;355.0000 6.9000 21.0000 95.0000 0.1000:56.83;355.0000 6.9000 21.0000 95.0000 0.1000:63.03"
"A","2","4","[06:00:00 08:00:00)","2016-10-06","59.0000 1.5000 23.9000 82.0000 0.8000:47.36;59.0000 1.5000 23.9000 82.0000 0.8000:56.87;59.0000 1.5000 23.9000 82.0000 0.8000:39.57;59.0000 1.5000 23.9000 82.0000 0.8000:50.47;59.0000 1.5000 23.9000 82.0000 0.8000:65.84;59.0000 1.5000 23.9000 82.0000 0.8000:50.29"
"A","2","4","[06:00:00 08:00:00)","2016-10-13","48.0000 2.3000 21.6000 63.0000 0.0000:54.31;48.0000 2.3000 21.6000 63.0000 0.0000:77.89;48.0000 2.3000 21.6000 63.0000 0.0000:55.53;48.0000 2.3000 21.6000 63.0000 0.0000:55.55;48.0000 2.3000 21.6000 63.0000 0.0000:67.91;48.0000 2.3000 21.6000 63.0000 0.0000:87.81"
"A","2","4","[15:00:00 17:00:00)","2016-07-21","208.0000 3.2000 31.4000 66.0000 0.0000:51.32;208.0000 3.2000 31.4000 66.0000 0.0000:60.32;208.0000 3.2000 31.4000 66.0000 0.0000:60.9;208.0000 3.2000 31.4000 66.0000 0.0000:62.18;208.0000 3.2000 31.4000 66.0000 0.0000:89.12;208.0000 3.2000 31.4000 66.0000 0.0000:74.38"
"A","2","4","[15:00:00 17:00:00)","2016-07-28","169.0000 1.8000 33.5000 58.0000 0.0000:88.28;169.0000 1.8000 33.5000 58.0000 0.0000:55.34;169.0000 1.8000 33.5000 58.0000 0.0000:52.39;169.0000 1.8000 33.5000 58.0000 0.0000:68.47;169.0000 1.8000 33.5000 58.0000 0.0000:64.47;169.0000 1.8000 33.5000 58.0000 0.0000:71.22"
"A","2","4","[15:00:00 17:00:00)","2016-08-04","207.0000 2.4000 25.5000 95.0000 0.0000:70.58;207.0000 2.4000 25.5000 95.0000 0.0000:77.6;207.0000 2.4000 25.5000 95.0000 0.0000:105.86;207.0000 2.4000 25.5000 95.0000 0.0000:77.3;207.0000 2.4000 25.5000 95.0000 0.0000:51.82;207.0000 2.4000 25.5000 95.0000 0.0000:60.51"
"A","2","4","[15:00:00 17:00:00)","2016-08-11","73.0000 2.3000 29.7000 82.0000 0.0000:58.06;73.0000 2.3000 29.7000 82.0000 0.0000:80.74;73.0000 2.3000 29.7000 82.0000 0.0000:54.08;73.0000 2.3000 29.7000 82.0000 0.0000:65.68;73.0000 2.3000 29.7000 82.0000 0.0000:51.9;73.0000 2.3000 29.7000 82.0000 0.0000:61.13"
"A","2","4","[15:00:00 17:00:00)","2016-08-18","74.0000 1.8000 31.6000 75.0000 0.0000:84.43;74.0000 1.8000 31.6000 75.0000 0.0000:59.58;74.0000 1.8000 31.6000 75.0000 0.0000:48.86;74.0000 1.8000 31.6000 75.0000 0.0000:83.89;74.0000 1.8000 31.6000 75.0000 0.0000:68.96;74.0000 1.8000 31.6000 75.0000 0.0000:42.44"
"A","2","4","[15:00:00 17:00:00)","2016-08-25","61.0000 1.3000 29.9000 75.0000 0.0000:55.62;61.0000 1.3000 29.9000 75.0000 0.0000:50.7;61.0000 1.3000 29.9000 75.0000 0.0000:52.36;61.0000 1.3000 29.9000 75.0000 0.0000:45.63;61.0000 1.3000 29.9000 75.0000 0.0000:49.58;61.0000 1.3000 29.9000 75.0000 0.0000:57.47"
"A","2","4","[15:00:00 17:00:00)","2016-09-01","224.0000 4.7000 23.9000 67.0000 0.0000:45.77;224.0000 4.7000 23.9000 67.0000 0.0000:57.28;224.0000 4.7000 23.9000 67.0000 0.0000:61.56;224.0000 4.7000 23.9000 67.0000 0.0000:53.89;224.0000 4.7000 23.9000 67.0000 0.0000:65.25;224.0000 4.7000 23.9000 67.0000 0.0000:38.8"
"A","2","4","[15:00:00 17:00:00)","2016-09-08","192.0000 1.1000 23.9000 81.0000 0.0000:65.96;192.0000 1.1000 23.9000 81.0000 0.0000:101.53;192.0000 1.1000 23.9000 81.0000 0.0000:70.43;192.0000 1.1000 23.9000 81.0000 0.0000:69.24;192.0000 1.1000 23.9000 81.0000 0.0000:100.44;192.0000 1.1000 23.9000 81.0000 0.0000:124.25"
"A","2","4","[15:00:00 17:00:00)","2016-09-15","94.0000 4.1000 22.8000 95.0000 1.8000:66.39;94.0000 4.1000 22.8000 95.0000 1.8000:91.45;94.0000 4.1000 22.8000 95.0000 1.8000:82.59;94.0000 4.1000 22.8000 95.0000 1.8000:54.44;94.0000 4.1000 22.8000 95.0000 1.8000:72.52;94.0000 4.1000 22.8000 95.0000 1.8000:69.57"
"A","2","4","[15:00:00 17:00:00)","2016-09-22","86.0000 2.7000 23.1000 80.0000 0.0000:53.91;86.0000 2.7000 23.1000 80.0000 0.0000:69.15;86.0000 2.7000 23.1000 80.0000 0.0000:82.56;86.0000 2.7000 23.1000 80.0000 0.0000:50.47;86.0000 2.7000 23.1000 80.0000 0.0000:80.98;86.0000 2.7000 23.1000 80.0000 0.0000:100.72"
"A","2","4","[15:00:00 17:00:00)","2016-09-29","342.0000 2.6000 19.9000 97.0000 0.3000:67.8;342.0000 2.6000 19.9000 97.0000 0.3000:97.1;342.0000 2.6000 19.9000 97.0000 0.3000:58.38;342.0000 2.6000 19.9000 97.0000 0.3000:78.89;342.0000 2.6000 19.9000 97.0000 0.3000:39.48;342.0000 2.6000 19.9000 97.0000 0.3000:64.73"
"A","2","4","[15:00:00 17:00:00)","2016-10-06","87.0000 1.8000 21.5000 76.0000 0.0000:75.29;87.0000 1.8000 21.5000 76.0000 0.0000:71.21;87.0000 1.8000 21.5000 76.0000 0.0000:64.43;87.0000 1.8000 21.5000 76.0000 0.0000:63.44;87.0000 1.8000 21.5000 76.0000 0.0000:75.86;87.0000 1.8000 21.5000 76.0000 0.0000:62.08"
"A","2","4","[15:00:00 17:00:00)","2016-10-13","41.0000 1.8000 19.8000 71.0000 0.0000:73.74;41.0000 1.8000 19.8000 71.0000 0.0000:60.95;41.0000 1.8000 19.8000 71.0000 0.0000:66.02;41.0000 1.8000 19.8000 71.0000 0.0000:57.62;41.0000 1.8000 19.8000 71.0000 0.0000:95.89;41.0000 1.8000 19.8000 71.0000 0.0000:73.99"
"A","2","5","[06:00:00 08:00:00)","2016-07-22","220.0000 3.6000 37.6000 45.0000 0.0000:65.36;220.0000 3.6000 37.6000 45.0000 0.0000:57.04;220.0000 3.6000 37.6000 45.0000 0.0000:63.97;220.0000 3.6000 37.6000 45.0000 0.0000:132.22;220.0000 3.6000 37.6000 45.0000 0.0000:100.39;220.0000 3.6000 37.6000 45.0000 0.0000:65.35"
"A","2","5","[06:00:00 08:00:00)","2016-07-29","27.0000 2.4000 38.3000 43.0000 0.0000:41.71;27.0000 2.4000 38.3000 43.0000 0.0000:59.76;27.0000 2.4000 38.3000 43.0000 0.0000:60.58;27.0000 2.4000 38.3000 43.0000 0.0000:68.89;27.0000 2.4000 38.3000 43.0000 0.0000:49.6;27.0000 2.4000 38.3000 43.0000 0.0000:84.08"
"A","2","5","[06:00:00 08:00:00)","2016-08-05","88.0000 1.6000 33.7000 57.0000 0.0000:67.39;88.0000 1.6000 33.7000 57.0000 0.0000:52.77;88.0000 1.6000 33.7000 57.0000 0.0000:48.52;88.0000 1.6000 33.7000 57.0000 0.0000:51.92;88.0000 1.6000 33.7000 57.0000 0.0000:55.42;88.0000 1.6000 33.7000 57.0000 0.0000:65.1"
"A","2","5","[06:00:00 08:00:00)","2016-08-12","50.0000 2.1000 34.2000 60.0000 0.0000:40.71;50.0000 2.1000 34.2000 60.0000 0.0000:57.45;50.0000 2.1000 34.2000 60.0000 0.0000:47.15;50.0000 2.1000 34.2000 60.0000 0.0000:56.73;50.0000 2.1000 34.2000 60.0000 0.0000:49.98;50.0000 2.1000 34.2000 60.0000 0.0000:68.61"
"A","2","5","[06:00:00 08:00:00)","2016-08-19","156.0000 2.1000 37.9000 43.0000 0.0000:65.33;156.0000 2.1000 37.9000 43.0000 0.0000:39.52;156.0000 2.1000 37.9000 43.0000 0.0000:40.73;156.0000 2.1000 37.9000 43.0000 0.0000:68.11;156.0000 2.1000 37.9000 43.0000 0.0000:54.57;156.0000 2.1000 37.9000 43.0000 0.0000:52.64"
"A","2","5","[06:00:00 08:00:00)","2016-08-26","9.0000 4.3000 34.4000 51.0000 0.0000:35.1;9.0000 4.3000 34.4000 51.0000 0.0000:38.73;9.0000 4.3000 34.4000 51.0000 0.0000:61.94;9.0000 4.3000 34.4000 51.0000 0.0000:41.43;9.0000 4.3000 34.4000 51.0000 0.0000:60.67"
"A","2","5","[06:00:00 08:00:00)","2016-09-02","124.0000 2.1000 34.2000 38.0000 0.0000:77.75;124.0000 2.1000 34.2000 38.0000 0.0000:55.69;124.0000 2.1000 34.2000 38.0000 0.0000:64.6;124.0000 2.1000 34.2000 38.0000 0.0000:55.77;124.0000 2.1000 34.2000 38.0000 0.0000:81.19;124.0000 2.1000 34.2000 38.0000 0.0000:80.47"
"A","2","5","[06:00:00 08:00:00)","2016-09-09","86.0000 2.1000 31.2000 50.0000 0.0000:49.03;86.0000 2.1000 31.2000 50.0000 0.0000:48.32;86.0000 2.1000 31.2000 50.0000 0.0000:41.94;86.0000 2.1000 31.2000 50.0000 0.0000:56.7;86.0000 2.1000 31.2000 50.0000 0.0000:98.66;86.0000 2.1000 31.2000 50.0000 0.0000:91.14"
"A","2","5","[06:00:00 08:00:00)","2016-09-16","211.0000 2.0000 27.2000 81.0000 0.0000:53.53;211.0000 2.0000 27.2000 81.0000 0.0000:67.77;211.0000 2.0000 27.2000 81.0000 0.0000:58.62;211.0000 2.0000 27.2000 81.0000 0.0000:66.37;211.0000 2.0000 27.2000 81.0000 0.0000:58.99"
"A","2","5","[06:00:00 08:00:00)","2016-09-23","90.0000 2.5000 29.5000 53.0000 0.0000:59.24;90.0000 2.5000 29.5000 53.0000 0.0000:50.53;90.0000 2.5000 29.5000 53.0000 0.0000:51.25;90.0000 2.5000 29.5000 53.0000 0.0000:68.83;90.0000 2.5000 29.5000 53.0000 0.0000:82.8;90.0000 2.5000 29.5000 53.0000 0.0000:71.68"
"A","2","5","[06:00:00 08:00:00)","2016-09-30","164.0000 1.0000 24.7000 80.0000 0.0000:47.53;164.0000 1.0000 24.7000 80.0000 0.0000:34.38;164.0000 1.0000 24.7000 80.0000 0.0000:55.16;164.0000 1.0000 24.7000 80.0000 0.0000:59.17;164.0000 1.0000 24.7000 80.0000 0.0000:70.2;164.0000 1.0000 24.7000 80.0000 0.0000:54.63"
"A","2","5","[06:00:00 08:00:00)","2016-10-07","299.0000 2.5000 20.0000 96.0000 0.0000:36.61;299.0000 2.5000 20.0000 96.0000 0.0000:54.74;299.0000 2.5000 20.0000 96.0000 0.0000:41.9;299.0000 2.5000 20.0000 96.0000 0.0000:43.99;299.0000 2.5000 20.0000 96.0000 0.0000:52.68;299.0000 2.5000 20.0000 96.0000 0.0000:46.83"
"A","2","5","[06:00:00 08:00:00)","2016-10-14","359.0000 1.9000 18.5000 84.0000 0.0000:57.94;359.0000 1.9000 18.5000 84.0000 0.0000:62.66;359.0000 1.9000 18.5000 84.0000 0.0000:72.25;359.0000 1.9000 18.5000 84.0000 0.0000:53.03;359.0000 1.9000 18.5000 84.0000 0.0000:65.2;359.0000 1.9000 18.5000 84.0000 0.0000:87.4"
"A","2","5","[15:00:00 17:00:00)","2016-07-22","190.0000 1.6000 31.3000 67.0000 0.0000:60.32;190.0000 1.6000 31.3000 67.0000 0.0000:102.25;190.0000 1.6000 31.3000 67.0000 0.0000:58.8;190.0000 1.6000 31.3000 67.0000 0.0000:57.39;190.0000 1.6000 31.3000 67.0000 0.0000:86.53;190.0000 1.6000 31.3000 67.0000 0.0000:70.04"
"A","2","5","[15:00:00 17:00:00)","2016-07-29","184.0000 1.5000 32.8000 63.0000 0.0000:83.58;184.0000 1.5000 32.8000 63.0000 0.0000:93.37;184.0000 1.5000 32.8000 63.0000 0.0000:62.68;184.0000 1.5000 32.8000 63.0000 0.0000:73.95;184.0000 1.5000 32.8000 63.0000 0.0000:96.1;184.0000 1.5000 32.8000 63.0000 0.0000:94.28"
"A","2","5","[15:00:00 17:00:00)","2016-08-05","303.0000 1.9000 29.0000 79.0000 0.0000:79.33;303.0000 1.9000 29.0000 79.0000 0.0000:57.31;303.0000 1.9000 29.0000 79.0000 0.0000:114.05;303.0000 1.9000 29.0000 79.0000 0.0000:71.13;303.0000 1.9000 29.0000 79.0000 0.0000:52.23;303.0000 1.9000 29.0000 79.0000 0.0000:59.64"
"A","2","5","[15:00:00 17:00:00)","2016-08-12","81.0000 1.5000 30.3000 74.0000 0.0000:53.36;81.0000 1.5000 30.3000 74.0000 0.0000:58.49;81.0000 1.5000 30.3000 74.0000 0.0000:72.72;81.0000 1.5000 30.3000 74.0000 0.0000:75.01;81.0000 1.5000 30.3000 74.0000 0.0000:68.82;81.0000 1.5000 30.3000 74.0000 0.0000:74.09"
"A","2","5","[15:00:00 17:00:00)","2016-08-19","335.0000 0.9000 30.4000 77.0000 0.0000:86.21;335.0000 0.9000 30.4000 77.0000 0.0000:63.43;335.0000 0.9000 30.4000 77.0000 0.0000:61.46;335.0000 0.9000 30.4000 77.0000 0.0000:44.18;335.0000 0.9000 30.4000 77.0000 0.0000:89.96;335.0000 0.9000 30.4000 77.0000 0.0000:71.48"
"A","2","5","[15:00:00 17:00:00)","2016-08-26","336.0000 3.3000 26.3000 84.0000 0.0000:47.76;336.0000 3.3000 26.3000 84.0000 0.0000:69.69;336.0000 3.3000 26.3000 84.0000 0.0000:37.96;336.0000 3.3000 26.3000 84.0000 0.0000:71.54;336.0000 3.3000 26.3000 84.0000 0.0000:53.53;336.0000 3.3000 26.3000 84.0000 0.0000:90.02"
"A","2","5","[15:00:00 17:00:00)","2016-09-02","29.0000 1.1000 26.7000 53.0000 0.0000:48.59;29.0000 1.1000 26.7000 53.0000 0.0000:73.9;29.0000 1.1000 26.7000 53.0000 0.0000:49.24;29.0000 1.1000 26.7000 53.0000 0.0000:57.81;29.0000 1.1000 26.7000 53.0000 0.0000:68.87;29.0000 1.1000 26.7000 53.0000 0.0000:52.28"
"A","2","5","[15:00:00 17:00:00)","2016-09-09","320.0000 1.6000 25.9000 75.0000 0.0000:76.68;320.0000 1.6000 25.9000 75.0000 0.0000:73.34;320.0000 1.6000 25.9000 75.0000 0.0000:90.17;320.0000 1.6000 25.9000 75.0000 0.0000:85.93;320.0000 1.6000 25.9000 75.0000 0.0000:71.04;320.0000 1.6000 25.9000 75.0000 0.0000:57.84"
"A","2","5","[15:00:00 17:00:00)","2016-09-16","349.0000 1.9000 24.2000 89.0000 0.0000:79.33;349.0000 1.9000 24.2000 89.0000 0.0000:66.86;349.0000 1.9000 24.2000 89.0000 0.0000:55.3;349.0000 1.9000 24.2000 89.0000 0.0000:79.79;349.0000 1.9000 24.2000 89.0000 0.0000:80.28;349.0000 1.9000 24.2000 89.0000 0.0000:118.5"
"A","2","5","[15:00:00 17:00:00)","2016-09-23","82.0000 2.0000 23.4000 79.0000 0.0000:82.17;82.0000 2.0000 23.4000 79.0000 0.0000:64.42;82.0000 2.0000 23.4000 79.0000 0.0000:75.0;82.0000 2.0000 23.4000 79.0000 0.0000:68.95;82.0000 2.0000 23.4000 79.0000 0.0000:104.17;82.0000 2.0000 23.4000 79.0000 0.0000:91.04"
"A","2","5","[15:00:00 17:00:00)","2016-09-30","334.0000 1.4000 21.7000 89.0000 0.0000:77.92;334.0000 1.4000 21.7000 89.0000 0.0000:89.11;334.0000 1.4000 21.7000 89.0000 0.0000:77.3;334.0000 1.4000 21.7000 89.0000 0.0000:84.52;334.0000 1.4000 21.7000 89.0000 0.0000:150.35;334.0000 1.4000 21.7000 89.0000 0.0000:115.09"
"A","2","5","[15:00:00 17:00:00)","2016-10-07","353.0000 2.5000 20.9000 98.0000 2.5000:54.75;353.0000 2.5000 20.9000 98.0000 2.5000:72.12;353.0000 2.5000 20.9000 98.0000 2.5000:60.16;353.0000 2.5000 20.9000 98.0000 2.5000:48.61;353.0000 2.5000 20.9000 98.0000 2.5000:58.63;353.0000 2.5000 20.9000 98.0000 2.5000:56.98"
"A","2","5","[15:00:00 17:00:00)","2016-10-14","354.0000 1.8000 18.2000 87.0000 0.0000:85.1;354.0000 1.8000 18.2000 87.0000 0.0000:79.44;354.0000 1.8000 18.2000 87.0000 0.0000:88.86;354.0000 1.8000 18.2000 87.0000 0.0000:58.31"
"A","2","6","[06:00:00 08:00:00)","2016-07-23","206.0000 1.8000 38.3000 42.0000 0.0000:329.73;206.0000 1.8000 38.3000 42.0000 0.0000:80.13;206.0000 1.8000 38.3000 42.0000 0.0000:82.56;206.0000 1.8000 38.3000 42.0000 0.0000:87.63;206.0000 1.8000 38.3000 42.0000 0.0000:86.33;206.0000 1.8000 38.3000 42.0000 0.0000:96.31"
"A","2","6","[06:00:00 08:00:00)","2016-07-30","50.0000 4.0000 37.0000 47.0000 0.0000:50.6;50.0000 4.0000 37.0000 47.0000 0.0000:44.54;50.0000 4.0000 37.0000 47.0000 0.0000:54.22;50.0000 4.0000 37.0000 47.0000 0.0000:80.87;50.0000 4.0000 37.0000 47.0000 0.0000:55.07;50.0000 4.0000 37.0000 47.0000 0.0000:63.88"
"A","2","6","[06:00:00 08:00:00)","2016-08-06","999017.0000 0.0000 28.1000 88.0000 2.0000:62.93;999017.0000 0.0000 28.1000 88.0000 2.0000:44.46;999017.0000 0.0000 28.1000 88.0000 2.0000:84.71;999017.0000 0.0000 28.1000 88.0000 2.0000:69.3;999017.0000 0.0000 28.1000 88.0000 2.0000:66.27;999017.0000 0.0000 28.1000 88.0000 2.0000:75.33"
"A","2","6","[06:00:00 08:00:00)","2016-08-13","137.0000 1.4000 35.1000 58.0000 0.0000:56.08;137.0000 1.4000 35.1000 58.0000 0.0000:33.66;137.0000 1.4000 35.1000 58.0000 0.0000:57.82;137.0000 1.4000 35.1000 58.0000 0.0000:64.16;137.0000 1.4000 35.1000 58.0000 0.0000:67.37;137.0000 1.4000 35.1000 58.0000 0.0000:84.12"
"A","2","6","[06:00:00 08:00:00)","2016-08-20","356.0000 2.6000 39.0000 43.0000 0.0000:32.66;356.0000 2.6000 39.0000 43.0000 0.0000:52.73;356.0000 2.6000 39.0000 43.0000 0.0000:55.38;356.0000 2.6000 39.0000 43.0000 0.0000:85.35;356.0000 2.6000 39.0000 43.0000 0.0000:74.86;356.0000 2.6000 39.0000 43.0000 0.0000:61.08"
"A","2","6","[06:00:00 08:00:00)","2016-08-27","310.0000 4.1000 29.3000 50.0000 0.0000:15.64;310.0000 4.1000 29.3000 50.0000 0.0000:61.77;310.0000 4.1000 29.3000 50.0000 0.0000:44.66;310.0000 4.1000 29.3000 50.0000 0.0000:43.3;310.0000 4.1000 29.3000 50.0000 0.0000:60.76"
"A","2","6","[06:00:00 08:00:00)","2016-09-03","104.0000 3.4000 33.8000 26.0000 0.0000:45.85;104.0000 3.4000 33.8000 26.0000 0.0000:59.82;104.0000 3.4000 33.8000 26.0000 0.0000:80.15;104.0000 3.4000 33.8000 26.0000 0.0000:70.96;104.0000 3.4000 33.8000 26.0000 0.0000:67.49;104.0000 3.4000 33.8000 26.0000 0.0000:63.86"
"A","2","6","[06:00:00 08:00:00)","2016-09-10","105.0000 1.9000 28.1000 54.0000 0.0000:55.59;105.0000 1.9000 28.1000 54.0000 0.0000:82.88;105.0000 1.9000 28.1000 54.0000 0.0000:88.92;105.0000 1.9000 28.1000 54.0000 0.0000:49.7;105.0000 1.9000 28.1000 54.0000 0.0000:40.51;105.0000 1.9000 28.1000 54.0000 0.0000:102.38"
"A","2","6","[06:00:00 08:00:00)","2016-09-17","348.0000 5.0000 27.6000 64.0000 0.0000:103.71;348.0000 5.0000 27.6000 64.0000 0.0000:36.43;348.0000 5.0000 27.6000 64.0000 0.0000:91.64;348.0000 5.0000 27.6000 64.0000 0.0000:43.68;348.0000 5.0000 27.6000 64.0000 0.0000:61.8"
"A","2","6","[06:00:00 08:00:00)","2016-09-24","54.0000 3.8000 29.6000 55.0000 0.0000:65.37;54.0000 3.8000 29.6000 55.0000 0.0000:56.85;54.0000 3.8000 29.6000 55.0000 0.0000:65.54;54.0000 3.8000 29.6000 55.0000 0.0000:50.85;54.0000 3.8000 29.6000 55.0000 0.0000:67.46;54.0000 3.8000 29.6000 55.0000 0.0000:62.41"
