"intersection_id","tollgate_id","time_window","avg_travel_time","mid_time"
"B","3","[2016-07-24 15:40:00,2016-07-24 16:00:00)","137.23","153.62"
"B","3","[2016-07-24 16:00:00,2016-07-24 16:20:00)","136.03","118.10499999999999"
"B","3","[2016-07-24 16:20:00,2016-07-24 16:40:00)","106.89","107.93"
"B","3","[2016-07-24 16:40:00,2016-07-24 17:00:00)","127.72","132.2"
"B","3","[2016-07-24 17:00:00,2016-07-24 17:20:00)","248.14","211.12"
"B","3","[2016-07-24 17:20:00,2016-07-24 17:40:00)","206.31","240.07"
"B","3","[2016-07-24 17:40:00,2016-07-24 18:00:00)","106.74","105.53"
"B","3","[2016-07-24 18:00:00,2016-07-24 18:20:00)","122.36","122.36"
"B","3","[2016-07-24 18:20:00,2016-07-24 18:40:00)","156.42","156.42000000000002"
"B","3","[2016-07-24 18:40:00,2016-07-24 19:00:00)","87.72","59.82"
"B","3","[2016-07-24 19:00:00,2016-07-24 19:20:00)","135.01","131.065"
"B","3","[2016-07-24 19:20:00,2016-07-24 19:40:00)","75.39","59.739999999999995"
"B","3","[2016-07-24 19:40:00,2016-07-24 20:00:00)","153.17","153.17000000000002"
"B","3","[2016-07-24 20:00:00,2016-07-24 20:20:00)","78.0","81.0"
"B","3","[2016-07-24 20:20:00,2016-07-24 20:40:00)","132.96","132.15"
"B","3","[2016-07-24 20:40:00,2016-07-24 21:00:00)","127.92","125.72999999999999"
"B","3","[2016-07-24 21:00:00,2016-07-24 21:20:00)","73.99","74.94"
"B","3","[2016-07-24 21:20:00,2016-07-24 21:40:00)","133.61","139.82"
"B","3","[2016-07-24 21:40:00,2016-07-24 22:00:00)","79.16","79.49000000000001"
"B","3","[2016-07-24 22:00:00,2016-07-24 22:20:00)","75.39","75.39"
"B","3","[2016-07-24 22:20:00,2016-07-24 22:40:00)","97.18","97.17500000000001"
"B","3","[2016-07-24 22:40:00,2016-07-24 23:00:00)","128.09","130.69"
"B","3","[2016-07-24 23:00:00,2016-07-24 23:20:00)","115.91","107.89"
"B","3","[2016-07-24 23:20:00,2016-07-24 23:40:00)","78.84","78.83500000000001"
"B","3","[2016-07-24 23:40:00,2016-07-25 00:00:00)","72.98","72.98"
"B","3","[2016-07-25 00:00:00,2016-07-25 00:20:00)","123.0","127.47"
"B","3","[2016-07-25 00:20:00,2016-07-25 00:40:00)","104.63","99.62"
"B","3","[2016-07-25 00:40:00,2016-07-25 01:00:00)","68.57","66.10499999999999"
"B","3","[2016-07-25 01:00:00,2016-07-25 01:20:00)","107.98","128.99"
"B","3","[2016-07-25 01:20:00,2016-07-25 01:40:00)","32.34","32.34"
"B","3","[2016-07-25 01:40:00,2016-07-25 02:00:00)","88.43","88.42500000000001"
"B","3","[2016-07-25 02:00:00,2016-07-25 02:20:00)","81.26","74.7"
"B","3","[2016-07-25 02:20:00,2016-07-25 02:40:00)","80.55","80.55"
"B","3","[2016-07-25 02:40:00,2016-07-25 03:00:00)","92.64","124.38"
"B","3","[2016-07-25 04:00:00,2016-07-25 04:20:00)","141.36","141.36"
"B","3","[2016-07-25 04:20:00,2016-07-25 04:40:00)","163.31","160.57999999999998"
"B","3","[2016-07-25 05:00:00,2016-07-25 05:20:00)","105.21","105.21000000000001"
"B","3","[2016-07-25 05:20:00,2016-07-25 05:40:00)","137.94","137.94"
"B","3","[2016-07-25 05:40:00,2016-07-25 06:00:00)","161.76","161.76"
"B","3","[2016-07-25 06:00:00,2016-07-25 06:20:00)","86.43","86.43"
"B","3","[2016-07-25 06:20:00,2016-07-25 06:40:00)","58.43","58.43"
"B","3","[2016-07-25 06:40:00,2016-07-25 07:00:00)","137.54","137.53500000000003"
"B","3","[2016-07-25 07:00:00,2016-07-25 07:20:00)","140.78","164.12"
"B","3","[2016-07-25 07:20:00,2016-07-25 07:40:00)","187.73","186.84"
"B","3","[2016-07-25 07:40:00,2016-07-25 08:00:00)","68.09","86.74"
"B","3","[2016-07-25 08:00:00,2016-07-25 08:20:00)","108.82","110.39999999999999"
"B","3","[2016-07-25 08:20:00,2016-07-25 08:40:00)","100.64","100.64"
"B","3","[2016-07-25 08:40:00,2016-07-25 09:00:00)","138.42","136.125"
"B","3","[2016-07-25 09:00:00,2016-07-25 09:20:00)","161.58","146.25"
"B","3","[2016-07-25 09:20:00,2016-07-25 09:40:00)","170.83","182.11"
"B","3","[2016-07-25 09:40:00,2016-07-25 10:00:00)","140.35","143.48"
"B","3","[2016-07-25 10:00:00,2016-07-25 10:20:00)","162.12","171.07999999999998"
"B","3","[2016-07-25 10:20:00,2016-07-25 10:40:00)","118.16","91.12"
"B","3","[2016-07-25 10:40:00,2016-07-25 11:00:00)","108.78","109.175"
"B","3","[2016-07-25 11:00:00,2016-07-25 11:20:00)","80.64","67.58"
"B","3","[2016-07-25 11:20:00,2016-07-25 11:40:00)","60.65","60.65"
"B","3","[2016-07-25 11:40:00,2016-07-25 12:00:00)","124.54","124.53999999999999"
"B","3","[2016-07-25 12:20:00,2016-07-25 12:40:00)","96.83","99.125"
"B","3","[2016-07-25 12:40:00,2016-07-25 13:00:00)","131.32","143.31"
"B","3","[2016-07-25 13:00:00,2016-07-25 13:20:00)","105.69","111.445"
"B","3","[2016-07-25 13:20:00,2016-07-25 13:40:00)","139.78","139.785"
"B","3","[2016-07-25 13:40:00,2016-07-25 14:00:00)","104.54","84.885"
"B","3","[2016-07-25 14:00:00,2016-07-25 14:20:00)","113.56","106.115"
"B","3","[2016-07-25 14:20:00,2016-07-25 14:40:00)","135.57","135.31"
"B","3","[2016-07-25 14:40:00,2016-07-25 15:00:00)","134.43","134.425"
"B","3","[2016-07-25 15:00:00,2016-07-25 15:20:00)","99.04","111.41"
"B","3","[2016-07-25 15:20:00,2016-07-25 15:40:00)","107.58","110.47"
"B","3","[2016-07-25 16:00:00,2016-07-25 16:20:00)","107.69","116.77000000000001"
"B","3","[2016-07-25 16:20:00,2016-07-25 16:40:00)","130.88","160.13"
"B","3","[2016-07-25 16:40:00,2016-07-25 17:00:00)","146.78","85.96000000000001"
"B","3","[2016-07-25 17:00:00,2016-07-25 17:20:00)","95.03","96.33500000000001"
"B","3","[2016-07-25 17:20:00,2016-07-25 17:40:00)","131.04","124.05"
"B","3","[2016-07-25 17:40:00,2016-07-25 18:00:00)","114.77","86.89500000000001"
"B","3","[2016-07-25 18:00:00,2016-07-25 18:20:00)","186.91","186.905"
"B","3","[2016-07-25 18:20:00,2016-07-25 18:40:00)","127.39","127.39"
"B","3","[2016-07-25 18:40:00,2016-07-25 19:00:00)","104.56","104.56"
"B","3","[2016-07-25 19:00:00,2016-07-25 19:20:00)","131.39","131.39"
"B","3","[2016-07-25 19:20:00,2016-07-25 19:40:00)","86.23","118.89"
"B","3","[2016-07-25 19:40:00,2016-07-25 20:00:00)","57.6","57.6"
"B","3","[2016-07-25 20:00:00,2016-07-25 20:20:00)","163.93","163.93"
"B","3","[2016-07-25 20:20:00,2016-07-25 20:40:00)","155.27","155.27"
"B","3","[2016-07-25 20:40:00,2016-07-25 21:00:00)","95.89","95.89"
"B","3","[2016-07-25 21:00:00,2016-07-25 21:20:00)","180.36","183.055"
"B","3","[2016-07-25 21:20:00,2016-07-25 21:40:00)","97.33","97.33000000000001"
"B","3","[2016-07-25 21:40:00,2016-07-25 22:00:00)","135.9","112.82499999999999"
"B","3","[2016-07-25 22:00:00,2016-07-25 22:20:00)","70.81","70.81"
"B","3","[2016-07-25 23:00:00,2016-07-25 23:20:00)","182.17","182.17000000000002"
"B","3","[2016-07-25 23:40:00,2016-07-26 00:00:00)","142.96","142.96"
"B","3","[2016-07-26 00:00:00,2016-07-26 00:20:00)","47.09","47.09"
"B","3","[2016-07-26 01:00:00,2016-07-26 01:20:00)","120.07","87.35"
"B","3","[2016-07-26 01:20:00,2016-07-26 01:40:00)","91.39","91.39"
"B","3","[2016-07-26 02:00:00,2016-07-26 02:20:00)","65.86","65.86"
"B","3","[2016-07-26 02:20:00,2016-07-26 02:40:00)","112.43","112.43"
"B","3","[2016-07-26 02:40:00,2016-07-26 03:00:00)","70.81","70.81"
"B","3","[2016-07-26 03:00:00,2016-07-26 03:20:00)","173.58","173.57999999999998"
"B","3","[2016-07-26 04:20:00,2016-07-26 04:40:00)","62.67","65.33"
"B","3","[2016-07-26 05:20:00,2016-07-26 05:40:00)","116.23","116.22999999999999"
"B","3","[2016-07-26 05:40:00,2016-07-26 06:00:00)","152.2","152.2"
"B","3","[2016-07-26 06:00:00,2016-07-26 06:20:00)","26.88","26.880000000000003"
"B","3","[2016-07-26 06:20:00,2016-07-26 06:40:00)","116.69","116.685"
"B","3","[2016-07-26 06:40:00,2016-07-26 07:00:00)","38.77","38.769999999999996"
"B","3","[2016-07-26 07:00:00,2016-07-26 07:20:00)","102.67","102.675"
"B","3","[2016-07-26 07:20:00,2016-07-26 07:40:00)","82.09","79.77000000000001"
"B","3","[2016-07-26 07:40:00,2016-07-26 08:00:00)","113.05","102.575"
"B","3","[2016-07-26 08:00:00,2016-07-26 08:20:00)","119.13","126.845"
"B","3","[2016-07-26 08:20:00,2016-07-26 08:40:00)","138.17","138.17000000000002"
"B","3","[2016-07-26 08:40:00,2016-07-26 09:00:00)","128.09","138.09"
"B","3","[2016-07-26 09:00:00,2016-07-26 09:20:00)","120.03","112.42"
"B","3","[2016-07-26 09:20:00,2016-07-26 09:40:00)","114.45","111.34"
"B","3","[2016-07-26 09:40:00,2016-07-26 10:00:00)","111.12","117.31"
"B","3","[2016-07-26 10:00:00,2016-07-26 10:20:00)","184.27","184.27"
"B","3","[2016-07-26 10:20:00,2016-07-26 10:40:00)","120.55","120.55"
"B","3","[2016-07-26 10:40:00,2016-07-26 11:00:00)","101.69","96.07"
"B","3","[2016-07-26 11:00:00,2016-07-26 11:20:00)","75.9","75.9"
"B","3","[2016-07-26 11:20:00,2016-07-26 11:40:00)","124.86","124.86"
"B","3","[2016-07-26 11:40:00,2016-07-26 12:00:00)","94.49","80.02000000000001"
"B","3","[2016-07-26 12:00:00,2016-07-26 12:20:00)","139.32","139.32"
"B","3","[2016-07-26 12:20:00,2016-07-26 12:40:00)","92.98","89.7"
"B","3","[2016-07-26 12:40:00,2016-07-26 13:00:00)","108.17","114.19"
"B","3","[2016-07-26 13:00:00,2016-07-26 13:20:00)","60.94","60.94"
"B","3","[2016-07-26 13:20:00,2016-07-26 13:40:00)","80.66","80.66"
"B","3","[2016-07-26 13:40:00,2016-07-26 14:00:00)","124.36","136.81"
"B","3","[2016-07-26 14:00:00,2016-07-26 14:20:00)","131.7","98.71000000000001"
"B","3","[2016-07-26 14:20:00,2016-07-26 14:40:00)","131.93","153.82999999999998"
"B","3","[2016-07-26 14:40:00,2016-07-26 15:00:00)","107.03","107.395"
"B","3","[2016-07-26 15:00:00,2016-07-26 15:20:00)","127.92","143.945"
"B","3","[2016-07-26 15:20:00,2016-07-26 15:40:00)","82.88","77.92"
"B","3","[2016-07-26 15:40:00,2016-07-26 16:00:00)","78.57","69.12"
"B","3","[2016-07-26 16:00:00,2016-07-26 16:20:00)","111.4","100.71000000000001"
"B","3","[2016-07-26 16:20:00,2016-07-26 16:40:00)","119.86","126.02"
"B","3","[2016-07-26 16:40:00,2016-07-26 17:00:00)","94.74","71.26"
"B","3","[2016-07-26 17:00:00,2016-07-26 17:20:00)","123.0","123.0"
"B","3","[2016-07-26 17:20:00,2016-07-26 17:40:00)","98.03","96.74"
"B","3","[2016-07-26 17:40:00,2016-07-26 18:00:00)","110.92","110.495"
"B","3","[2016-07-26 18:00:00,2016-07-26 18:20:00)","115.07","115.07000000000001"
"B","3","[2016-07-26 18:20:00,2016-07-26 18:40:00)","162.83","162.82999999999998"
"B","3","[2016-07-26 18:40:00,2016-07-26 19:00:00)","128.59","128.59"
"B","3","[2016-07-26 19:00:00,2016-07-26 19:20:00)","156.16","162.14"
"B","3","[2016-07-26 19:20:00,2016-07-26 19:40:00)","106.33","112.19"
"B","3","[2016-07-26 19:40:00,2016-07-26 20:00:00)","75.34","74.18"
"B","3","[2016-07-26 20:00:00,2016-07-26 20:20:00)","64.9","64.9"
"B","3","[2016-07-26 20:20:00,2016-07-26 20:40:00)","138.64","137.71"
"B","3","[2016-07-26 20:40:00,2016-07-26 21:00:00)","101.33","79.225"
"B","3","[2016-07-26 21:00:00,2016-07-26 21:20:00)","104.72","107.235"
"B","3","[2016-07-26 21:20:00,2016-07-26 21:40:00)","158.48","162.22"
"B","3","[2016-07-26 21:40:00,2016-07-26 22:00:00)","71.92","72.13"
"B","3","[2016-07-26 22:00:00,2016-07-26 22:20:00)","94.46","76.7"
"B","3","[2016-07-26 22:40:00,2016-07-26 23:00:00)","136.71","136.71"
"B","3","[2016-07-26 23:00:00,2016-07-26 23:20:00)","86.49","86.49000000000001"
"B","3","[2016-07-26 23:20:00,2016-07-26 23:40:00)","300.51","300.51"
"B","3","[2016-07-27 01:00:00,2016-07-27 01:20:00)","135.79","135.79000000000002"
"B","3","[2016-07-27 03:20:00,2016-07-27 03:40:00)","63.54","63.54"
"B","3","[2016-07-27 05:40:00,2016-07-27 06:00:00)","126.2","126.2"
"B","3","[2016-07-27 06:00:00,2016-07-27 06:20:00)","133.66","133.655"
"B","3","[2016-07-27 06:20:00,2016-07-27 06:40:00)","107.0","106.995"
"B","3","[2016-07-27 06:40:00,2016-07-27 07:00:00)","131.12","127.91"
"B","3","[2016-07-27 07:00:00,2016-07-27 07:20:00)","144.36","144.35500000000002"
"B","3","[2016-07-27 07:20:00,2016-07-27 07:40:00)","53.8","53.8"
"B","3","[2016-07-27 07:40:00,2016-07-27 08:00:00)","89.15","101.3"
"B","3","[2016-07-27 08:00:00,2016-07-27 08:20:00)","141.44","141.44"
"B","3","[2016-07-27 08:20:00,2016-07-27 08:40:00)","104.39","104.385"
"B","3","[2016-07-27 08:40:00,2016-07-27 09:00:00)","82.27","66.69"
"B","3","[2016-07-27 09:00:00,2016-07-27 09:20:00)","101.52","105.995"
"B","3","[2016-07-27 09:20:00,2016-07-27 09:40:00)","130.04","127.29"
"B","3","[2016-07-27 09:40:00,2016-07-27 10:00:00)","80.94","65.73"
"B","3","[2016-07-27 10:00:00,2016-07-27 10:20:00)","91.48","67.88"
"B","3","[2016-07-27 10:20:00,2016-07-27 10:40:00)","79.99","79.99000000000001"
"B","3","[2016-07-27 10:40:00,2016-07-27 11:00:00)","124.22","130.92000000000002"
"B","3","[2016-07-27 11:00:00,2016-07-27 11:20:00)","103.02","117.45"
"B","3","[2016-07-27 11:20:00,2016-07-27 11:40:00)","106.1","103.07"
"B","3","[2016-07-27 11:40:00,2016-07-27 12:00:00)","150.45","151.63"
"B","3","[2016-07-27 12:00:00,2016-07-27 12:20:00)","75.0","74.995"
"B","3","[2016-07-27 12:20:00,2016-07-27 12:40:00)","113.44","113.11"
"B","3","[2016-07-27 12:40:00,2016-07-27 13:00:00)","89.52","89.52"
"B","3","[2016-07-27 13:00:00,2016-07-27 13:20:00)","122.96","134.0"
"B","3","[2016-07-27 13:20:00,2016-07-27 13:40:00)","179.15","179.15"
"B","3","[2016-07-27 13:40:00,2016-07-27 14:00:00)","142.63","146.495"
"B","3","[2016-07-27 14:00:00,2016-07-27 14:20:00)","131.31","145.17000000000002"
"B","3","[2016-07-27 14:20:00,2016-07-27 14:40:00)","153.31","153.31"
"B","3","[2016-07-27 14:40:00,2016-07-27 15:00:00)","115.09","115.5"
"B","3","[2016-07-27 15:00:00,2016-07-27 15:20:00)","101.6","83.99000000000001"
"B","3","[2016-07-27 15:20:00,2016-07-27 15:40:00)","80.55","83.78"
"B","3","[2016-07-27 15:40:00,2016-07-27 16:00:00)","121.73","109.41"
"B","3","[2016-07-27 16:00:00,2016-07-27 16:20:00)","112.94","112.94"
"B","3","[2016-07-27 16:20:00,2016-07-27 16:40:00)","120.08","127.97999999999999"
"B","3","[2016-07-27 16:40:00,2016-07-27 17:00:00)","94.0","88.07"
"B","3","[2016-07-27 17:00:00,2016-07-27 17:20:00)","130.69","130.695"
"B","3","[2016-07-27 17:20:00,2016-07-27 17:40:00)","116.13","98.38"
"B","3","[2016-07-27 17:40:00,2016-07-27 18:00:00)","121.09","114.65"
"B","3","[2016-07-27 18:00:00,2016-07-27 18:20:00)","104.3","136.3"
"B","3","[2016-07-27 18:20:00,2016-07-27 18:40:00)","57.5","47.72"
"B","3","[2016-07-27 18:40:00,2016-07-27 19:00:00)","111.7","104.215"
"B","3","[2016-07-27 19:00:00,2016-07-27 19:20:00)","256.88","171.82999999999998"
"B","3","[2016-07-27 19:20:00,2016-07-27 19:40:00)","98.22","98.22"
"B","3","[2016-07-27 19:40:00,2016-07-27 20:00:00)","180.03","180.02999999999997"
"B","3","[2016-07-27 20:00:00,2016-07-27 20:20:00)","118.63","113.625"
"B","3","[2016-07-27 20:20:00,2016-07-27 20:40:00)","157.26","175.02"
"B","3","[2016-07-27 20:40:00,2016-07-27 21:00:00)","153.96","148.13"
"B","3","[2016-07-27 21:00:00,2016-07-27 21:20:00)","108.09","110.07"
"B","3","[2016-07-27 21:40:00,2016-07-27 22:00:00)","89.82","89.82000000000001"
"B","3","[2016-07-27 22:00:00,2016-07-27 22:20:00)","110.92","110.975"
"B","3","[2016-07-27 22:20:00,2016-07-27 22:40:00)","161.83","161.82999999999998"
"B","3","[2016-07-27 22:40:00,2016-07-27 23:00:00)","89.86","92.715"
"B","3","[2016-07-27 23:00:00,2016-07-27 23:20:00)","124.54","124.53999999999999"
"B","3","[2016-07-27 23:20:00,2016-07-27 23:40:00)","154.19","152.18"
"B","3","[2016-07-27 23:40:00,2016-07-28 00:00:00)","135.94","141.59"
"B","3","[2016-07-28 00:00:00,2016-07-28 00:20:00)","111.42","110.52000000000001"
"B","3","[2016-07-28 00:20:00,2016-07-28 00:40:00)","137.08","137.08499999999998"
"B","3","[2016-07-28 00:40:00,2016-07-28 01:00:00)","77.17","77.16999999999999"
"B","3","[2016-07-28 01:00:00,2016-07-28 01:20:00)","73.64","73.64"
"B","3","[2016-07-28 01:20:00,2016-07-28 01:40:00)","116.51","109.55"
"B","3","[2016-07-28 02:00:00,2016-07-28 02:20:00)","136.92","136.92"
"B","3","[2016-07-28 02:20:00,2016-07-28 02:40:00)","142.47","142.465"
"B","3","[2016-07-28 02:40:00,2016-07-28 03:00:00)","77.81","80.07"
"B","3","[2016-07-28 03:00:00,2016-07-28 03:20:00)","121.35","118.97"
"B","3","[2016-07-28 03:20:00,2016-07-28 03:40:00)","148.1","148.1"
"B","3","[2016-07-28 03:40:00,2016-07-28 04:00:00)","73.98","73.985"
"B","3","[2016-07-28 04:20:00,2016-07-28 04:40:00)","139.35","144.155"
"B","3","[2016-07-28 06:20:00,2016-07-28 06:40:00)","146.14","146.14"
"B","3","[2016-07-28 07:00:00,2016-07-28 07:20:00)","105.22","105.22"
"B","3","[2016-07-28 07:20:00,2016-07-28 07:40:00)","146.94","146.94"
"B","3","[2016-07-28 07:40:00,2016-07-28 08:00:00)","184.12","184.12"
"B","3","[2016-07-28 08:00:00,2016-07-28 08:20:00)","123.53","118.45"
"B","3","[2016-07-28 08:20:00,2016-07-28 08:40:00)","109.98","122.18"
"B","3","[2016-07-28 08:40:00,2016-07-28 09:00:00)","158.87","171.685"
"B","3","[2016-07-28 09:00:00,2016-07-28 09:20:00)","333.27","367.67499999999995"
"B","3","[2016-07-28 09:20:00,2016-07-28 09:40:00)","170.66","200.92000000000002"
"B","3","[2016-07-28 09:40:00,2016-07-28 10:00:00)","148.06","168.57"
"B","3","[2016-07-28 10:00:00,2016-07-28 10:20:00)","157.26","152.5"
"B","3","[2016-07-28 10:20:00,2016-07-28 10:40:00)","149.08","158.65"
"B","3","[2016-07-28 10:40:00,2016-07-28 11:00:00)","145.87","145.865"
"B","3","[2016-07-28 11:00:00,2016-07-28 11:20:00)","133.12","127.415"
"B","3","[2016-07-28 11:40:00,2016-07-28 12:00:00)","103.22","103.215"
"B","3","[2016-07-28 12:00:00,2016-07-28 12:20:00)","110.99","121.83500000000001"
"B","3","[2016-07-28 12:20:00,2016-07-28 12:40:00)","144.91","138.73"
"B","3","[2016-07-28 12:40:00,2016-07-28 13:00:00)","190.07","205.39999999999998"
"B","3","[2016-07-28 13:00:00,2016-07-28 13:20:00)","75.75","75.75"
"B","3","[2016-07-28 13:20:00,2016-07-28 13:40:00)","144.8","144.79500000000002"
"B","3","[2016-07-28 13:40:00,2016-07-28 14:00:00)","112.73","115.28"
"B","3","[2016-07-28 14:00:00,2016-07-28 14:20:00)","134.49","129.82999999999998"
"B","3","[2016-07-28 14:20:00,2016-07-28 14:40:00)","146.53","136.26"
"B","3","[2016-07-28 14:40:00,2016-07-28 15:00:00)","131.24","107.56"
"B","3","[2016-07-28 15:00:00,2016-07-28 15:20:00)","183.85","186.6"
"B","3","[2016-07-28 15:20:00,2016-07-28 15:40:00)","210.84","201.18"
"B","3","[2016-07-28 15:40:00,2016-07-28 16:00:00)","133.06","141.92000000000002"
"B","3","[2016-07-28 16:00:00,2016-07-28 16:20:00)","124.08","120.85499999999999"
"B","3","[2016-07-28 16:20:00,2016-07-28 16:40:00)","118.1","112.22"
"B","3","[2016-07-28 16:40:00,2016-07-28 17:00:00)","151.66","186.7"
"B","3","[2016-07-28 17:00:00,2016-07-28 17:20:00)","167.47","167.47"
"B","3","[2016-07-28 17:20:00,2016-07-28 17:40:00)","91.36","89.02000000000001"
"B","3","[2016-07-28 17:40:00,2016-07-28 18:00:00)","205.19","198.06"
"B","3","[2016-07-28 18:00:00,2016-07-28 18:20:00)","82.83","82.825"
"B","3","[2016-07-28 18:20:00,2016-07-28 18:40:00)","131.93","137.67000000000002"
"B","3","[2016-07-28 18:40:00,2016-07-28 19:00:00)","115.49","115.49000000000001"
"B","3","[2016-07-28 19:00:00,2016-07-28 19:20:00)","103.03","103.03"
"B","3","[2016-07-28 19:20:00,2016-07-28 19:40:00)","89.06","89.06"
"B","3","[2016-07-28 19:40:00,2016-07-28 20:00:00)","142.65","142.65"
"B","3","[2016-07-28 20:00:00,2016-07-28 20:20:00)","137.61","137.6"
"B","3","[2016-07-28 20:20:00,2016-07-28 20:40:00)","136.29","104.29499999999999"
"B","3","[2016-07-28 20:40:00,2016-07-28 21:00:00)","218.12","218.125"
"B","3","[2016-07-28 21:00:00,2016-07-28 21:20:00)","115.8","117.435"
"B","3","[2016-07-28 21:20:00,2016-07-28 21:40:00)","93.12","87.975"
"B","3","[2016-07-28 21:40:00,2016-07-28 22:00:00)","136.39","143.255"
"B","3","[2016-07-28 22:00:00,2016-07-28 22:20:00)","146.21","140.96"
"B","3","[2016-07-28 22:20:00,2016-07-28 22:40:00)","109.45","102.13"
"B","3","[2016-07-28 22:40:00,2016-07-28 23:00:00)","123.06","123.06"
"B","3","[2016-07-28 23:00:00,2016-07-28 23:20:00)","78.29","68.28999999999999"
"B","3","[2016-07-28 23:20:00,2016-07-28 23:40:00)","144.12","182.23000000000002"
"B","3","[2016-07-28 23:40:00,2016-07-29 00:00:00)","132.7","132.7"
"B","3","[2016-07-29 00:00:00,2016-07-29 00:20:00)","157.51","157.245"
"B","3","[2016-07-29 00:20:00,2016-07-29 00:40:00)","127.2","127.2"
"B","3","[2016-07-29 00:40:00,2016-07-29 01:00:00)","70.66","70.655"
"B","3","[2016-07-29 01:00:00,2016-07-29 01:20:00)","246.26","246.26"
"B","3","[2016-07-29 01:20:00,2016-07-29 01:40:00)","374.15","480.31"
"B","3","[2016-07-29 01:40:00,2016-07-29 02:00:00)","162.63","162.635"
"B","3","[2016-07-29 02:20:00,2016-07-29 02:40:00)","136.7","136.7"
"B","3","[2016-07-29 02:40:00,2016-07-29 03:00:00)","121.33","121.33"
"B","3","[2016-07-29 03:20:00,2016-07-29 03:40:00)","167.22","166.60500000000002"
"B","3","[2016-07-29 03:40:00,2016-07-29 04:00:00)","116.62","117.545"
"B","3","[2016-07-29 04:00:00,2016-07-29 04:20:00)","58.57","58.57"
"B","3","[2016-07-29 04:20:00,2016-07-29 04:40:00)","124.4","124.4"
"B","3","[2016-07-29 04:40:00,2016-07-29 05:00:00)","137.92","137.92000000000002"
"B","3","[2016-07-29 05:00:00,2016-07-29 05:20:00)","90.66","90.66"
"B","3","[2016-07-29 05:40:00,2016-07-29 06:00:00)","82.83","82.83"
"B","3","[2016-07-29 06:00:00,2016-07-29 06:20:00)","35.51","35.51"
"B","3","[2016-07-29 06:40:00,2016-07-29 07:00:00)","134.21","134.21"
"B","3","[2016-07-29 07:00:00,2016-07-29 07:20:00)","204.56","204.56"
"B","3","[2016-07-29 07:20:00,2016-07-29 07:40:00)","132.99","146.99"
"B","3","[2016-07-29 07:40:00,2016-07-29 08:00:00)","119.21","119.21000000000001"
"B","3","[2016-07-29 08:00:00,2016-07-29 08:20:00)","184.46","240.36"
"B","3","[2016-07-29 08:20:00,2016-07-29 08:40:00)","158.57","160.07999999999998"
"B","3","[2016-07-29 08:40:00,2016-07-29 09:00:00)","150.27","144.73"
"B","3","[2016-07-29 09:00:00,2016-07-29 09:20:00)","128.22","127.47"
"B","3","[2016-07-29 09:20:00,2016-07-29 09:40:00)","145.05","116.86"
"B","3","[2016-07-29 09:40:00,2016-07-29 10:00:00)","142.04","161.88"
"B","3","[2016-07-29 10:00:00,2016-07-29 10:20:00)","153.89","145.45999999999998"
"B","3","[2016-07-29 10:20:00,2016-07-29 10:40:00)","151.91","151.745"
"B","3","[2016-07-29 10:40:00,2016-07-29 11:00:00)","192.54","208.055"
"B","3","[2016-07-29 11:00:00,2016-07-29 11:20:00)","150.98","150.98"
