"tollgate_id","time_window","direction","volume","etc","model_1","model_2","model_3","model_4","model_5","model_6","model_7","type_0","type_1"
"2","[2016-09-23 06:00:00,2016-09-23 06:20:00)","0","31","6","21","10","0","0","0","0","0","0","0"
"2","[2016-09-23 06:20:00,2016-09-23 06:40:00)","0","32","5","23","9","0","0","0","0","0","0","0"
"2","[2016-09-23 06:40:00,2016-09-23 07:00:00)","0","54","13","45","9","0","0","0","0","0","0","0"
"2","[2016-09-23 07:00:00,2016-09-23 07:20:00)","0","82","35","76","4","1","1","0","0","0","0","0"
"2","[2016-09-23 07:20:00,2016-09-23 07:40:00)","0","91","33","84","6","1","0","0","0","0","0","0"
"2","[2016-09-23 07:40:00,2016-09-23 08:00:00)","0","103","37","93","10","0","0","0","0","0","0","0"
"2","[2016-09-23 08:00:00,2016-09-23 08:20:00)","0","112","35","101","10","0","1","0","0","0","0","0"
"2","[2016-09-23 08:20:00,2016-09-23 08:40:00)","0","106","34","94","10","1","1","0","0","0","0","0"
"2","[2016-09-23 08:40:00,2016-09-23 09:00:00)","0","118","29","109","9","0","0","0","0","0","0","0"
"2","[2016-09-23 09:00:00,2016-09-23 09:20:00)","0","92","24","84","8","0","0","0","0","0","0","0"
"2","[2016-09-23 09:20:00,2016-09-23 09:40:00)","0","93","25","76","14","1","2","0","0","0","0","0"
"2","[2016-09-23 09:40:00,2016-09-23 10:00:00)","0","76","16","67","7","2","0","0","0","0","0","0"
"2","[2016-09-23 10:00:00,2016-09-23 10:20:00)","0","75","15","64","11","0","0","0","0","0","0","0"
"2","[2016-09-23 10:20:00,2016-09-23 10:40:00)","0","80","24","67","11","0","1","0","0","1","0","0"
"2","[2016-09-23 10:40:00,2016-09-23 11:00:00)","0","72","12","59","13","0","0","0","0","0","0","0"
"2","[2016-09-23 11:00:00,2016-09-23 11:20:00)","0","52","5","42","9","1","0","0","0","0","0","0"
"2","[2016-09-23 11:20:00,2016-09-23 11:40:00)","0","57","15","45","12","0","0","0","0","0","0","0"
"2","[2016-09-23 11:40:00,2016-09-23 12:00:00)","0","53","11","44","8","0","0","0","0","1","0","0"
"2","[2016-09-23 12:00:00,2016-09-23 12:20:00)","0","78","14","69","8","0","1","0","0","0","0","0"
"2","[2016-09-23 12:20:00,2016-09-23 12:40:00)","0","77","18","72","5","0","0","0","0","0","0","0"
"2","[2016-09-23 12:40:00,2016-09-23 13:00:00)","0","84","20","77","6","0","1","0","0","0","0","0"
"2","[2016-09-23 13:00:00,2016-09-23 13:20:00)","0","78","21","68","9","1","0","0","0","0","0","0"
"2","[2016-09-23 13:20:00,2016-09-23 13:40:00)","0","67","27","61","4","2","0","0","0","0","0","0"
"2","[2016-09-23 13:40:00,2016-09-23 14:00:00)","0","83","18","65","17","1","0","0","0","0","0","0"
"2","[2016-09-23 14:00:00,2016-09-23 14:20:00)","0","65","11","61","4","0","0","0","0","0","0","0"
"2","[2016-09-23 14:20:00,2016-09-23 14:40:00)","0","81","18","71","10","0","0","0","0","0","0","0"
"2","[2016-09-23 14:40:00,2016-09-23 15:00:00)","0","93","25","85","7","1","0","0","0","0","0","0"
"2","[2016-09-23 15:00:00,2016-09-23 15:20:00)","0","98","24","87","11","0","0","0","0","0","0","0"
"2","[2016-09-23 15:20:00,2016-09-23 15:40:00)","0","93","29","78","13","0","2","0","0","0","0","0"
"2","[2016-09-23 15:40:00,2016-09-23 16:00:00)","0","82","26","73","8","0","1","0","0","0","0","0"
"2","[2016-09-23 16:00:00,2016-09-23 16:20:00)","0","77","21","68","9","0","0","0","0","0","0","0"
"2","[2016-09-23 16:20:00,2016-09-23 16:40:00)","0","100","25","91","9","0","0","0","0","0","0","0"
"2","[2016-09-23 16:40:00,2016-09-23 17:00:00)","0","110","21","102","8","0","0","0","0","0","0","0"
"2","[2016-09-23 17:00:00,2016-09-23 17:20:00)","0","95","25","87","7","0","1","0","0","0","0","0"
"2","[2016-09-23 17:20:00,2016-09-23 17:40:00)","0","92","24","87","5","0","0","0","0","0","0","0"
"2","[2016-09-23 17:40:00,2016-09-23 18:00:00)","0","95","26","84","11","0","0","0","0","0","0","0"
"2","[2016-09-23 18:00:00,2016-09-23 18:20:00)","0","80","16","73","6","1","0","0","0","0","0","0"
"2","[2016-09-23 18:20:00,2016-09-23 18:40:00)","0","71","23","65","6","0","0","0","0","0","0","0"
"2","[2016-09-23 18:40:00,2016-09-23 19:00:00)","0","80","23","75","5","0","0","0","0","0","0","0"
"2","[2016-09-23 19:00:00,2016-09-23 19:20:00)","0","63","21","54","9","0","0","0","0","0","0","0"
"2","[2016-09-23 19:20:00,2016-09-23 19:40:00)","0","57","21","50","7","0","0","0","0","0","0","0"
"2","[2016-09-23 19:40:00,2016-09-23 20:00:00)","0","62","14","52","10","0","0","0","0","0","0","0"
"2","[2016-09-23 20:00:00,2016-09-23 20:20:00)","0","40","12","34","6","0","0","0","0","0","0","0"
"2","[2016-09-23 20:20:00,2016-09-23 20:40:00)","0","31","10","26","5","0","0","0","0","0","0","0"
"2","[2016-09-23 20:40:00,2016-09-23 21:00:00)","0","40","11","35","4","0","1","0","0","0","0","0"
"2","[2016-09-23 21:00:00,2016-09-23 21:20:00)","0","25","6","18","7","0","0","0","0","0","0","0"
"2","[2016-09-23 21:20:00,2016-09-23 21:40:00)","0","25","4","13","12","0","0","0","0","0","0","0"
"2","[2016-09-23 21:40:00,2016-09-23 22:00:00)","0","27","4","19","8","0","0","0","0","0","0","0"
"2","[2016-09-23 22:00:00,2016-09-23 22:20:00)","0","19","1","16","3","0","0","0","0","0","0","0"
"2","[2016-09-23 22:20:00,2016-09-23 22:40:00)","0","30","3","25","5","0","0","0","0","0","0","0"
"2","[2016-09-23 22:40:00,2016-09-23 23:00:00)","0","30","5","26","4","0","0","0","0","0","0","0"
"2","[2016-09-23 23:00:00,2016-09-23 23:20:00)","0","11","1","7","4","0","0","0","0","0","0","0"
"2","[2016-09-23 23:20:00,2016-09-23 23:40:00)","0","11","2","10","1","0","0","0","0","0","0","0"
"2","[2016-09-23 23:40:00,2016-09-24 00:00:00)","0","9","0","4","5","0","0","0","0","0","0","0"
"2","[2016-09-24 00:00:00,2016-09-24 00:20:00)","0","2","1","2","0","0","0","0","0","0","0","0"
"2","[2016-09-24 00:20:00,2016-09-24 00:40:00)","0","1","1","1","0","0","0","0","0","0","0","0"
"2","[2016-09-24 00:40:00,2016-09-24 01:00:00)","0","3","3","3","0","0","0","0","0","0","0","0"
"2","[2016-09-24 01:00:00,2016-09-24 01:20:00)","0","1","1","1","0","0","0","0","0","0","0","0"
"2","[2016-09-24 01:40:00,2016-09-24 02:00:00)","0","2","2","2","0","0","0","0","0","0","0","0"
"2","[2016-09-24 04:40:00,2016-09-24 05:00:00)","0","1","0","0","1","0","0","0","0","0","0","0"
"2","[2016-09-24 05:00:00,2016-09-24 05:20:00)","0","14","2","7","7","0","0","0","0","0","0","0"
"2","[2016-09-24 05:20:00,2016-09-24 05:40:00)","0","17","5","12","5","0","0","0","0","0","0","0"
"2","[2016-09-24 05:40:00,2016-09-24 06:00:00)","0","16","1","9","7","0","0","0","0","0","0","0"
"2","[2016-09-24 06:00:00,2016-09-24 06:20:00)","0","30","6","24","6","0","0","0","0","0","0","0"
"2","[2016-09-24 06:20:00,2016-09-24 06:40:00)","0","31","5","22","9","0","0","0","0","0","0","0"
"2","[2016-09-24 06:40:00,2016-09-24 07:00:00)","0","45","8","39","6","0","0","0","0","0","0","0"
"2","[2016-09-24 07:00:00,2016-09-24 07:20:00)","0","46","12","40","3","2","1","0","0","0","0","0"
"2","[2016-09-24 07:20:00,2016-09-24 07:40:00)","0","64","16","57","6","1","0","0","0","0","0","0"
"2","[2016-09-24 07:40:00,2016-09-24 08:00:00)","0","82","24","67","14","0","1","0","0","0","0","0"
"2","[2016-09-24 08:00:00,2016-09-24 08:20:00)","0","74","22","67","5","2","0","0","0","0","0","0"
"2","[2016-09-24 08:20:00,2016-09-24 08:40:00)","0","86","21","75","9","1","1","0","0","0","0","0"
"2","[2016-09-24 08:40:00,2016-09-24 09:00:00)","0","91","23","80","10","1","0","0","0","0","0","0"
"2","[2016-09-24 09:00:00,2016-09-24 09:20:00)","0","94","22","85","8","1","0","0","0","0","0","0"
"2","[2016-09-24 09:20:00,2016-09-24 09:40:00)","0","96","22","86","9","1","0","0","0","0","0","0"
"2","[2016-09-24 09:40:00,2016-09-24 10:00:00)","0","100","16","84","15","1","0","0","0","0","0","0"
"2","[2016-09-24 10:00:00,2016-09-24 10:20:00)","0","107","25","94","13","0","0","0","0","0","0","0"
"2","[2016-09-24 10:20:00,2016-09-24 10:40:00)","0","85","20","77","8","0","0","0","0","0","0","0"
"2","[2016-09-24 10:40:00,2016-09-24 11:00:00)","0","77","19","65","11","1","0","0","0","0","0","0"
"2","[2016-09-24 11:00:00,2016-09-24 11:20:00)","0","89","10","79","10","0","0","0","0","0","0","0"
"2","[2016-09-24 11:20:00,2016-09-24 11:40:00)","0","61","8","51","9","0","1","0","0","0","0","0"
"2","[2016-09-24 11:40:00,2016-09-24 12:00:00)","0","61","15","56","4","1","0","0","0","0","0","0"
"2","[2016-09-24 12:00:00,2016-09-24 12:20:00)","0","64","16","59","3","1","1","0","0","0","0","0"
"2","[2016-09-24 12:20:00,2016-09-24 12:40:00)","0","76","21","61","15","0","0","0","0","0","0","0"
"2","[2016-09-24 12:40:00,2016-09-24 13:00:00)","0","70","18","62","8","0","0","0","0","0","0","0"
"2","[2016-09-24 13:00:00,2016-09-24 13:20:00)","0","67","12","54","11","2","0","0","0","0","0","0"
"2","[2016-09-24 13:20:00,2016-09-24 13:40:00)","0","79","17","73","4","2","0","0","0","0","0","0"
"2","[2016-09-24 13:40:00,2016-09-24 14:00:00)","0","83","22","76","5","1","1","0","0","0","0","0"
"2","[2016-09-24 14:00:00,2016-09-24 14:20:00)","0","74","8","65","7","0","1","0","0","0","0","0"
"2","[2016-09-24 14:20:00,2016-09-24 14:40:00)","0","87","13","81","6","0","0","0","0","0","0","0"
"2","[2016-09-24 14:40:00,2016-09-24 15:00:00)","0","97","24","88","9","0","0","0","0","0","0","0"
"2","[2016-09-24 15:00:00,2016-09-24 15:20:00)","0","80","15","71","7","0","2","0","0","0","0","0"
"2","[2016-09-24 15:20:00,2016-09-24 15:40:00)","0","89","25","73","12","2","2","0","0","0","0","0"
"2","[2016-09-24 15:40:00,2016-09-24 16:00:00)","0","94","22","84","10","0","0","0","0","0","0","0"
"2","[2016-09-24 16:00:00,2016-09-24 16:20:00)","0","87","16","72","13","0","2","0","0","0","0","0"
"2","[2016-09-24 16:20:00,2016-09-24 16:40:00)","0","83","14","71","11","0","1","0","0","0","0","0"
"2","[2016-09-24 16:40:00,2016-09-24 17:00:00)","0","89","23","80","8","0","0","0","0","1","0","0"
"2","[2016-09-24 17:00:00,2016-09-24 17:20:00)","0","71","14","63","8","0","0","0","0","0","0","0"
"2","[2016-09-24 17:20:00,2016-09-24 17:40:00)","0","89","25","79","8","0","2","0","0","0","0","0"
"2","[2016-09-24 17:40:00,2016-09-24 18:00:00)","0","85","19","75","9","0","1","0","0","0","0","0"
"2","[2016-09-24 18:00:00,2016-09-24 18:20:00)","0","34","9","33","1","0","0","0","0","0","0","0"
"2","[2016-09-24 18:40:00,2016-09-24 19:00:00)","0","1","0","1","0","0","0","0","0","0","0","0"
"2","[2016-09-24 19:20:00,2016-09-24 19:40:00)","0","9","1","8","1","0","0","0","0","0","0","0"
"2","[2016-09-24 19:40:00,2016-09-24 20:00:00)","0","34","6","28","6","0","0","0","0","0","0","0"
"2","[2016-09-24 20:00:00,2016-09-24 20:20:00)","0","39","6","31","8","0","0","0","0","0","0","0"
"2","[2016-09-24 20:20:00,2016-09-24 20:40:00)","0","35","9","30","5","0","0","0","0","0","0","0"
"2","[2016-09-24 20:40:00,2016-09-24 21:00:00)","0","35","6","28","7","0","0","0","0","0","0","0"
"2","[2016-09-24 21:00:00,2016-09-24 21:20:00)","0","27","6","22","4","1","0","0","0","0","0","0"
"2","[2016-09-24 21:20:00,2016-09-24 21:40:00)","0","28","9","19","9","0","0","0","0","0","0","0"
"2","[2016-09-24 21:40:00,2016-09-24 22:00:00)","0","17","3","14","3","0","0","0","0","0","0","0"
"2","[2016-09-24 22:00:00,2016-09-24 22:20:00)","0","19","4","14","5","0","0","0","0","0","0","0"
"2","[2016-09-24 22:20:00,2016-09-24 22:40:00)","0","20","4","19","1","0","0","0","0","0","0","0"
"2","[2016-09-24 22:40:00,2016-09-24 23:00:00)","0","16","2","13","3","0","0","0","0","0","0","0"
"2","[2016-09-24 23:00:00,2016-09-24 23:20:00)","0","10","4","8","1","1","0","0","0","0","0","0"
"2","[2016-09-24 23:20:00,2016-09-24 23:40:00)","0","16","3","8","8","0","0","0","0","0","0","0"
"2","[2016-09-24 23:40:00,2016-09-25 00:00:00)","0","7","2","6","1","0","0","0","0","0","0","0"
"2","[2016-09-25 00:00:00,2016-09-25 00:20:00)","0","3","3","3","0","0","0","0","0","0","0","0"
"2","[2016-09-25 00:40:00,2016-09-25 01:00:00)","0","1","1","1","0","0","0","0","0","0","0","0"
"2","[2016-09-25 01:20:00,2016-09-25 01:40:00)","0","3","3","3","0","0","0","0","0","0","0","0"
"2","[2016-09-25 01:40:00,2016-09-25 02:00:00)","0","2","0","0","2","0","0","0","0","0","0","0"
"2","[2016-09-25 05:00:00,2016-09-25 05:20:00)","0","9","3","2","7","0","0","0","0","0","0","0"
"2","[2016-09-25 05:20:00,2016-09-25 05:40:00)","0","15","1","10","5","0","0","0","0","0","0","0"
"2","[2016-09-25 05:40:00,2016-09-25 06:00:00)","0","16","6","13","3","0","0","0","0","0","0","0"
"2","[2016-09-25 06:00:00,2016-09-25 06:20:00)","0","22","6","19","3","0","0","0","0","0","0","0"
"2","[2016-09-25 06:20:00,2016-09-25 06:40:00)","0","23","5","17","6","0","0","0","0","0","0","0"
"2","[2016-09-25 06:40:00,2016-09-25 07:00:00)","0","29","7","23","6","0","0","0","0","0","0","0"
"2","[2016-09-25 07:00:00,2016-09-25 07:20:00)","0","30","6","26","4","0","0","0","0","0","0","0"
"2","[2016-09-25 07:20:00,2016-09-25 07:40:00)","0","45","9","36","8","1","0","0","0","0","0","0"
"2","[2016-09-25 07:40:00,2016-09-25 08:00:00)","0","62","19","53","8","0","1","0","0","0","0","0"
"2","[2016-09-25 08:00:00,2016-09-25 08:20:00)","0","70","12","60","9","0","1","0","0","0","0","0"
"2","[2016-09-25 08:20:00,2016-09-25 08:40:00)","0","75","23","67","6","1","1","0","0","0","0","0"
"2","[2016-09-25 08:40:00,2016-09-25 09:00:00)","0","90","19","82","7","1","0","0","0","0","0","0"
"2","[2016-09-25 09:00:00,2016-09-25 09:20:00)","0","64","16","55","8","1","0","0","0","0","0","0"
"2","[2016-09-25 09:20:00,2016-09-25 09:40:00)","0","104","16","94","10","0","0","0","0","0","0","0"
"2","[2016-09-25 09:40:00,2016-09-25 10:00:00)","0","93","20","83","10","0","0","0","0","0","0","0"
"2","[2016-09-25 10:00:00,2016-09-25 10:20:00)","0","106","24","97","8","0","1","0","0","0","0","0"
"2","[2016-09-25 10:20:00,2016-09-25 10:40:00)","0","99","28","89","9","0","0","0","0","0","0","0"
"2","[2016-09-25 10:40:00,2016-09-25 11:00:00)","0","73","11","67","6","0","0","0","0","0","0","0"
"2","[2016-09-25 11:00:00,2016-09-25 11:20:00)","0","81","19","67","14","0","0","0","0","0","0","0"
"2","[2016-09-25 11:20:00,2016-09-25 11:40:00)","0","85","17","70","15","0","0","0","0","0","0","0"
"2","[2016-09-25 11:40:00,2016-09-25 12:00:00)","0","63","11","53","9","0","1","0","0","0","0","0"
"2","[2016-09-25 12:00:00,2016-09-25 12:20:00)","0","72","22","59","13","0","0","0","0","0","0","0"
"2","[2016-09-25 12:20:00,2016-09-25 12:40:00)","0","65","13","56","9","0","0","0","0","0","0","0"
"2","[2016-09-25 12:40:00,2016-09-25 13:00:00)","0","66","11","59","7","0","0","0","0","0","0","0"
"2","[2016-09-25 13:00:00,2016-09-25 13:20:00)","0","64","11","60","4","0","0","0","0","0","0","0"
"2","[2016-09-25 13:20:00,2016-09-25 13:40:00)","0","91","28","81","7","3","0","0","0","0","0","0"
"2","[2016-09-25 13:40:00,2016-09-25 14:00:00)","0","83","17","74","5","2","1","0","0","0","0","0"
"2","[2016-09-25 14:00:00,2016-09-25 14:20:00)","0","69","17","63","6","0","0","0","0","0","0","0"
"2","[2016-09-25 14:20:00,2016-09-25 14:40:00)","0","84","24","73","9","1","1","0","0","0","0","0"
"2","[2016-09-25 14:40:00,2016-09-25 15:00:00)","0","94","18","86","7","0","1","0","0","0","0","0"
"2","[2016-09-25 15:00:00,2016-09-25 15:20:00)","0","94","31","85","8","0","1","0","0","0","0","0"
"2","[2016-09-25 15:20:00,2016-09-25 15:40:00)","0","103","21","93","8","1","1","0","0","0","0","0"
"2","[2016-09-25 15:40:00,2016-09-25 16:00:00)","0","75","22","65","8","1","1","0","0","0","0","0"
"2","[2016-09-25 16:00:00,2016-09-25 16:20:00)","0","76","21","67","9","0","0","0","0","0","0","0"
"2","[2016-09-25 16:20:00,2016-09-25 16:40:00)","0","92","23","82","8","0","2","0","0","0","0","0"
"2","[2016-09-25 16:40:00,2016-09-25 17:00:00)","0","74","16","67","6","1","0","0","0","0","0","0"
"2","[2016-09-25 17:00:00,2016-09-25 17:20:00)","0","84","23","82","2","0","0","0","0","0","0","0"
"2","[2016-09-25 17:20:00,2016-09-25 17:40:00)","0","77","23","73","4","0","0","0","0","0","0","0"
"2","[2016-09-25 17:40:00,2016-09-25 18:00:00)","0","56","18","50","6","0","0","0","0","0","0","0"
"2","[2016-09-25 18:00:00,2016-09-25 18:20:00)","0","71","11","63","8","0","0","0","0","0","0","0"
"2","[2016-09-25 18:20:00,2016-09-25 18:40:00)","0","66","15","61","4","1","0","0","0","0","0","0"
"2","[2016-09-25 18:40:00,2016-09-25 19:00:00)","0","41","11","34","6","0","1","0","0","0","0","0"
"2","[2016-09-25 19:00:00,2016-09-25 19:20:00)","0","43","14","41","2","0","0","0","0","0","0","0"
"2","[2016-09-25 19:20:00,2016-09-25 19:40:00)","0","44","12","40","4","0","0","0","0","0","0","0"
"2","[2016-09-25 19:40:00,2016-09-25 20:00:00)","0","39","9","36","3","0","0","0","0","0","0","0"
"2","[2016-09-25 20:00:00,2016-09-25 20:20:00)","0","36","7","28","8","0","0","0","0","0","0","0"
"2","[2016-09-25 20:20:00,2016-09-25 20:40:00)","0","31","5","29","2","0","0","0","0","0","0","0"
"2","[2016-09-25 20:40:00,2016-09-25 21:00:00)","0","31","5","28","3","0","0","0","0","0","0","0"
"2","[2016-09-25 21:00:00,2016-09-25 21:20:00)","0","29","8","25","4","0","0","0","0","0","0","0"
"2","[2016-09-25 21:20:00,2016-09-25 21:40:00)","0","31","7","21","10","0","0","0","0","0","0","0"
"2","[2016-09-25 21:40:00,2016-09-25 22:00:00)","0","21","3","16","5","0","0","0","0","0","0","0"
"2","[2016-09-25 22:00:00,2016-09-25 22:20:00)","0","18","3","15","3","0","0","0","0","0","0","0"
"2","[2016-09-25 22:20:00,2016-09-25 22:40:00)","0","18","2","13","5","0","0","0","0","0","0","0"
"2","[2016-09-25 22:40:00,2016-09-25 23:00:00)","0","19","4","11","8","0","0","0","0","0","0","0"
"2","[2016-09-25 23:00:00,2016-09-25 23:20:00)","0","19","3","13","6","0","0","0","0","0","0","0"
"2","[2016-09-25 23:20:00,2016-09-25 23:40:00)","0","18","6","16","2","0","0","0","0","0","0","0"
"2","[2016-09-25 23:40:00,2016-09-26 00:00:00)","0","12","3","10","2","0","0","0","0","0","0","0"
"2","[2016-09-26 00:20:00,2016-09-26 00:40:00)","0","1","1","1","0","0","0","0","0","0","0","0"
"2","[2016-09-26 01:20:00,2016-09-26 01:40:00)","0","2","2","2","0","0","0","0","0","0","0","0"
"2","[2016-09-26 05:00:00,2016-09-26 05:20:00)","0","11","0","3","8","0","0","0","0","0","0","0"
"2","[2016-09-26 05:20:00,2016-09-26 05:40:00)","0","13","2","10","3","0","0","0","0","0","0","0"
"2","[2016-09-26 05:40:00,2016-09-26 06:00:00)","0","27","5","16","11","0","0","0","0","0","0","0"
"2","[2016-09-26 06:00:00,2016-09-26 06:20:00)","0","25","3","18","7","0","0","0","0","0","0","0"
"2","[2016-09-26 06:20:00,2016-09-26 06:40:00)","0","40","11","34","6","0","0","0","0","0","0","0"
"2","[2016-09-26 06:40:00,2016-09-26 07:00:00)","0","73","22","59","13","1","0","0","0","0","0","0"
"2","[2016-09-26 07:00:00,2016-09-26 07:20:00)","0","88","33","83","4","0","1","0","0","0","0","0"
"2","[2016-09-26 07:20:00,2016-09-26 07:40:00)","0","114","50","108","4","1","1","0","0","0","0","0"
"2","[2016-09-26 07:40:00,2016-09-26 08:00:00)","0","126","54","118","6","1","1","0","0","0","0","0"
"2","[2016-09-26 08:00:00,2016-09-26 08:20:00)","0","117","33","110","7","0","0","0","0","0","0","0"
"2","[2016-09-26 08:20:00,2016-09-26 08:40:00)","0","130","48","116","10","2","2","0","0","0","0","0"
"2","[2016-09-26 08:40:00,2016-09-26 09:00:00)","0","121","41","105","15","1","0","0","0","0","0","0"
"2","[2016-09-26 09:00:00,2016-09-26 09:20:00)","0","126","35","110","14","2","0","0","0","0","0","0"
"2","[2016-09-26 09:20:00,2016-09-26 09:40:00)","0","120","28","106","14","0","0","0","0","0","0","0"
"2","[2016-09-26 09:40:00,2016-09-26 10:00:00)","0","81","21","65","15","0","1","0","0","0","0","0"
"2","[2016-09-26 10:00:00,2016-09-26 10:20:00)","0","78","22","72","6","0","0","0","0","0","0","0"
"2","[2016-09-26 10:20:00,2016-09-26 10:40:00)","0","57","13","46","11","0","0","0","0","0","0","0"
"2","[2016-09-26 10:40:00,2016-09-26 11:00:00)","0","58","13","48","10","0","0","0","0","0","0","0"
"2","[2016-09-26 11:00:00,2016-09-26 11:20:00)","0","65","11","52","12","0","0","0","0","0","0","0"
"2","[2016-09-26 11:20:00,2016-09-26 11:40:00)","0","47","10","38","9","0","0","0","0","0","0","0"
"2","[2016-09-26 11:40:00,2016-09-26 12:00:00)","0","62","11","48","13","0","0","0","0","1","0","0"
"2","[2016-09-26 12:00:00,2016-09-26 12:20:00)","0","63","7","48","13","1","1","0","0","0","0","0"
"2","[2016-09-26 12:20:00,2016-09-26 12:40:00)","0","71","15","60","11","0","0","0","0","0","0","0"
"2","[2016-09-26 12:40:00,2016-09-26 13:00:00)","0","72","19","66","5","0","0","0","0","1","0","0"
"2","[2016-09-26 13:00:00,2016-09-26 13:20:00)","0","61","20","51","7","2","1","0","0","0","0","0"
"2","[2016-09-26 13:20:00,2016-09-26 13:40:00)","0","51","9","41","8","2","0","0","0","0","0","0"
"2","[2016-09-26 13:40:00,2016-09-26 14:00:00)","0","64","13","51","11","2","0","0","0","0","0","0"
"2","[2016-09-26 14:00:00,2016-09-26 14:20:00)","0","52","12","44","8","0","0","0","0","0","0","0"
"2","[2016-09-26 14:20:00,2016-09-26 14:40:00)","0","90","19","79","10","1","0","0","0","0","0","0"
"2","[2016-09-26 14:40:00,2016-09-26 15:00:00)","0","77","16","60","17","0","0","0","0","0","0","0"
