"tollgate_id","time_window","direction","volume"
"2","[2016-10-22 10:40:00,2016-10-22 11:00:00)","0","68"
"1","[2016-10-22 10:40:00,2016-10-22 11:00:00)","0","49"
"1","[2016-10-22 10:40:00,2016-10-22 11:00:00)","1","71"
"3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","0","98"
"3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","1","72"
"2","[2016-10-22 11:00:00,2016-10-22 11:20:00)","0","65"
"1","[2016-10-22 11:00:00,2016-10-22 11:20:00)","0","45"
"1","[2016-10-22 11:00:00,2016-10-22 11:20:00)","1","74"
"2","[2016-10-22 11:20:00,2016-10-22 11:40:00)","0","57"
"1","[2016-10-22 11:20:00,2016-10-22 11:40:00)","0","40"
"1","[2016-10-22 11:20:00,2016-10-22 11:40:00)","1","76"
"3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","0","83"
"3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","1","112"
"3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","0","97"
"3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","1","74"
"1","[2016-10-22 11:40:00,2016-10-22 12:00:00)","0","44"
"1","[2016-10-22 11:40:00,2016-10-22 12:00:00)","1","78"
"2","[2016-10-22 11:40:00,2016-10-22 12:00:00)","0","53"
"3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","0","88"
"3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","1","84"
"1","[2016-10-22 12:00:00,2016-10-22 12:20:00)","0","70"
"1","[2016-10-22 12:00:00,2016-10-22 12:20:00)","1","68"
"2","[2016-10-22 12:00:00,2016-10-22 12:20:00)","0","32"
"3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","0","93"
"3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","1","86"
"1","[2016-10-22 12:20:00,2016-10-22 12:40:00)","0","71"
"1","[2016-10-22 12:20:00,2016-10-22 12:40:00)","1","95"
"2","[2016-10-22 12:20:00,2016-10-22 12:40:00)","0","9"
"2","[2016-10-22 12:40:00,2016-10-22 13:00:00)","0","40"
"1","[2016-10-22 12:40:00,2016-10-22 13:00:00)","0","70"
"1","[2016-10-22 12:40:00,2016-10-22 13:00:00)","1","82"
"3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","0","109"
"3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","1","100"
"2","[2016-10-22 13:00:00,2016-10-22 13:20:00)","0","81"
"1","[2016-10-22 13:00:00,2016-10-22 13:20:00)","0","51"
"1","[2016-10-22 13:00:00,2016-10-22 13:20:00)","1","105"
"3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","0","109"
"3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","1","95"
"3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","0","115"
"3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","1","97"
"1","[2016-10-22 13:20:00,2016-10-22 13:40:00)","0","45"
"1","[2016-10-22 13:20:00,2016-10-22 13:40:00)","1","96"
"2","[2016-10-22 13:20:00,2016-10-22 13:40:00)","0","88"
"2","[2016-10-22 13:40:00,2016-10-22 14:00:00)","0","60"
"3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","0","126"
"3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","1","94"
"1","[2016-10-22 13:40:00,2016-10-22 14:00:00)","0","59"
"1","[2016-10-22 13:40:00,2016-10-22 14:00:00)","1","100"
"1","[2016-10-22 14:00:00,2016-10-22 14:20:00)","0","53"
"1","[2016-10-22 14:00:00,2016-10-22 14:20:00)","1","95"
"3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","0","94"
"3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","1","95"
"2","[2016-10-22 14:00:00,2016-10-22 14:20:00)","0","58"
"2","[2016-10-22 14:20:00,2016-10-22 14:40:00)","0","59"
"3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","0","105"
"3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","1","99"
"1","[2016-10-22 14:20:00,2016-10-22 14:40:00)","0","64"
"1","[2016-10-22 14:20:00,2016-10-22 14:40:00)","1","98"
"2","[2016-10-22 14:40:00,2016-10-22 15:00:00)","0","82"
"3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","0","107"
"3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","1","86"
"1","[2016-10-22 14:40:00,2016-10-22 15:00:00)","0","51"
"1","[2016-10-22 14:40:00,2016-10-22 15:00:00)","1","93"
"3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","0","106"
"3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","1","73"
"1","[2016-10-22 15:00:00,2016-10-22 15:20:00)","0","37"
"1","[2016-10-22 15:00:00,2016-10-22 15:20:00)","1","100"
"2","[2016-10-22 15:00:00,2016-10-22 15:20:00)","0","77"
"3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","0","99"
"3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","1","82"
"1","[2016-10-22 15:20:00,2016-10-22 15:40:00)","0","47"
"1","[2016-10-22 15:20:00,2016-10-22 15:40:00)","1","96"
"2","[2016-10-22 15:20:00,2016-10-22 15:40:00)","0","77"
"3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","0","114"
"3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","1","97"
"2","[2016-10-22 15:40:00,2016-10-22 16:00:00)","0","61"
"1","[2016-10-22 15:40:00,2016-10-22 16:00:00)","0","52"
"1","[2016-10-22 15:40:00,2016-10-22 16:00:00)","1","95"
"1","[2016-10-22 16:00:00,2016-10-22 16:20:00)","0","47"
"1","[2016-10-22 16:00:00,2016-10-22 16:20:00)","1","109"
"3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","0","115"
"3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","1","94"
"2","[2016-10-22 16:00:00,2016-10-22 16:20:00)","0","80"
"3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","0","115"
"3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","1","72"
"2","[2016-10-22 16:20:00,2016-10-22 16:40:00)","0","67"
"1","[2016-10-22 16:20:00,2016-10-22 16:40:00)","0","56"
"1","[2016-10-22 16:20:00,2016-10-22 16:40:00)","1","102"
"3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","0","101"
"3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","1","87"
"2","[2016-10-22 16:40:00,2016-10-22 17:00:00)","0","69"
"1","[2016-10-22 16:40:00,2016-10-22 17:00:00)","0","54"
"1","[2016-10-22 16:40:00,2016-10-22 17:00:00)","1","79"
"3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","97"
"3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","1","62"
"2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","68"
"1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","0","49"
"1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","1","74"
"3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","114"
"3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","1","68"
"2","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","48"
"1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","0","48"
"1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","1","104"
"2","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","48"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","30"
"1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","1","88"
"3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","0","81"
"3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","1","65"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","78"
"3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","56"
"2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","41"
"1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","0","27"
"1","[2016-10-22 18:00:00,2016-10-22 18:20:00)","1","47"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","71"
"3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","55"
"2","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","39"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","0","23"
"1","[2016-10-22 18:20:00,2016-10-22 18:40:00)","1","46"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","58"
"3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","77"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","14"
"1","[2016-10-22 18:40:00,2016-10-22 19:00:00)","1","54"
"2","[2016-10-22 18:40:00,2016-10-22 19:00:00)","0","30"
"3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","0","61"
"3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","1","53"
"1","[2016-10-22 19:00:00,2016-10-22 19:20:00)","0","20"
"1","[2016-10-22 19:00:00,2016-10-22 19:20:00)","1","50"
"2","[2016-10-22 19:00:00,2016-10-22 19:20:00)","0","39"
"1","[2016-10-22 19:20:00,2016-10-22 19:40:00)","0","22"
"1","[2016-10-22 19:20:00,2016-10-22 19:40:00)","1","41"
"2","[2016-10-22 19:20:00,2016-10-22 19:40:00)","0","30"
"3","[2016-10-22 19:20:00,2016-10-22 19:40:00)","0","42"
"3","[2016-10-22 19:20:00,2016-10-22 19:40:00)","1","50"
"3","[2016-10-22 19:40:00,2016-10-22 20:00:00)","0","54"
"3","[2016-10-22 19:40:00,2016-10-22 20:00:00)","1","39"
"1","[2016-10-22 19:40:00,2016-10-22 20:00:00)","0","33"
"1","[2016-10-22 19:40:00,2016-10-22 20:00:00)","1","51"
"2","[2016-10-22 19:40:00,2016-10-22 20:00:00)","0","29"
"3","[2016-10-22 20:00:00,2016-10-22 20:20:00)","0","33"
"3","[2016-10-22 20:00:00,2016-10-22 20:20:00)","1","34"
"2","[2016-10-22 20:00:00,2016-10-22 20:20:00)","0","30"
"1","[2016-10-22 20:00:00,2016-10-22 20:20:00)","0","19"
"1","[2016-10-22 20:00:00,2016-10-22 20:20:00)","1","51"
"2","[2016-10-22 20:20:00,2016-10-22 20:40:00)","0","32"
"3","[2016-10-22 20:20:00,2016-10-22 20:40:00)","0","29"
"3","[2016-10-22 20:20:00,2016-10-22 20:40:00)","1","44"
"1","[2016-10-22 20:20:00,2016-10-22 20:40:00)","0","13"
"1","[2016-10-22 20:20:00,2016-10-22 20:40:00)","1","32"
"3","[2016-10-22 20:40:00,2016-10-22 21:00:00)","0","48"
"3","[2016-10-22 20:40:00,2016-10-22 21:00:00)","1","43"
"1","[2016-10-22 20:40:00,2016-10-22 21:00:00)","0","11"
"1","[2016-10-22 20:40:00,2016-10-22 21:00:00)","1","30"
"2","[2016-10-22 20:40:00,2016-10-22 21:00:00)","0","21"
"2","[2016-10-22 21:00:00,2016-10-22 21:20:00)","0","27"
"3","[2016-10-22 21:00:00,2016-10-22 21:20:00)","0","30"
"3","[2016-10-22 21:00:00,2016-10-22 21:20:00)","1","49"
"1","[2016-10-22 21:00:00,2016-10-22 21:20:00)","0","17"
"1","[2016-10-22 21:00:00,2016-10-22 21:20:00)","1","31"
"1","[2016-10-22 21:20:00,2016-10-22 21:40:00)","0","17"
"1","[2016-10-22 21:20:00,2016-10-22 21:40:00)","1","29"
"3","[2016-10-22 21:20:00,2016-10-22 21:40:00)","0","24"
"3","[2016-10-22 21:20:00,2016-10-22 21:40:00)","1","28"
"2","[2016-10-22 21:20:00,2016-10-22 21:40:00)","0","13"
"2","[2016-10-22 21:40:00,2016-10-22 22:00:00)","0","19"
"3","[2016-10-22 21:40:00,2016-10-22 22:00:00)","0","24"
"3","[2016-10-22 21:40:00,2016-10-22 22:00:00)","1","38"
"1","[2016-10-22 21:40:00,2016-10-22 22:00:00)","0","17"
"1","[2016-10-22 21:40:00,2016-10-22 22:00:00)","1","31"
"3","[2016-10-22 22:00:00,2016-10-22 22:20:00)","0","16"
"3","[2016-10-22 22:00:00,2016-10-22 22:20:00)","1","19"
"2","[2016-10-22 22:00:00,2016-10-22 22:20:00)","0","12"
"1","[2016-10-22 22:00:00,2016-10-22 22:20:00)","0","8"
"1","[2016-10-22 22:00:00,2016-10-22 22:20:00)","1","17"
"2","[2016-10-22 22:20:00,2016-10-22 22:40:00)","0","8"
"3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","0","26"
"3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","1","30"
"1","[2016-10-22 22:20:00,2016-10-22 22:40:00)","0","14"
"1","[2016-10-22 22:20:00,2016-10-22 22:40:00)","1","29"
"2","[2016-10-22 22:40:00,2016-10-22 23:00:00)","0","12"
"3","[2016-10-22 22:40:00,2016-10-22 23:00:00)","0","16"
"3","[2016-10-22 22:40:00,2016-10-22 23:00:00)","1","23"
"1","[2016-10-22 22:40:00,2016-10-22 23:00:00)","0","7"
"1","[2016-10-22 22:40:00,2016-10-22 23:00:00)","1","14"
"3","[2016-10-22 23:00:00,2016-10-22 23:20:00)","0","17"
"3","[2016-10-22 23:00:00,2016-10-22 23:20:00)","1","18"
"2","[2016-10-22 23:00:00,2016-10-22 23:20:00)","0","7"
"1","[2016-10-22 23:00:00,2016-10-22 23:20:00)","0","4"
"1","[2016-10-22 23:00:00,2016-10-22 23:20:00)","1","15"
"1","[2016-10-22 23:20:00,2016-10-22 23:40:00)","0","10"
"1","[2016-10-22 23:20:00,2016-10-22 23:40:00)","1","18"
"2","[2016-10-22 23:20:00,2016-10-22 23:40:00)","0","12"
"3","[2016-10-22 23:20:00,2016-10-22 23:40:00)","0","11"
"3","[2016-10-22 23:20:00,2016-10-22 23:40:00)","1","16"
"1","[2016-10-22 23:40:00,2016-10-23 00:00:00)","0","7"
"1","[2016-10-22 23:40:00,2016-10-23 00:00:00)","1","20"
"2","[2016-10-22 23:40:00,2016-10-23 00:00:00)","0","12"
"3","[2016-10-22 23:40:00,2016-10-23 00:00:00)","0","13"
"3","[2016-10-22 23:40:00,2016-10-23 00:00:00)","1","15"
"1","[2016-10-23 00:00:00,2016-10-23 00:20:00)","0","13"
"1","[2016-10-23 00:00:00,2016-10-23 00:20:00)","1","81"
"2","[2016-10-23 00:00:00,2016-10-23 00:20:00)","0","4"
"3","[2016-10-23 00:00:00,2016-10-23 00:20:00)","0","19"
"3","[2016-10-23 00:00:00,2016-10-23 00:20:00)","1","110"
"3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","0","14"
"3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","1","86"
"1","[2016-10-23 00:20:00,2016-10-23 00:40:00)","0","10"
"1","[2016-10-23 00:20:00,2016-10-23 00:40:00)","1","46"
"3","[2016-10-23 00:40:00,2016-10-23 01:00:00)","0","26"
"3","[2016-10-23 00:40:00,2016-10-23 01:00:00)","1","76"
"1","[2016-10-23 00:40:00,2016-10-23 01:00:00)","0","7"
"1","[2016-10-23 00:40:00,2016-10-23 01:00:00)","1","37"
"2","[2016-10-23 00:40:00,2016-10-23 01:00:00)","0","3"
"3","[2016-10-23 01:00:00,2016-10-23 01:20:00)","0","16"
"3","[2016-10-23 01:00:00,2016-10-23 01:20:00)","1","11"
"1","[2016-10-23 01:00:00,2016-10-23 01:20:00)","0","9"
"1","[2016-10-23 01:00:00,2016-10-23 01:20:00)","1","6"
"3","[2016-10-23 01:20:00,2016-10-23 01:40:00)","0","19"
"3","[2016-10-23 01:20:00,2016-10-23 01:40:00)","1","6"
"1","[2016-10-23 01:20:00,2016-10-23 01:40:00)","0","5"
"1","[2016-10-23 01:20:00,2016-10-23 01:40:00)","1","10"
"3","[2016-10-23 01:40:00,2016-10-23 02:00:00)","0","20"
"3","[2016-10-23 01:40:00,2016-10-23 02:00:00)","1","6"
"1","[2016-10-23 01:40:00,2016-10-23 02:00:00)","0","9"
"1","[2016-10-23 01:40:00,2016-10-23 02:00:00)","1","7"
"3","[2016-10-23 02:00:00,2016-10-23 02:20:00)","0","15"
"3","[2016-10-23 02:00:00,2016-10-23 02:20:00)","1","4"
"1","[2016-10-23 02:00:00,2016-10-23 02:20:00)","0","6"
"1","[2016-10-23 02:00:00,2016-10-23 02:20:00)","1","7"
"3","[2016-10-23 02:20:00,2016-10-23 02:40:00)","0","13"
"3","[2016-10-23 02:20:00,2016-10-23 02:40:00)","1","4"
"1","[2016-10-23 02:20:00,2016-10-23 02:40:00)","0","3"
"1","[2016-10-23 02:20:00,2016-10-23 02:40:00)","1","7"
"3","[2016-10-23 02:40:00,2016-10-23 03:00:00)","0","17"
"3","[2016-10-23 02:40:00,2016-10-23 03:00:00)","1","3"
"1","[2016-10-23 02:40:00,2016-10-23 03:00:00)","0","3"
"1","[2016-10-23 02:40:00,2016-10-23 03:00:00)","1","4"
"3","[2016-10-23 03:00:00,2016-10-23 03:20:00)","0","11"
"3","[2016-10-23 03:00:00,2016-10-23 03:20:00)","1","4"
"1","[2016-10-23 03:00:00,2016-10-23 03:20:00)","0","4"
"1","[2016-10-23 03:00:00,2016-10-23 03:20:00)","1","8"
"1","[2016-10-23 03:20:00,2016-10-23 03:40:00)","0","5"
"1","[2016-10-23 03:20:00,2016-10-23 03:40:00)","1","9"
"3","[2016-10-23 03:20:00,2016-10-23 03:40:00)","0","11"
"3","[2016-10-23 03:20:00,2016-10-23 03:40:00)","1","2"
"1","[2016-10-23 03:40:00,2016-10-23 04:00:00)","0","6"
"1","[2016-10-23 03:40:00,2016-10-23 04:00:00)","1","15"
"3","[2016-10-23 03:40:00,2016-10-23 04:00:00)","0","3"
"3","[2016-10-23 03:40:00,2016-10-23 04:00:00)","1","5"
"3","[2016-10-23 04:00:00,2016-10-23 04:20:00)","0","7"
"3","[2016-10-23 04:00:00,2016-10-23 04:20:00)","1","3"
"1","[2016-10-23 04:00:00,2016-10-23 04:20:00)","0","11"
"1","[2016-10-23 04:00:00,2016-10-23 04:20:00)","1","15"
"2","[2016-10-23 04:00:00,2016-10-23 04:20:00)","0","1"
"3","[2016-10-23 04:20:00,2016-10-23 04:40:00)","0","11"
"3","[2016-10-23 04:20:00,2016-10-23 04:40:00)","1","5"
"1","[2016-10-23 04:20:00,2016-10-23 04:40:00)","0","6"
"1","[2016-10-23 04:20:00,2016-10-23 04:40:00)","1","14"
"3","[2016-10-23 04:40:00,2016-10-23 05:00:00)","0","11"
"3","[2016-10-23 04:40:00,2016-10-23 05:00:00)","1","2"
"1","[2016-10-23 04:40:00,2016-10-23 05:00:00)","0","8"
"1","[2016-10-23 04:40:00,2016-10-23 05:00:00)","1","28"
"1","[2016-10-23 05:00:00,2016-10-23 05:20:00)","0","7"
"1","[2016-10-23 05:00:00,2016-10-23 05:20:00)","1","22"
"2","[2016-10-23 05:00:00,2016-10-23 05:20:00)","0","11"
"3","[2016-10-23 05:00:00,2016-10-23 05:20:00)","0","12"
"3","[2016-10-23 05:00:00,2016-10-23 05:20:00)","1","9"
"2","[2016-10-23 05:20:00,2016-10-23 05:40:00)","0","15"
"1","[2016-10-23 05:20:00,2016-10-23 05:40:00)","0","3"
"1","[2016-10-23 05:20:00,2016-10-23 05:40:00)","1","29"
"3","[2016-10-23 05:20:00,2016-10-23 05:40:00)","0","6"
"3","[2016-10-23 05:20:00,2016-10-23 05:40:00)","1","6"
"2","[2016-10-23 05:40:00,2016-10-23 06:00:00)","0","13"
"3","[2016-10-23 05:40:00,2016-10-23 06:00:00)","0","12"
"3","[2016-10-23 05:40:00,2016-10-23 06:00:00)","1","14"
"1","[2016-10-23 05:40:00,2016-10-23 06:00:00)","0","4"
"1","[2016-10-23 05:40:00,2016-10-23 06:00:00)","1","24"
"2","[2016-10-23 06:00:00,2016-10-23 06:20:00)","0","8"
"3","[2016-10-23 06:00:00,2016-10-23 06:20:00)","0","18"
"3","[2016-10-23 06:00:00,2016-10-23 06:20:00)","1","9"
"1","[2016-10-23 06:00:00,2016-10-23 06:20:00)","0","13"
"1","[2016-10-23 06:00:00,2016-10-23 06:20:00)","1","26"
"3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","0","29"
"3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","1","19"
"1","[2016-10-23 06:20:00,2016-10-23 06:40:00)","0","10"
"1","[2016-10-23 06:20:00,2016-10-23 06:40:00)","1","50"
"2","[2016-10-23 06:20:00,2016-10-23 06:40:00)","0","11"
"3","[2016-10-23 06:40:00,2016-10-23 07:00:00)","0","43"
"3","[2016-10-23 06:40:00,2016-10-23 07:00:00)","1","33"
"2","[2016-10-23 06:40:00,2016-10-23 07:00:00)","0","25"
"1","[2016-10-23 06:40:00,2016-10-23 07:00:00)","0","8"
"1","[2016-10-23 06:40:00,2016-10-23 07:00:00)","1","33"
"3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","0","51"
"3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","1","36"
"2","[2016-10-23 07:00:00,2016-10-23 07:20:00)","0","29"
"1","[2016-10-23 07:00:00,2016-10-23 07:20:00)","0","17"
"1","[2016-10-23 07:00:00,2016-10-23 07:20:00)","1","45"
"2","[2016-10-23 07:20:00,2016-10-23 07:40:00)","0","35"
"1","[2016-10-23 07:20:00,2016-10-23 07:40:00)","0","24"
"1","[2016-10-23 07:20:00,2016-10-23 07:40:00)","1","41"
"3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","0","71"
"3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","1","53"
"3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","0","66"
"3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","1","51"
"2","[2016-10-23 07:40:00,2016-10-23 08:00:00)","0","42"
"1","[2016-10-23 07:40:00,2016-10-23 08:00:00)","0","30"
"1","[2016-10-23 07:40:00,2016-10-23 08:00:00)","1","66"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","30"
"1","[2016-10-23 08:00:00,2016-10-23 08:20:00)","1","57"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","86"
"3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","1","61"
"2","[2016-10-23 08:00:00,2016-10-23 08:20:00)","0","48"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","87"
"3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","1","81"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","28"
"1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","1","68"
"2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","0","61"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","86"
"3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","70"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","37"
"1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","1","84"
"2","[2016-10-23 08:40:00,2016-10-23 09:00:00)","0","57"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","94"
"3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","94"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","45"
"1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","1","80"
"2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","0","66"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","92"
"3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","74"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","35"
"1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","1","105"
"2","[2016-10-23 09:20:00,2016-10-23 09:40:00)","0","67"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","103"
"3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","1","87"
"2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","78"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","0","42"
"1","[2016-10-23 09:40:00,2016-10-23 10:00:00)","1","96"
"3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","0","98"
"3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","1","93"
"2","[2016-10-23 10:00:00,2016-10-23 10:20:00)","0","75"
"1","[2016-10-23 10:00:00,2016-10-23 10:20:00)","0","34"
"1","[2016-10-23 10:00:00,2016-10-23 10:20:00)","1","90"
"1","[2016-10-23 10:20:00,2016-10-23 10:40:00)","0","51"
"1","[2016-10-23 10:20:00,2016-10-23 10:40:00)","1","74"
"2","[2016-10-23 10:20:00,2016-10-23 10:40:00)","0","55"
"3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","0","97"
"3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","1","85"
"2","[2016-10-23 10:40:00,2016-10-23 11:00:00)","0","68"
"3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","0","96"
"3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","1","101"
"1","[2016-10-23 10:40:00,2016-10-23 11:00:00)","0","42"
"1","[2016-10-23 10:40:00,2016-10-23 11:00:00)","1","83"
"2","[2016-10-23 11:00:00,2016-10-23 11:20:00)","0","62"
"3","[2016-10-23 11:00:00,2016-10-23 11:20:00)","0","78"
"3","[2016-10-23 11:00:00,2016-10-23 11:20:00)","1","81"
"1","[2016-10-23 11:00:00,2016-10-23 11:20:00)","0","34"
"1","[2016-10-23 11:00:00,2016-10-23 11:20:00)","1","76"
"1","[2016-10-23 11:20:00,2016-10-23 11:40:00)","0","40"
"1","[2016-10-23 11:20:00,2016-10-23 11:40:00)","1","88"
"3","[2016-10-23 11:20:00,2016-10-23 11:40:00)","0","103"
"3","[2016-10-23 11:20:00,2016-10-23 11:40:00)","1","72"
"2","[2016-10-23 11:20:00,2016-10-23 11:40:00)","0","54"
"3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","0","99"
"3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","1","81"
"2","[2016-10-23 11:40:00,2016-10-23 12:00:00)","0","39"
"1","[2016-10-23 11:40:00,2016-10-23 12:00:00)","0","23"
"1","[2016-10-23 11:40:00,2016-10-23 12:00:00)","1","66"
"3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","0","78"
"3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","1","100"
"2","[2016-10-23 12:00:00,2016-10-23 12:20:00)","0","58"
"1","[2016-10-23 12:00:00,2016-10-23 12:20:00)","0","33"
"1","[2016-10-23 12:00:00,2016-10-23 12:20:00)","1","89"
"3","[2016-10-23 12:20:00,2016-10-23 12:40:00)","0","83"
"3","[2016-10-23 12:20:00,2016-10-23 12:40:00)","1","92"
"1","[2016-10-23 12:20:00,2016-10-23 12:40:00)","0","46"
"1","[2016-10-23 12:20:00,2016-10-23 12:40:00)","1","98"
"2","[2016-10-23 12:20:00,2016-10-23 12:40:00)","0","53"
"3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","0","101"
"3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","1","111"
"2","[2016-10-23 12:40:00,2016-10-23 13:00:00)","0","62"
"1","[2016-10-23 12:40:00,2016-10-23 13:00:00)","0","44"
"1","[2016-10-23 12:40:00,2016-10-23 13:00:00)","1","97"
"3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","0","104"
"3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","1","131"
"1","[2016-10-23 13:00:00,2016-10-23 13:20:00)","0","50"
"1","[2016-10-23 13:00:00,2016-10-23 13:20:00)","1","103"
"2","[2016-10-23 13:00:00,2016-10-23 13:20:00)","0","80"
"1","[2016-10-23 13:20:00,2016-10-23 13:40:00)","0","56"
"1","[2016-10-23 13:20:00,2016-10-23 13:40:00)","1","84"
