"intersection_id","tollgate_id","time_window","avg_travel_time","seq"
"B","3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","97.36","62.1 & 87.3 & 59.4 & 76.4 & 201.6"
"B","3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","98.93","76.8 & 92.1 & 112.8 & 114.1"
"B","3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","89.37","51.4 & 66.8 & 148.6 & 121.6 & 58.5"
"B","3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","95.72","106.5 & 99.6 & 88.9 & 90.1 & 93.6"
"B","3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","99.27","100.8 & 68.1 & 100.1 & 97.3 & 52.4 & 176.6 & 99.6"
"B","3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","123.18","105.2 & 125.7 & 177.7 & 155.3 & 117.7 & 58.4 & 102.4 & 143.1"
"B","3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","182.83","106.4 & 54.8 & 88.1 & 181.2 & 106.6 & 559.9"
"B","3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","101.31","96.8 & 121.0 & 48.5 & 47.7 & 108.8 & 140.5 & 145.7"
"B","3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","117.49","165.0 & 103.9 & 62.4 & 79.3 & 150.9 & 143.4"
"B","3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","105.02","86.3 & 137.9 & 119.5 & 142.8 & 100.3 & 140.0 & 12.1 & 101.2"
"B","3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","104.69","95.0 & 56.5 & 91.9 & 162.9 & 58.2 & 156.1 & 99.6 & 115.2 & 107.0"
"B","3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","107.03","114.6 & 123.2 & 66.0 & 118.4 & 84.8 & 172.2 & 70.1"
"B","3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","105.32","74.5 & 72.2 & 162.6 & 112.0"
"B","3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","81.86","48.1 & 102.6 & 73.8 & 76.1 & 108.7"
"B","3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","122.33","145.6 & 51.7 & 84.4 & 152.7 & 93.3 & 134.7 & 85.7 & 48.8 & 111.1 & 315.2"
"B","3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","98.95","91.9 & 144.4 & 105.0 & 99.8 & 109.1 & 141.4 & 20.6 & 88.3 & 98.1 & 90.8"
"B","3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","95.1","176.3 & 137.5 & 78.6 & 58.1 & 61.1 & 59.0"
"B","3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","124.97","127.6 & 101.2 & 131.2 & 147.1 & 110.6 & 133.8 & 78.7 & 156.5 & 138.1"
"B","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","87.86","138.2 & 17.9 & 113.2 & 78.6 & 91.3"
"B","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","103.59","146.1 & 101.3 & 88.1 & 94.7 & 87.7"
"B","3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","120.99","147.5 & 201.9 & 73.2 & 116.0 & 77.5 & 109.9"
"B","3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","95.22","90.0 & 87.7 & 108.0"
"B","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","72.77","44.5 & 101.1"
"B","3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","88.6","124.7 & 93.9 & 65.4 & 65.4 & 93.5"
"B","3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","69.57","45.9 & 85.7 & 77.1"
"B","3","[2016-10-22 19:20:00,2016-10-22 19:40:00)","373.06","909.0 & 122.0 & 88.1"
"B","3","[2016-10-22 19:40:00,2016-10-22 20:00:00)","96.35","96.3"
"B","3","[2016-10-22 20:00:00,2016-10-22 20:20:00)","41.54","58.0 & 25.1"
"B","3","[2016-10-22 20:20:00,2016-10-22 20:40:00)","131.23","143.2 & 96.0 & 154.3 & 131.4"
"B","3","[2016-10-22 20:40:00,2016-10-22 21:00:00)","84.56","62.3 & 78.7 & 112.7"
"B","3","[2016-10-22 21:20:00,2016-10-22 21:40:00)","51.24","52.8 & 49.7"
"B","3","[2016-10-22 21:40:00,2016-10-22 22:00:00)","155.24","155.2"
"B","3","[2016-10-22 22:00:00,2016-10-22 22:20:00)","130.64","125.0 & 154.8 & 112.2"
"B","3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","126.93","126.9"
"B","3","[2016-10-22 22:40:00,2016-10-22 23:00:00)","94.18","67.4 & 66.7 & 148.4"
"B","3","[2016-10-22 23:00:00,2016-10-22 23:20:00)","58.1","58.1"
"B","3","[2016-10-22 23:20:00,2016-10-22 23:40:00)","67.33","73.5 & 61.1"
"B","3","[2016-10-23 00:00:00,2016-10-23 00:20:00)","103.11","102.9 & 103.4"
"B","3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","71.8","71.8"
"B","3","[2016-10-23 01:00:00,2016-10-23 01:20:00)","135.04","135.0"
"B","3","[2016-10-23 02:00:00,2016-10-23 02:20:00)","61.31","61.3"
"B","3","[2016-10-23 04:40:00,2016-10-23 05:00:00)","434.74","434.7"
"B","3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","100.63","86.7 & 114.6"
"B","3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","87.34","87.3"
"B","3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","102.72","88.1 & 96.8 & 123.3"
"B","3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","107.13","109.9 & 153.7 & 57.8"
"B","3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","106.67","162.4 & 68.8 & 88.7"
"B","3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","85.55","50.8 & 104.4 & 101.5"
"B","3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","91.14","118.5 & 125.2 & 116.9 & 46.3 & 109.7 & 57.0 & 64.4"
"B","3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","64.23","67.2 & 83.7 & 41.8"
"B","3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","120.49","174.3 & 159.2 & 67.3 & 140.9 & 60.7"
"B","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","105.35","76.3 & 157.4 & 107.3 & 80.3"
"B","3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","69.38","52.1 & 65.2 & 136.8 & 23.4"
"B","3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","74.51","68.2 & 83.9 & 57.0 & 104.5 & 73.8 & 59.8"
"B","3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","114.74","150.1 & 60.1 & 82.9 & 97.1 & 31.4 & 96.9 & 192.7 & 192.4 & 129.0"
"B","3","[2016-10-23 11:00:00,2016-10-23 11:20:00)","103.09","64.8 & 55.2 & 143.4 & 156.5 & 134.1 & 64.6"
"B","3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","114.92","146.4 & 144.1 & 71.5 & 74.2 & 138.3"
"B","3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","85.68","68.1 & 84.8 & 104.2"
"B","3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","73.34","113.0 & 51.4 & 57.1 & 71.9"
"B","3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","80.29","60.0 & 153.6 & 121.7 & 48.3 & 17.8"
"B","3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","104.37","116.2 & 55.1 & 153.3 & 122.7 & 88.3 & 90.6"
"B","3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","106.34","84.6 & 151.9 & 80.9 & 102.5 & 105.3 & 124.9 & 149.6 & 18.3 & 139.1"
"B","3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","113.03","113.9 & 57.7 & 117.2 & 55.4 & 55.7 & 111.7 & 140.9 & 142.1 & 152.4 & 173.3 & 100.2 & 139.8 & 92.8 & 94.4 & 148.1"
"B","3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","116.04","77.7 & 143.9 & 126.5"
"B","3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","99.0","96.7 & 48.6 & 114.1 & 114.7 & 87.1 & 40.0 & 84.4 & 157.8 & 147.5"
"B","3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","100.44","160.9 & 61.0 & 50.5 & 91.5 & 138.3"
"B","3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","111.74","141.9 & 109.0 & 67.5 & 160.8 & 139.6 & 84.8 & 78.7"
"B","3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","106.38","141.2 & 115.6 & 140.1 & 128.7 & 187.9 & 40.0 & 75.2 & 76.1 & 52.5"
"B","3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","103.15","166.3 & 122.9 & 128.3 & 109.3 & 166.2 & 50.1 & 45.1 & 132.6 & 59.3 & 51.4"
"B","3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","149.42","155.9 & 147.0 & 145.3"
"B","3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","101.33","135.0 & 90.6 & 136.9 & 105.5 & 64.9 & 74.1 & 67.1 & 122.2 & 115.8"
"B","3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","88.62","99.4 & 106.6 & 94.5 & 88.1 & 54.5"
"B","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","104.55","67.5 & 139.0 & 195.4 & 37.6 & 83.2"
"B","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","90.96","77.0 & 64.1 & 82.6 & 83.5 & 147.6"
"B","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","109.01","69.1 & 81.5 & 129.4 & 89.1 & 176.0"
"B","3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","81.63","82.2 & 71.3 & 91.3"
"B","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","104.62","84.8 & 76.1 & 166.1 & 108.3 & 87.9"
"B","3","[2016-10-23 19:00:00,2016-10-23 19:20:00)","96.24","74.5 & 74.3 & 136.8 & 99.2"
"B","3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","58.41","58.4"
"B","3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","72.98","82.7 & 101.3 & 36.7 & 71.2"
"B","3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","100.17","126.1 & 119.0 & 55.4"
"B","3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","75.18","75.2"
"B","3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","101.67","98.3 & 118.2 & 88.5"
"B","3","[2016-10-23 21:00:00,2016-10-23 21:20:00)","79.64","85.5 & 53.6 & 99.8"
"B","3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","60.95","61.0"
"B","3","[2016-10-23 21:40:00,2016-10-23 22:00:00)","121.03","121.0"
"B","3","[2016-10-23 22:00:00,2016-10-23 22:20:00)","71.52","71.5"
"B","3","[2016-10-23 22:20:00,2016-10-23 22:40:00)","138.69","95.2 & 182.2"
"B","3","[2016-10-23 22:40:00,2016-10-23 23:00:00)","80.97","75.3 & 86.6"
"B","3","[2016-10-23 23:20:00,2016-10-23 23:40:00)","60.18","60.2"
"B","3","[2016-10-24 00:00:00,2016-10-24 00:20:00)","58.71","58.7"
"B","3","[2016-10-24 03:20:00,2016-10-24 03:40:00)","98.49","98.5"
"B","3","[2016-10-24 05:00:00,2016-10-24 05:20:00)","55.03","55.0"
"B","3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","146.7","146.7"
"B","3","[2016-10-24 06:00:00,2016-10-24 06:20:00)","83.81","83.8"
"B","3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","96.08","110.1 & 104.6 & 73.6"
"B","3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","107.53","128.8 & 105.2 & 88.6"
"B","3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","107.09","113.8 & 100.4"
"B","3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","97.1","90.0 & 135.5 & 94.3 & 68.7"
"B","3","[2016-10-24 07:40:00,2016-10-24 08:00:00)","112.2","86.9 & 137.5"
"B","3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","120.81","122.5 & 119.1"
"B","3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","98.33","164.0 & 28.5 & 128.6 & 79.4 & 91.1"
"B","3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","107.49","130.5 & 81.3 & 105.0 & 111.1 & 146.7 & 157.1 & 110.6 & 96.2 & 127.8 & 27.5 & 82.0 & 65.0 & 156.5"
"B","3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","147.68","163.4 & 131.9"
"B","3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","124.16","199.3 & 53.1 & 143.5 & 154.8 & 70.1"
"B","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","136.56","131.1 & 48.3 & 142.3 & 117.7 & 114.9 & 131.7 & 270.0"
"B","3","[2016-10-24 10:00:00,2016-10-24 10:20:00)","100.0","73.3 & 109.2 & 117.5"
"B","3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","118.5","127.2 & 116.8 & 119.8 & 110.2"
"B","3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","74.23","72.8 & 84.5 & 70.2 & 59.8 & 13.6 & 76.6 & 75.4 & 140.8"
"B","3","[2016-10-24 11:00:00,2016-10-24 11:20:00)","74.03","54.5 & 88.1 & 12.8 & 73.1 & 141.6"
"B","3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","99.73","68.7 & 121.6 & 91.6 & 86.8 & 101.2 & 64.5 & 143.7 & 127.3 & 92.1"
"B","3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","158.71","123.0 & 192.4 & 167.3 & 152.2"
"B","3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","104.24","64.1 & 29.6 & 153.9 & 151.6 & 113.3 & 129.9 & 66.5 & 124.9"
"B","3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","85.08","117.7 & 50.0 & 115.8 & 56.8"
"B","3","[2016-10-24 12:40:00,2016-10-24 13:00:00)","97.88","88.7 & 122.5 & 122.0 & 82.3 & 86.5 & 64.8 & 118.5"
"B","3","[2016-10-24 13:00:00,2016-10-24 13:20:00)","122.7","166.2 & 153.7 & 61.0 & 93.2 & 98.2 & 163.8"
"B","3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","103.85","142.6 & 154.0 & 69.5 & 83.5 & 98.0 & 122.7 & 124.0 & 73.8 & 69.7 & 149.0 & 70.1 & 93.0 & 74.8 & 129.3"
"B","3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","128.96","91.6 & 94.4 & 26.5 & 119.9 & 400.9 & 95.6 & 73.8"
"B","3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","104.69","137.4 & 104.4 & 125.4 & 123.2 & 77.1 & 78.7 & 86.8"
"B","3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","95.15","113.6 & 65.3 & 106.5"
"B","3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","74.28","70.3 & 79.0 & 91.3 & 56.5"
"B","3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","127.51","120.8 & 134.2"
"B","3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","76.68","70.4 & 53.8 & 80.8 & 101.7"
"B","3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","98.0","131.8 & 50.5 & 162.0 & 47.7"
"B","3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","65.32","26.6 & 103.3 & 58.6 & 71.5 & 63.9 & 68.1"
"B","3","[2016-10-24 16:20:00,2016-10-24 16:40:00)","82.3","113.3 & 65.5 & 50.5 & 85.5 & 96.7"
"B","3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","109.51","133.3 & 112.0 & 86.8 & 68.9 & 137.6 & 138.9 & 113.4 & 85.2"
"B","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","110.46","89.2 & 117.2 & 129.9 & 132.8 & 124.7 & 119.0 & 89.6 & 116.3 & 75.3"
"B","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","57.83","57.8"
"B","3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","118.39","78.3 & 176.7 & 74.5 & 172.8 & 72.1 & 156.2 & 60.1 & 141.0 & 133.8"
"B","3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","104.99","105.1 & 156.9 & 69.5 & 88.4"
"B","3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","129.71","129.7"
"B","3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","46.32","81.8 & 63.3 & 25.2 & 14.9"
"B","3","[2016-10-24 19:00:00,2016-10-24 19:20:00)","112.2","129.8 & 94.6"
"B","3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","124.28","121.8 & 110.0 & 141.0"
"B","3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","101.36","53.6 & 141.1 & 137.0 & 73.8"
"B","3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","83.06","83.1"
"B","3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","111.51","111.5"
"B","3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","25.03","25.0"
"B","3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","93.25","93.2"
"B","3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","63.94","46.9 & 81.0"
"B","3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","100.25","94.9 & 105.6"
"C","1","[2016-10-18 00:00:00,2016-10-18 00:20:00)","144.57","144.6"
"C","1","[2016-10-18 03:40:00,2016-10-18 04:00:00)","108.96","109.0"
"C","1","[2016-10-18 05:00:00,2016-10-18 05:20:00)","117.7","117.7"
"C","1","[2016-10-18 05:40:00,2016-10-18 06:00:00)","105.27","105.3"
"C","1","[2016-10-18 06:00:00,2016-10-18 06:20:00)","145.35","165.7 & 125.0"
"C","1","[2016-10-18 06:20:00,2016-10-18 06:40:00)","136.22","138.0 & 134.4"
"C","1","[2016-10-18 06:40:00,2016-10-18 07:00:00)","147.82","158.7 & 136.9"
"C","1","[2016-10-18 07:00:00,2016-10-18 07:20:00)","180.98","189.3 & 172.6"
"C","1","[2016-10-18 07:20:00,2016-10-18 07:40:00)","136.51","136.5"
"C","1","[2016-10-18 07:40:00,2016-10-18 08:00:00)","311.04","452.4 & 169.7"
"C","1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","134.51","118.9 & 124.1 & 160.6"
"C","1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","183.06","183.1"
"C","1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","158.02","178.3 & 132.4 & 163.4"
"C","1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","130.53","132.2 & 136.9 & 122.5"
"C","1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","151.99","152.0"
"C","1","[2016-10-18 10:00:00,2016-10-18 10:20:00)","207.06","157.6 & 213.5 & 213.2 & 227.8 & 243.4 & 186.9"
"C","1","[2016-10-18 10:20:00,2016-10-18 10:40:00)","151.39","180.8 & 147.7 & 125.7"
"C","1","[2016-10-18 10:40:00,2016-10-18 11:00:00)","159.14","159.1"
"C","1","[2016-10-18 11:00:00,2016-10-18 11:20:00)","145.91","158.7 & 164.3 & 114.7"
"C","1","[2016-10-18 11:20:00,2016-10-18 11:40:00)","183.42","182.9 & 153.1 & 190.4 & 171.7 & 219.0"
"C","1","[2016-10-18 11:40:00,2016-10-18 12:00:00)","167.86","178.2 & 197.0 & 128.4"
"C","1","[2016-10-18 12:00:00,2016-10-18 12:20:00)","144.66","164.3 & 158.9 & 126.9 & 128.4"
"C","1","[2016-10-18 12:20:00,2016-10-18 12:40:00)","152.04","130.3 & 144.1 & 179.6 & 195.6 & 109.3 & 153.3"
"C","1","[2016-10-18 12:40:00,2016-10-18 13:00:00)","169.13","180.4 & 174.2 & 152.8"
"C","1","[2016-10-18 13:00:00,2016-10-18 13:20:00)","133.25","159.1 & 103.8 & 116.7 & 153.3"
"C","1","[2016-10-18 13:20:00,2016-10-18 13:40:00)","222.76","222.8"
"C","1","[2016-10-18 13:40:00,2016-10-18 14:00:00)","194.75","238.2 & 200.4 & 145.7"
"C","1","[2016-10-18 14:00:00,2016-10-18 14:20:00)","157.53","158.5 & 156.5"
"C","1","[2016-10-18 14:20:00,2016-10-18 14:40:00)","160.07","137.4 & 182.7"
"C","1","[2016-10-18 15:00:00,2016-10-18 15:20:00)","168.9","197.5 & 115.5 & 193.7"
"C","1","[2016-10-18 15:20:00,2016-10-18 15:40:00)","218.69","225.8 & 220.8 & 209.4"
"C","1","[2016-10-18 15:40:00,2016-10-18 16:00:00)","178.16","191.2 & 165.2"
"C","1","[2016-10-18 16:00:00,2016-10-18 16:20:00)","158.96","156.6 & 190.4 & 129.9"
"C","1","[2016-10-18 16:20:00,2016-10-18 16:40:00)","181.91","136.2 & 218.1 & 156.2 & 217.2"
"C","1","[2016-10-18 16:40:00,2016-10-18 17:00:00)","196.36","134.2 & 200.2 & 254.7"
"C","1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","417.44","417.4"
"C","1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","185.55","185.6 & 185.5"
"C","1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","238.49","260.3 & 216.7"
"C","1","[2016-10-18 18:00:00,2016-10-18 18:20:00)","179.15","179.2"
"C","1","[2016-10-18 18:20:00,2016-10-18 18:40:00)","263.94","263.9"
"C","1","[2016-10-18 18:40:00,2016-10-18 19:00:00)","390.85","390.9"
"C","1","[2016-10-18 19:00:00,2016-10-18 19:20:00)","190.97","175.7 & 206.2"
"C","1","[2016-10-18 19:20:00,2016-10-18 19:40:00)","129.46","129.5"
"C","1","[2016-10-18 19:40:00,2016-10-18 20:00:00)","166.26","166.3"
"C","1","[2016-10-18 20:00:00,2016-10-18 20:20:00)","247.17","247.2"
"C","1","[2016-10-18 20:20:00,2016-10-18 20:40:00)","220.99","195.5 & 225.4 & 267.4 & 195.7"
"C","1","[2016-10-18 20:40:00,2016-10-18 21:00:00)","262.81","306.9 & 218.8"
"C","1","[2016-10-18 21:00:00,2016-10-18 21:20:00)","267.81","278.7 & 256.9"
"C","1","[2016-10-18 21:20:00,2016-10-18 21:40:00)","240.66","183.3 & 304.6 & 234.1"
"C","1","[2016-10-18 22:40:00,2016-10-18 23:00:00)","149.75","149.8"
"C","1","[2016-10-19 00:00:00,2016-10-19 00:20:00)","256.58","256.6"
"C","1","[2016-10-19 00:40:00,2016-10-19 01:00:00)","171.43","171.4"
"C","1","[2016-10-19 01:20:00,2016-10-19 01:40:00)","128.88","128.9"
"C","1","[2016-10-19 02:20:00,2016-10-19 02:40:00)","156.49","156.5"
"C","1","[2016-10-19 05:00:00,2016-10-19 05:20:00)","173.43","173.4"
"C","1","[2016-10-19 07:00:00,2016-10-19 07:20:00)","147.55","162.2 & 151.3 & 129.1"
"C","1","[2016-10-19 07:20:00,2016-10-19 07:40:00)","128.38","122.3 & 134.5"
"C","1","[2016-10-19 08:00:00,2016-10-19 08:20:00)","158.18","158.2"
"C","1","[2016-10-19 08:20:00,2016-10-19 08:40:00)","189.34","220.8 & 197.4 & 149.9"
"C","1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","140.53","160.5 & 129.3 & 131.8"
"C","1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","158.96","177.0 & 125.3 & 174.6"
"C","1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","250.19","154.4 & 345.9"
"C","1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","220.91","220.9"
"C","1","[2016-10-19 10:00:00,2016-10-19 10:20:00)","210.87","209.7 & 188.2 & 212.6 & 233.0"
"C","1","[2016-10-19 10:20:00,2016-10-19 10:40:00)","181.07","127.7 & 150.7 & 180.2 & 276.6 & 195.7 & 199.2 & 137.4"
"C","1","[2016-10-19 10:40:00,2016-10-19 11:00:00)","191.96","185.7 & 222.3 & 178.8 & 181.1"
"C","1","[2016-10-19 11:00:00,2016-10-19 11:20:00)","174.99","106.4 & 210.6 & 247.0 & 134.5 & 176.1 & 175.4"
"C","1","[2016-10-19 11:20:00,2016-10-19 11:40:00)","179.41","151.7 & 207.1"
"C","1","[2016-10-19 11:40:00,2016-10-19 12:00:00)","184.95","171.6 & 180.7 & 194.7 & 192.9"
"C","1","[2016-10-19 12:00:00,2016-10-19 12:20:00)","171.55","171.6"
"C","1","[2016-10-19 12:20:00,2016-10-19 12:40:00)","168.12","168.5 & 195.1 & 215.3 & 131.1 & 130.6"
"C","1","[2016-10-19 13:00:00,2016-10-19 13:20:00)","226.69","168.0 & 213.4 & 298.6"
"C","1","[2016-10-19 13:20:00,2016-10-19 13:40:00)","146.72","110.8 & 123.4 & 205.9"
"C","1","[2016-10-19 13:40:00,2016-10-19 14:00:00)","162.23","156.8 & 135.1 & 194.9"
"C","1","[2016-10-19 14:00:00,2016-10-19 14:20:00)","180.81","142.6 & 231.9 & 167.9"
"C","1","[2016-10-19 14:20:00,2016-10-19 14:40:00)","176.47","282.4 & 200.5 & 148.8 & 116.1 & 134.5"
"C","1","[2016-10-19 14:40:00,2016-10-19 15:00:00)","178.19","216.2 & 178.0 & 149.5 & 169.1"
"C","1","[2016-10-19 15:00:00,2016-10-19 15:20:00)","246.94","246.9"
"C","1","[2016-10-19 15:20:00,2016-10-19 15:40:00)","202.37","190.0 & 214.7"
"C","1","[2016-10-19 15:40:00,2016-10-19 16:00:00)","204.09","213.2 & 250.6 & 230.9 & 146.8 & 178.9"
"C","1","[2016-10-19 16:00:00,2016-10-19 16:20:00)","275.37","322.3 & 228.4"
"C","1","[2016-10-19 16:20:00,2016-10-19 16:40:00)","171.05","165.0 & 188.5 & 155.2 & 175.5"
"C","1","[2016-10-19 16:40:00,2016-10-19 17:00:00)","181.54","209.3 & 153.8"
"C","1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","233.4","225.8 & 241.0"
"C","1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","190.28","190.3"
"C","1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","198.43","150.6 & 185.9 & 258.7"
"C","1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","283.97","284.0"
"C","1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","314.9","314.9"
"C","1","[2016-10-19 19:00:00,2016-10-19 19:20:00)","195.75","195.8"
"C","1","[2016-10-19 19:40:00,2016-10-19 20:00:00)","150.58","149.1 & 152.1"
"C","1","[2016-10-19 20:20:00,2016-10-19 20:40:00)","190.74","246.8 & 134.7"
"C","1","[2016-10-19 20:40:00,2016-10-19 21:00:00)","218.75","218.8"
"C","1","[2016-10-19 21:00:00,2016-10-19 21:20:00)","130.09","130.1"
"C","1","[2016-10-19 21:40:00,2016-10-19 22:00:00)","177.36","177.4"
"C","1","[2016-10-19 22:20:00,2016-10-19 22:40:00)","213.63","240.0 & 187.3"
"C","1","[2016-10-19 23:20:00,2016-10-19 23:40:00)","214.73","214.7"
"C","1","[2016-10-19 23:40:00,2016-10-20 00:00:00)","165.06","165.1"
"C","1","[2016-10-20 01:00:00,2016-10-20 01:20:00)","106.83","106.8"
"C","1","[2016-10-20 01:20:00,2016-10-20 01:40:00)","187.31","187.3"
"C","1","[2016-10-20 04:40:00,2016-10-20 05:00:00)","135.28","135.3"
"C","1","[2016-10-20 06:20:00,2016-10-20 06:40:00)","157.32","157.3"
"C","1","[2016-10-20 06:40:00,2016-10-20 07:00:00)","162.36","175.3 & 140.9 & 158.8 & 174.4"
"C","1","[2016-10-20 07:00:00,2016-10-20 07:20:00)","247.7","140.3 & 355.1"
