"intersection_id","tollgate_id","time_window(%H:%M:%S)","weekday","weather:aveTravelTime"
"A","2","[09:40:00 10:00:00)","2","218.0000 2.0000 31.5000 69.0000 0.0000 69.66;291.0000 1.5000 38.8000 42.0000 0.0000 76.31;51.0000 1.7000 34.8000 56.0000 0.0000 91.74;59.0000 3.2000 28.6000 88.0000 2.7000 65.4;73.0000 3.8000 35.3000 53.0000 0.0000 76.25;94.0000 1.2000 33.9000 54.0000 0.0000 50.92;335.0000 5.3000 30.6000 32.0000 0.0000 76.19;340.0000 2.1000 24.2000 77.0000 0.0000 61.81;218.0000 1.0000 23.7000 88.0000 0.4000 70.11;11.0000 4.5000 25.4000 42.0000 0.0000 85.52;104.0000 4.2000 28.7000 72.0000 0.0000 76.25;327.0000 1.5000 23.9000 75.0000 0.0000 63.13;87.0000 2.4000 23.0000 56.0000 0.0000 70.26"
"A","2","[09:40:00 10:00:00)","3","217.0000 3.4000 37.0000 40.0000 0.0000 23.3;240.0000 2.8000 38.2000 42.0000 0.0000 52.55;28.0000 1.7000 32.2000 63.0000 0.0000 84.78;102.0000 4.5000 32.3000 73.0000 0.0000 69.02;98.0000 3.7000 34.6000 55.0000 0.0000 60.12;114.0000 2.7000 34.2000 48.0000 0.0000 54.89;237.0000 1.8000 32.2000 34.0000 0.0000 122.47;240.0000 0.9000 23.0000 85.0000 0.0000 64.9;338.0000 2.6000 22.1000 97.0000 0.5000 64.0;348.0000 1.5000 24.9000 67.0000 0.0000 94.26;53.0000 5.1000 24.7000 93.0000 1.3000 69.52;52.0000 2.8000 26.5000 64.0000 0.0000 61.11;39.0000 3.7000 21.2000 57.0000 0.0000 65.32"
"A","2","[09:40:00 10:00:00)","4","195.0000 3.2000 37.6000 42.0000 0.0000 88.66;177.0000 2.3000 28.1000 84.0000 0.7000 72.73;81.0000 3.4000 32.7000 63.0000 0.0000 79.93;113.0000 4.3000 36.5000 52.0000 0.0000 71.41;100.0000 2.7000 34.5000 42.0000 0.0000 49.82;212.0000 5.5000 29.6000 45.0000 0.0000 57.18;125.0000 2.1000 28.9000 59.0000 0.0000 72.67;62.0000 2.0000 23.8000 95.0000 7.3000 170.96;91.0000 2.6000 26.8000 57.0000 0.0000 48.42;356.0000 4.0000 20.6000 96.0000 1.4000 74.33;64.0000 3.2000 23.0000 69.0000 0.0000 60.73;46.0000 2.3000 21.3000 61.0000 0.0000 67.78"
"A","2","[09:40:00 10:00:00)","5","226.0000 1.9000 37.2000 45.0000 0.0000 61.73;82.0000 5.4000 38.0000 44.0000 0.0000 64.21;999017.0000 0.0000 32.5000 64.0000 0.0000 53.31;76.0000 5.3000 33.2000 69.0000 0.0000 51.07;337.0000 4.1000 34.1000 58.0000 0.0000 84.76;359.0000 7.3000 30.9000 65.0000 0.0000 48.05;96.0000 3.7000 33.5000 32.0000 0.0000 114.13;92.0000 4.1000 29.1000 57.0000 0.0000 72.95;224.0000 2.8000 25.1000 92.0000 0.1000 71.05;96.0000 4.5000 27.2000 61.0000 0.0000 81.83;16.0000 3.5000 24.1000 81.0000 0.0000 88.5;310.0000 1.5000 20.4000 97.0000 0.0000 59.64;349.0000 2.0000 18.2000 81.0000 0.0000 72.97"
"A","2","[09:40:00 10:00:00)","6","236.0000 1.6000 38.0000 45.0000 0.0000 151.75;80.0000 2.8000 36.1000 53.0000 0.0000 142.5;96.0000 1.7000 30.3000 77.0000 0.0000 58.75;89.0000 3.0000 33.3000 70.0000 0.0000 18.97;338.0000 2.3000 31.5000 71.0000 0.0000 81.98;338.0000 5.0000 29.3000 46.0000 0.0000 83.69;93.0000 2.0000 32.7000 25.0000 0.0000 84.75;68.0000 2.3000 28.2000 56.0000 0.0000 87.99;350.0000 4.1000 26.3000 71.0000 0.0000 72.98;78.0000 5.2000 27.8000 64.0000 0.0000 147.38;99.0000 1.1000 28.1000 74.0000 0.0000 61.37;357.0000 3.2000 20.5000 80.0000 0.0000 56.44;333.0000 2.2000 20.3000 96.0000 0.0000 152.49"
"A","2","[09:40:00 10:00:00)","7","177.0000 0.9000 39.4000 38.0000 0.0000 83.74;81.0000 4.9000 34.4000 60.0000 0.0000 61.36;78.0000 6.5000 32.7000 62.0000 0.0000 76.77;107.0000 1.5000 35.3000 54.0000 0.0000 93.43;348.0000 4.9000 27.0000 93.0000 27.2000 57.86;353.0000 4.3000 30.5000 27.0000 0.0000 275.22;113.0000 2.2000 28.5000 74.0000 0.0000 58.45;149.0000 1.9000 21.1000 85.0000 0.3000 68.39;359.0000 5.2000 27.4000 52.0000 0.0000 58.52;57.0000 2.8000 28.9000 57.0000 0.0000 84.0;235.0000 1.4000 29.9000 66.0000 0.0000 54.37;28.0000 5.6000 20.4000 55.0000 0.0000 71.04;10.0000 4.1000 24.9000 74.0000 0.0000 66.83"
"A","2","[09:40:00 10:00:00)","1","79.0000 4.1000 37.6000 50.0000 0.0000 72.36;80.0000 2.1000 34.5000 59.0000 0.0000 89.58;63.0000 4.9000 32.7000 55.0000 0.0000 86.56;74.0000 2.6000 35.4000 56.0000 0.0000 67.32;81.0000 2.0000 34.0000 58.0000 0.0000 49.35;26.0000 4.1000 30.0000 39.0000 0.0000 303.0;112.0000 1.9000 27.9000 55.0000 0.0000 104.84;351.0000 5.3000 23.8000 72.0000 0.1000 141.19;81.0000 2.6000 28.9000 66.0000 0.0000 61.56;44.0000 3.6000 24.2000 79.0000 0.0000 40.23;109.0000 1.1000 20.9000 79.0000 0.0000 53.21"
"A","2","[17:00:00 17:20:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 105.39;352.0000 0.7000 31.5000 61.0000 0.0000 75.5;310.0000 3.1000 24.5000 94.0000 4.8000 65.86;93.0000 2.1000 28.2000 89.0000 0.0000 66.64;88.0000 2.2000 30.2000 79.0000 0.0000 73.91;94.0000 3.2000 29.7000 71.0000 0.0000 59.0;204.0000 1.6000 23.4000 60.0000 0.0000 65.28;302.0000 2.5000 21.6000 92.0000 0.0000 50.55;227.0000 1.6000 19.9000 95.0000 2.5000 82.84;326.0000 2.2000 20.5000 65.0000 0.0000 65.65;70.0000 3.1000 27.1000 87.0000 0.0000 72.16;310.0000 1.5000 22.6000 80.0000 0.0000 65.45;45.0000 2.8000 20.3000 66.0000 0.0000 80.21"
"A","2","[17:00:00 17:20:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 50.16;221.0000 2.0000 30.8000 58.0000 0.0000 95.17;266.0000 1.8000 26.7000 86.0000 0.0000 78.68;98.0000 1.8000 29.4000 82.0000 0.0000 77.57;70.0000 1.5000 30.7000 73.0000 0.0000 52.23;109.0000 3.0000 28.6000 70.0000 0.0000 102.18;274.0000 2.4000 27.7000 49.0000 0.0000 61.78;223.0000 1.0000 21.2000 94.0000 0.0000 79.19;344.0000 2.4000 22.0000 96.0000 2.2000 106.52;310.0000 1.0000 20.8000 93.0000 0.0000 69.95;51.0000 3.4000 22.6000 95.0000 1.8000 64.11;8.0000 3.3000 24.7000 76.0000 0.0000 71.44;326.0000 1.6000 19.3000 78.0000 0.0000 73.97"
"A","2","[17:00:00 17:20:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 58.46;169.0000 1.8000 33.5000 58.0000 0.0000 81.97;207.0000 2.4000 25.5000 95.0000 0.0000 78.6;73.0000 2.3000 29.7000 82.0000 0.0000 122.97;74.0000 1.8000 31.6000 75.0000 0.0000 63.04;61.0000 1.3000 29.9000 75.0000 0.0000 67.38;224.0000 4.7000 23.9000 67.0000 0.0000 51.51;192.0000 1.1000 23.9000 81.0000 0.0000 85.01;94.0000 4.1000 22.8000 95.0000 1.8000 56.84;86.0000 2.7000 23.1000 80.0000 0.0000 60.87;342.0000 2.6000 19.9000 97.0000 0.3000 79.41;87.0000 1.8000 21.5000 76.0000 0.0000 69.34;41.0000 1.8000 19.8000 71.0000 0.0000 61.53"
"A","2","[17:00:00 17:20:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 75.99;184.0000 1.5000 32.8000 63.0000 0.0000 95.37;303.0000 1.9000 29.0000 79.0000 0.0000 81.95;81.0000 1.5000 30.3000 74.0000 0.0000 67.22;335.0000 0.9000 30.4000 77.0000 0.0000 73.29;336.0000 3.3000 26.3000 84.0000 0.0000 111.08;29.0000 1.1000 26.7000 53.0000 0.0000 100.4;320.0000 1.6000 25.9000 75.0000 0.0000 36.3;349.0000 1.9000 24.2000 89.0000 0.0000 56.29;82.0000 2.0000 23.4000 79.0000 0.0000 92.98;334.0000 1.4000 21.7000 89.0000 0.0000 165.96;353.0000 2.5000 20.9000 98.0000 2.5000 53.62;354.0000 1.8000 18.2000 87.0000 0.0000 61.89"
"A","2","[17:00:00 17:20:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 65.64;57.0000 1.9000 31.8000 71.0000 0.0000 218.94;103.0000 1.8000 28.6000 79.0000 0.0000 57.03;180.0000 1.9000 30.2000 79.0000 0.0000 70.15;312.0000 3.4000 29.5000 76.0000 0.0000 60.52;338.0000 2.3000 26.0000 57.0000 0.0000 62.84;108.0000 2.0000 26.7000 60.0000 0.0000 52.53;214.0000 1.4000 25.6000 74.0000 0.0000 81.39;22.0000 3.9000 24.4000 78.0000 0.0000 86.76;73.0000 1.5000 23.7000 82.0000 0.0000 67.91;322.0000 2.2000 24.1000 94.0000 0.0000 45.36;15.0000 5.5000 18.6000 60.0000 0.0000 62.29;999017.0000 0.0000 19.8000 97.0000 0.0000 74.43"
"A","2","[17:00:00 17:20:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 73.28;126.0000 1.9000 30.4000 65.0000 0.0000 65.82;95.0000 4.0000 29.5000 66.0000 0.0000 69.71;50.0000 1.7000 30.7000 75.0000 0.0000 52.93;321.0000 2.1000 27.3000 93.0000 0.0000 67.95;324.0000 3.0000 23.9000 55.0000 0.0000 69.35;146.0000 1.8000 26.5000 77.0000 0.0000 61.15;295.0000 1.8000 20.0000 94.0000 0.0000 93.53;12.0000 5.5000 23.3000 68.0000 0.0000 53.89;53.0000 1.4000 24.4000 85.0000 0.0000 85.78;358.0000 2.3000 23.2000 93.0000 0.0000 47.12;57.0000 4.4000 17.1000 60.0000 0.0000 62.56;7.0000 2.1000 21.9000 80.0000 0.0000 65.44"
"A","2","[17:00:00 17:20:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 65.09;125.0000 1.4000 30.9000 76.0000 0.0000 65.41;60.0000 1.7000 30.8000 77.0000 0.0000 61.16;90.0000 0.8000 29.8000 70.0000 0.0000 43.88;319.0000 2.3000 24.4000 57.0000 0.0000 59.25;94.0000 0.9000 27.0000 77.0000 0.0000 64.58;96.0000 0.4000 23.4000 81.0000 0.0000 68.16;18.0000 2.6000 21.4000 80.0000 0.0000 63.53;315.0000 0.8000 25.4000 86.0000 0.0000 59.77;62.0000 3.1000 23.1000 76.0000 0.0000 63.47;222.0000 0.9000 18.9000 92.0000 0.0000 76.76"
"A","2","[17:20:00 17:40:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 83.83;352.0000 0.7000 31.5000 61.0000 0.0000 71.77;310.0000 3.1000 24.5000 94.0000 4.8000 74.88;93.0000 2.1000 28.2000 89.0000 0.0000 71.27;88.0000 2.2000 30.2000 79.0000 0.0000 56.62;94.0000 3.2000 29.7000 71.0000 0.0000 55.54;204.0000 1.6000 23.4000 60.0000 0.0000 81.73;302.0000 2.5000 21.6000 92.0000 0.0000 76.22;227.0000 1.6000 19.9000 95.0000 2.5000 54.44;326.0000 2.2000 20.5000 65.0000 0.0000 59.27;70.0000 3.1000 27.1000 87.0000 0.0000 51.75;310.0000 1.5000 22.6000 80.0000 0.0000 60.55;45.0000 2.8000 20.3000 66.0000 0.0000 65.0"
"A","2","[17:20:00 17:40:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 81.35;221.0000 2.0000 30.8000 58.0000 0.0000 82.45;266.0000 1.8000 26.7000 86.0000 0.0000 56.33;98.0000 1.8000 29.4000 82.0000 0.0000 52.84;70.0000 1.5000 30.7000 73.0000 0.0000 52.38;109.0000 3.0000 28.6000 70.0000 0.0000 52.17;274.0000 2.4000 27.7000 49.0000 0.0000 58.82;223.0000 1.0000 21.2000 94.0000 0.0000 99.75;344.0000 2.4000 22.0000 96.0000 2.2000 75.99;310.0000 1.0000 20.8000 93.0000 0.0000 56.71;51.0000 3.4000 22.6000 95.0000 1.8000 103.03;8.0000 3.3000 24.7000 76.0000 0.0000 61.31;326.0000 1.6000 19.3000 78.0000 0.0000 85.14"
"A","2","[17:20:00 17:40:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 103.07;169.0000 1.8000 33.5000 58.0000 0.0000 86.08;207.0000 2.4000 25.5000 95.0000 0.0000 123.56;73.0000 2.3000 29.7000 82.0000 0.0000 77.45;74.0000 1.8000 31.6000 75.0000 0.0000 60.84;61.0000 1.3000 29.9000 75.0000 0.0000 53.41;224.0000 4.7000 23.9000 67.0000 0.0000 59.3;192.0000 1.1000 23.9000 81.0000 0.0000 102.35;94.0000 4.1000 22.8000 95.0000 1.8000 72.8;86.0000 2.7000 23.1000 80.0000 0.0000 74.19;342.0000 2.6000 19.9000 97.0000 0.3000 59.8;87.0000 1.8000 21.5000 76.0000 0.0000 59.4;41.0000 1.8000 19.8000 71.0000 0.0000 62.92"
"A","2","[17:20:00 17:40:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 94.22;184.0000 1.5000 32.8000 63.0000 0.0000 73.84;303.0000 1.9000 29.0000 79.0000 0.0000 67.65;81.0000 1.5000 30.3000 74.0000 0.0000 88.11;335.0000 0.9000 30.4000 77.0000 0.0000 77.05;336.0000 3.3000 26.3000 84.0000 0.0000 50.98;29.0000 1.1000 26.7000 53.0000 0.0000 87.2;320.0000 1.6000 25.9000 75.0000 0.0000 85.76;349.0000 1.9000 24.2000 89.0000 0.0000 76.81;82.0000 2.0000 23.4000 79.0000 0.0000 74.58;334.0000 1.4000 21.7000 89.0000 0.0000 99.21;353.0000 2.5000 20.9000 98.0000 2.5000 56.2;354.0000 1.8000 18.2000 87.0000 0.0000 78.26"
"A","2","[17:20:00 17:40:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 91.22;57.0000 1.9000 31.8000 71.0000 0.0000 187.52;103.0000 1.8000 28.6000 79.0000 0.0000 76.52;180.0000 1.9000 30.2000 79.0000 0.0000 62.04;312.0000 3.4000 29.5000 76.0000 0.0000 73.74;338.0000 2.3000 26.0000 57.0000 0.0000 65.66;108.0000 2.0000 26.7000 60.0000 0.0000 55.87;214.0000 1.4000 25.6000 74.0000 0.0000 77.43;22.0000 3.9000 24.4000 78.0000 0.0000 63.42;73.0000 1.5000 23.7000 82.0000 0.0000 78.42;322.0000 2.2000 24.1000 94.0000 0.0000 52.74;15.0000 5.5000 18.6000 60.0000 0.0000 72.66;999017.0000 0.0000 19.8000 97.0000 0.0000 90.19"
"A","2","[17:20:00 17:40:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 62.3;126.0000 1.9000 30.4000 65.0000 0.0000 55.77;95.0000 4.0000 29.5000 66.0000 0.0000 74.81;50.0000 1.7000 30.7000 75.0000 0.0000 77.02;321.0000 2.1000 27.3000 93.0000 0.0000 51.36;324.0000 3.0000 23.9000 55.0000 0.0000 52.2;146.0000 1.8000 26.5000 77.0000 0.0000 41.29;295.0000 1.8000 20.0000 94.0000 0.0000 66.87;12.0000 5.5000 23.3000 68.0000 0.0000 66.41;53.0000 1.4000 24.4000 85.0000 0.0000 66.09;358.0000 2.3000 23.2000 93.0000 0.0000 47.77;57.0000 4.4000 17.1000 60.0000 0.0000 73.5;7.0000 2.1000 21.9000 80.0000 0.0000 73.41"
"A","2","[17:20:00 17:40:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 96.96;125.0000 1.4000 30.9000 76.0000 0.0000 64.34;60.0000 1.7000 30.8000 77.0000 0.0000 64.41;90.0000 0.8000 29.8000 70.0000 0.0000 55.61;319.0000 2.3000 24.4000 57.0000 0.0000 24.28;94.0000 0.9000 27.0000 77.0000 0.0000 52.53;96.0000 0.4000 23.4000 81.0000 0.0000 88.92;18.0000 2.6000 21.4000 80.0000 0.0000 63.54;315.0000 0.8000 25.4000 86.0000 0.0000 67.04;62.0000 3.1000 23.1000 76.0000 0.0000 44.66;222.0000 0.9000 18.9000 92.0000 0.0000 58.04"
"A","2","[17:40:00 18:00:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 65.67;352.0000 0.7000 31.5000 61.0000 0.0000 110.92;310.0000 3.1000 24.5000 94.0000 4.8000 85.5;93.0000 2.1000 28.2000 89.0000 0.0000 73.09;88.0000 2.2000 30.2000 79.0000 0.0000 62.46;94.0000 3.2000 29.7000 71.0000 0.0000 72.32;204.0000 1.6000 23.4000 60.0000 0.0000 46.23;302.0000 2.5000 21.6000 92.0000 0.0000 30.38;227.0000 1.6000 19.9000 95.0000 2.5000 70.16;326.0000 2.2000 20.5000 65.0000 0.0000 60.11;70.0000 3.1000 27.1000 87.0000 0.0000 62.59;310.0000 1.5000 22.6000 80.0000 0.0000 63.78;45.0000 2.8000 20.3000 66.0000 0.0000 67.0"
"A","2","[17:40:00 18:00:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 75.48;221.0000 2.0000 30.8000 58.0000 0.0000 100.75;266.0000 1.8000 26.7000 86.0000 0.0000 71.71;98.0000 1.8000 29.4000 82.0000 0.0000 50.22;70.0000 1.5000 30.7000 73.0000 0.0000 65.75;109.0000 3.0000 28.6000 70.0000 0.0000 61.28;274.0000 2.4000 27.7000 49.0000 0.0000 50.75;223.0000 1.0000 21.2000 94.0000 0.0000 125.74;344.0000 2.4000 22.0000 96.0000 2.2000 68.17;310.0000 1.0000 20.8000 93.0000 0.0000 70.97;51.0000 3.4000 22.6000 95.0000 1.8000 80.1;8.0000 3.3000 24.7000 76.0000 0.0000 64.87;326.0000 1.6000 19.3000 78.0000 0.0000 78.55"
"A","2","[17:40:00 18:00:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 90.96;169.0000 1.8000 33.5000 58.0000 0.0000 82.88;207.0000 2.4000 25.5000 95.0000 0.0000 75.47;73.0000 2.3000 29.7000 82.0000 0.0000 69.3;74.0000 1.8000 31.6000 75.0000 0.0000 53.87;61.0000 1.3000 29.9000 75.0000 0.0000 54.68;224.0000 4.7000 23.9000 67.0000 0.0000 72.74;192.0000 1.1000 23.9000 81.0000 0.0000 84.39;94.0000 4.1000 22.8000 95.0000 1.8000 87.97;86.0000 2.7000 23.1000 80.0000 0.0000 47.05;342.0000 2.6000 19.9000 97.0000 0.3000 69.24;87.0000 1.8000 21.5000 76.0000 0.0000 75.83;41.0000 1.8000 19.8000 71.0000 0.0000 70.17"
"A","2","[17:40:00 18:00:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 121.91;184.0000 1.5000 32.8000 63.0000 0.0000 110.5;303.0000 1.9000 29.0000 79.0000 0.0000 184.12;81.0000 1.5000 30.3000 74.0000 0.0000 66.72;335.0000 0.9000 30.4000 77.0000 0.0000 73.97;336.0000 3.3000 26.3000 84.0000 0.0000 65.86;29.0000 1.1000 26.7000 53.0000 0.0000 66.15;320.0000 1.6000 25.9000 75.0000 0.0000 61.58;349.0000 1.9000 24.2000 89.0000 0.0000 59.54;82.0000 2.0000 23.4000 79.0000 0.0000 88.0;334.0000 1.4000 21.7000 89.0000 0.0000 69.75;353.0000 2.5000 20.9000 98.0000 2.5000 54.06;354.0000 1.8000 18.2000 87.0000 0.0000 67.66"
"A","2","[17:40:00 18:00:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 62.96;57.0000 1.9000 31.8000 71.0000 0.0000 120.0;103.0000 1.8000 28.6000 79.0000 0.0000 61.97;180.0000 1.9000 30.2000 79.0000 0.0000 72.78;338.0000 2.3000 26.0000 57.0000 0.0000 65.44;108.0000 2.0000 26.7000 60.0000 0.0000 48.22;214.0000 1.4000 25.6000 74.0000 0.0000 85.07;22.0000 3.9000 24.4000 78.0000 0.0000 62.57;73.0000 1.5000 23.7000 82.0000 0.0000 77.52;322.0000 2.2000 24.1000 94.0000 0.0000 63.68;15.0000 5.5000 18.6000 60.0000 0.0000 74.88;999017.0000 0.0000 19.8000 97.0000 0.0000 56.2"
"A","2","[17:40:00 18:00:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 61.27;126.0000 1.9000 30.4000 65.0000 0.0000 85.5;95.0000 4.0000 29.5000 66.0000 0.0000 70.34;50.0000 1.7000 30.7000 75.0000 0.0000 105.94;321.0000 2.1000 27.3000 93.0000 0.0000 52.66;324.0000 3.0000 23.9000 55.0000 0.0000 67.91;146.0000 1.8000 26.5000 77.0000 0.0000 21.45;295.0000 1.8000 20.0000 94.0000 0.0000 87.23;12.0000 5.5000 23.3000 68.0000 0.0000 68.2;53.0000 1.4000 24.4000 85.0000 0.0000 56.52;358.0000 2.3000 23.2000 93.0000 0.0000 47.08;57.0000 4.4000 17.1000 60.0000 0.0000 56.47;7.0000 2.1000 21.9000 80.0000 0.0000 93.63"
"A","2","[17:40:00 18:00:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 58.27;125.0000 1.4000 30.9000 76.0000 0.0000 70.07;60.0000 1.7000 30.8000 77.0000 0.0000 60.57;90.0000 0.8000 29.8000 70.0000 0.0000 87.87;319.0000 2.3000 24.4000 57.0000 0.0000 53.93;94.0000 0.9000 27.0000 77.0000 0.0000 44.02;96.0000 0.4000 23.4000 81.0000 0.0000 77.73;18.0000 2.6000 21.4000 80.0000 0.0000 64.11;315.0000 0.8000 25.4000 86.0000 0.0000 56.25;62.0000 3.1000 23.1000 76.0000 0.0000 67.93;222.0000 0.9000 18.9000 92.0000 0.0000 53.69"
"A","2","[18:00:00 18:20:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 85.11;201.0000 1.3000 30.2000 75.0000 0.0000 109.46;221.0000 1.8000 24.7000 96.0000 3.6000 82.55;93.0000 1.3000 27.9000 91.0000 0.0000 84.9;57.0000 2.1000 29.5000 83.0000 0.0000 51.37;99.0000 1.9000 28.6000 79.0000 0.0000 80.28;215.0000 2.9000 23.0000 60.0000 0.0000 43.56;342.0000 2.9000 21.1000 95.0000 0.3000 37.08;331.0000 1.6000 19.8000 95.0000 0.0000 77.49;327.0000 1.4000 19.4000 74.0000 0.0000 77.01;56.0000 1.7000 26.2000 95.0000 1.2000 56.45;335.0000 2.0000 20.3000 90.0000 0.0000 66.12;347.0000 2.3000 18.8000 73.0000 0.0000 48.92"
"A","2","[18:00:00 18:20:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 67.89;281.0000 0.9000 30.1000 69.0000 0.0000 93.05;226.0000 1.8000 26.0000 85.0000 0.0000 64.92;84.0000 1.4000 28.0000 86.0000 0.0000 57.93;40.0000 1.7000 29.6000 78.0000 0.0000 66.48;48.0000 1.5000 27.0000 76.0000 0.0000 39.79;249.0000 1.7000 25.4000 60.0000 0.0000 211.03;5.0000 0.8000 21.5000 94.0000 0.0000 69.55;349.0000 2.4000 22.1000 98.0000 0.2000 81.59;341.0000 1.7000 20.2000 94.0000 0.0000 78.48;38.0000 5.5000 22.0000 94.0000 1.2000 118.64;84.0000 2.0000 24.2000 86.0000 0.0000 73.39;327.0000 1.9000 18.9000 83.0000 0.0000 81.69"
"A","2","[18:00:00 18:20:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 63.41;228.0000 2.7000 30.7000 70.0000 0.0000 81.44;206.0000 1.5000 25.2000 95.0000 0.0000 66.01;100.0000 1.0000 29.0000 85.0000 0.0000 63.8;210.0000 0.4000 29.9000 83.0000 0.0000 63.77;69.0000 1.9000 29.5000 82.0000 0.0000 48.62;218.0000 3.3000 22.8000 73.0000 0.0000 44.53;350.0000 1.6000 22.6000 85.0000 0.0000 79.17;115.0000 1.6000 22.9000 97.0000 3.5000 113.34;33.0000 1.1000 21.9000 84.0000 0.0000 89.46;354.0000 1.8000 19.6000 97.0000 0.2000 65.5;4.0000 1.5000 20.9000 80.0000 0.0000 71.19;352.0000 1.5000 19.1000 75.0000 0.0000 70.58"
"A","2","[18:00:00 18:20:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 69.64;230.0000 0.9000 30.9000 71.0000 0.0000 103.91;295.0000 2.4000 28.6000 83.0000 0.0000 93.71;244.0000 0.7000 28.4000 83.0000 0.0000 102.19;316.0000 0.9000 29.7000 76.0000 0.0000 66.07;357.0000 3.0000 25.8000 77.0000 0.0000 42.35;327.0000 1.4000 25.1000 73.0000 0.0000 72.82;330.0000 3.6000 24.9000 80.0000 0.0000 61.3;336.0000 3.2000 22.7000 86.0000 0.0000 60.83;317.0000 1.8000 21.4000 88.0000 0.0000 85.46;319.0000 0.9000 20.9000 96.0000 0.0000 90.67;342.0000 4.1000 20.4000 97.0000 2.0000 61.83;202.0000 1.1000 18.4000 89.0000 0.0000 59.14"
"A","2","[18:00:00 18:20:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 49.85;162.0000 2.4000 30.7000 68.0000 0.0000 67.16;111.0000 1.4000 27.7000 81.0000 0.0000 61.32;124.0000 1.1000 29.2000 81.0000 0.0000 51.08;269.0000 0.7000 29.0000 78.0000 0.0000 54.46;359.0000 4.3000 24.4000 60.0000 0.0000 56.7;50.0000 1.8000 24.5000 82.0000 0.0000 55.88;21.0000 0.8000 24.0000 74.0000 0.1000 99.03;355.0000 3.7000 23.1000 84.0000 0.0000 60.64;325.0000 1.4000 21.9000 91.0000 0.0000 64.73;334.0000 0.8000 23.5000 95.0000 0.0000 68.36;340.0000 2.4000 16.4000 73.0000 0.0000 54.63;215.0000 1.7000 19.7000 97.0000 0.0000 69.84"
"A","2","[18:00:00 18:20:00)","7","113.0000 0.5000 31.1000 72.0000 0.0000 63.81;115.0000 1.9000 29.2000 70.0000 0.0000 69.37;85.0000 1.6000 27.8000 74.0000 0.0000 59.97;316.0000 1.0000 28.8000 82.0000 0.0000 47.59;340.0000 1.5000 27.3000 93.0000 0.0000 57.59;67.0000 1.5000 26.2000 77.0000 0.0000 41.5;322.0000 1.8000 19.6000 95.0000 0.0000 73.82;350.0000 2.8000 21.8000 76.0000 0.0000 58.45;11.0000 0.9000 22.8000 87.0000 0.0000 75.71;5.0000 1.0000 22.7000 91.0000 0.0000 60.25;4.0000 1.3000 15.4000 67.0000 0.0000 51.42;344.0000 2.0000 21.3000 83.0000 0.0000 63.15"
"A","2","[18:00:00 18:20:00)","1","201.0000 1.4000 31.2000 76.0000 0.0000 61.96;177.0000 2.5000 30.3000 69.0000 0.0000 74.75;296.0000 1.9000 29.1000 84.0000 0.0000 52.91;239.0000 0.5000 28.1000 84.0000 0.0000 52.13;292.0000 1.7000 22.5000 58.0000 0.0000 68.2;67.0000 1.6000 26.7000 85.0000 0.0000 51.6;320.0000 2.0000 22.0000 87.0000 0.0000 61.61;333.0000 2.4000 20.2000 75.0000 0.0000 58.54;46.0000 1.3000 24.7000 92.0000 0.0000 71.27;347.0000 1.3000 20.8000 80.0000 0.0000 49.75;341.0000 1.5000 19.1000 92.0000 0.0000 65.4"
