avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
55.76,23,20,1,71,1014,330.0,330.0,1.0,18.6,80.0,0.0,68.56701624242424,1
55.72,1,0,3,4,1014,281.0,281.0,1.5,20.7,91.0,0.0,72.20796062386832,1
55.71,12,0,2,37,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
55.66,12,0,1,37,1006,40.0,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
55.65,19,0,4,58,1009,317.0,317.0,1.8,21.4,88.0,0.0,72.27281865762713,1
55.64,21,0,4,64,1009,284.0,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
55.64,9,20,6,29,1004,235.0,235.0,1.4,29.9,66.0,0.0,86.98958555231786,3
55.61,18,20,4,56,1008,342.0,342.0,4.1,20.4,97.0,2.0,63.96542808455286,3
55.6,12,20,5,38,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
55.6,6,20,0,20,1005,37.0,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
55.55,7,0,3,22,1015,48.0,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
55.53,20,40,1,63,1004,56.0,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
55.53,6,40,3,21,1015,48.0,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
55.51,16,20,5,50,1014,222.0,222.0,0.0,19.8,97.0,0.0,75.90132661587302,2
55.51,20,0,0,61,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
55.5,22,0,4,67,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
55.49,12,0,5,37,1014,344.0,344.0,0.9,20.0,97.0,0.0,73.41596,2
55.47,10,0,6,31,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
55.47,7,40,6,24,1004,208.0,208.0,2.3,32.8,52.0,0.0,87.47100737049179,3
55.46,14,20,2,44,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
55.45,8,0,2,25,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
55.41,12,40,4,39,1010,80.0,80.0,2.5,24.3,77.0,0.0,74.30557092367151,1
55.41,4,40,4,15,1011,331.0,331.0,1.8,20.2,92.0,0.3,70.3816239483871,3
55.32,11,40,2,36,1009,52.0,52.0,2.8,26.5,64.0,0.0,75.8305587027027,3
55.31,11,40,6,36,1012,10.0,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
55.28,9,20,1,29,1013,87.0,87.0,2.4,23.0,56.0,0.0,69.62495709090909,1
55.27,21,0,1,64,1017,4.0,4.0,1.9,19.2,74.0,0.0,66.19587276899225,1
55.24,20,40,5,63,1008,334.0,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
55.23,2,0,5,7,1010,301.0,301.0,1.0,22.7,87.0,0.0,77.2417840412556,2
55.18,5,0,5,16,1009,193.0,193.0,1.3,27.8,64.0,0.0,83.06597715348839,2
55.16,6,40,4,21,1006,164.0,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
55.16,18,20,4,56,1009,317.0,317.0,1.8,21.4,88.0,0.0,72.27281865762713,1
55.05,4,40,5,15,1011,5.0,5.0,5.5,20.3,81.0,0.0,57.525302589473675,2
55.04,20,40,0,63,1011,333.0,333.0,2.4,20.2,75.0,0.0,66.5949015483871,1
55.04,18,20,5,56,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
54.98,3,40,5,12,1010,188.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
54.96,18,20,0,56,1011,333.0,333.0,2.4,20.2,75.0,0.0,66.5949015483871,1
54.93,16,20,0,50,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
54.9,13,40,2,42,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
54.89,20,20,6,62,1014,344.0,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
54.89,20,0,6,61,1007,11.0,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
54.88,19,20,2,59,1016,327.0,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
54.88,11,20,1,35,1005,104.0,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
54.84,12,0,5,37,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
54.81,12,20,6,38,1014,353.0,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
54.8,15,40,6,48,1006,358.0,358.0,2.3,23.2,93.0,0.0,74.77753187522936,3
54.76,22,0,1,67,1017,4.0,4.0,1.9,19.2,74.0,0.0,66.19587276899225,1
54.75,15,0,4,46,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
54.74,6,20,4,20,1009,299.0,299.0,2.5,20.0,96.0,0.0,68.18688,3
54.74,12,40,5,39,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
54.73,19,40,5,60,1013,215.0,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
54.69,1,0,4,4,1012,335.0,335.0,0.7,22.7,84.0,0.0,77.8450924412556,1
54.68,6,20,2,20,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
54.64,9,0,6,28,1004,235.0,235.0,1.4,29.9,66.0,0.0,86.98958555231786,3
54.63,7,40,4,24,1006,164.0,164.0,1.0,24.7,80.0,0.0,80.24837808866995,1
54.63,18,0,5,55,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
54.62,12,40,2,39,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
54.59,13,0,1,40,1015,105.0,105.0,3.5,21.6,70.0,0.0,65.15333155555557,1
54.59,12,40,2,39,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
54.58,4,20,2,14,1004,65.0,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
54.57,0,0,1,1,1008,330.0,330.0,2.3,21.6,84.0,0.0,70.60189795555556,3
54.56,21,40,2,66,1013,320.0,320.0,1.6,19.5,96.0,0.0,70.08223592156861,1
54.56,11,20,4,35,1009,310.0,310.0,1.5,20.4,97.0,0.0,72.28542808455285,3
54.54,20,0,1,61,1014,327.0,327.0,1.4,19.4,74.0,0.0,68.1735901,1
54.52,18,20,5,56,1008,334.0,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
54.5,8,20,2,26,1009,126.0,126.0,1.5,26.5,64.0,0.0,79.9905587027027,3
54.49,6,20,0,20,1006,35.0,35.0,2.6,25.4,72.0,0.0,75.44503810612245,3
54.48,15,20,6,47,1006,358.0,358.0,2.3,23.2,93.0,0.0,74.77753187522936,3
54.48,9,20,4,29,1009,310.0,310.0,1.5,20.4,97.0,0.0,72.28542808455285,3
54.47,1,20,6,5,1014,327.0,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
54.47,11,20,6,35,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
54.43,12,0,5,37,1014,41.0,41.0,4.6,20.2,66.0,0.0,58.5666367483871,2
54.43,4,0,3,13,1018,39.0,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
54.37,13,20,6,41,1016,52.0,52.0,6.0,18.8,58.0,0.0,50.64514960610686,2
54.37,9,40,6,30,1004,235.0,235.0,1.4,29.9,66.0,0.0,86.98958555231786,3
54.36,20,20,6,62,1007,11.0,11.0,0.9,22.8,87.0,0.0,77.75602718558558,2
54.35,8,40,0,27,1006,35.0,35.0,2.6,25.4,72.0,0.0,75.44503810612245,3
54.35,20,40,4,63,1009,317.0,317.0,1.8,21.4,88.0,0.0,72.27281865762713,1
54.34,5,20,1,17,1006,72.0,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
54.33,0,40,1,3,1013,341.0,341.0,3.5,21.1,68.0,0.0,63.98836985439331,1
54.33,5,0,6,16,1014,342.0,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
54.33,15,40,0,48,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
54.31,6,0,3,19,1015,48.0,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
54.3,18,40,6,57,1014,344.0,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
54.3,12,40,3,39,1008,10.0,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
54.22,22,40,2,69,1013,37.0,37.0,2.7,22.8,82.0,0.0,71.3997231855856,3
54.21,20,40,1,63,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
54.2,4,40,0,15,1016,104.0,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
54.18,2,40,5,9,1011,2.0,2.0,4.2,19.4,94.0,1.0,61.35155810000001,2
54.17,7,0,0,22,1013,81.0,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
54.17,11,40,2,36,1004,53.0,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
54.16,13,20,3,41,1012,91.0,91.0,3.6,24.4,72.0,0.0,70.35120876116504,1
54.12,10,20,6,32,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
54.09,13,0,0,40,1007,96.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
54.09,1,20,4,5,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
54.07,3,40,6,12,1014,342.0,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
54.06,17,40,4,54,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
54.03,13,20,2,41,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
54.0,15,0,2,46,1007,51.0,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
53.98,6,20,0,20,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
53.94,20,40,5,63,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
53.94,12,20,2,38,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
53.91,15,0,3,46,1012,86.0,86.0,2.7,23.1,80.0,0.0,71.73643930593606,1
53.89,0,0,2,1,1018,56.0,56.0,4.5,19.9,60.0,0.0,57.676128286852595,1
53.88,1,40,3,6,1014,281.0,281.0,1.5,20.7,91.0,0.0,72.20796062386832,1
53.87,5,0,6,16,1016,66.0,66.0,2.5,21.4,56.0,0.0,66.37936585762712,2
53.86,16,0,0,49,1015,222.0,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
53.84,18,40,2,57,1016,327.0,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
53.83,21,20,0,65,1014,322.0,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
53.83,20,20,1,62,1016,347.0,347.0,2.3,18.8,73.0,0.0,64.05590160610686,1
53.81,20,20,0,62,1011,333.0,333.0,2.4,20.2,75.0,0.0,66.5949015483871,1
53.8,22,20,6,68,1007,358.0,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
53.78,22,0,6,67,1007,358.0,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
53.77,12,0,3,37,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
53.72,22,0,4,67,1015,360.0,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
53.7,5,0,3,16,1013,187.0,187.0,2.5,26.4,62.0,0.0,76.33882553118279,1
53.7,8,0,4,25,1009,299.0,299.0,2.5,20.0,96.0,0.0,68.18688,3
53.69,17,40,0,54,1015,222.0,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
53.69,4,20,1,14,1015,45.0,45.0,3.5,21.2,66.0,0.0,63.94847768739496,1
53.68,14,0,1,43,1006,330.0,330.0,1.3,22.9,78.0,0.0,75.59367449411766,3
53.67,14,40,2,45,1006,57.0,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
53.66,10,40,1,33,1005,327.0,327.0,1.5,23.9,75.0,0.0,76.49521974407584,3
53.64,2,40,6,9,1016,1.0,1.0,4.0,17.5,66.0,0.0,55.46766727272728,2
53.62,17,0,4,52,1009,353.0,353.0,2.5,20.9,98.0,2.5,70.18501028713693,3
53.61,5,40,4,18,1011,222.0,222.0,1.7,26.4,68.0,0.0,79.6929279311828,1
53.6,11,0,2,34,1009,52.0,52.0,2.8,26.5,64.0,0.0,75.8305587027027,3
53.6,5,20,6,17,1009,102.0,102.0,2.4,28.5,65.0,0.0,81.00080878787877,2
53.56,4,40,4,15,1011,222.0,222.0,1.7,26.4,68.0,0.0,79.6929279311828,1
53.53,20,40,1,63,1016,347.0,347.0,2.3,18.8,73.0,0.0,64.05590160610686,1
53.5,5,20,0,17,1008,174.0,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
53.44,14,40,6,45,1006,9.0,9.0,5.9,25.8,79.0,0.0,66.55469053333333,3
53.43,22,20,5,68,1008,324.0,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
53.41,11,20,0,35,1006,81.0,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
53.41,12,40,2,39,1006,57.0,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
53.41,12,20,3,38,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
53.4,3,40,1,12,1015,45.0,45.0,3.5,21.2,66.0,0.0,63.94847768739496,1
53.4,10,20,4,32,1008,96.0,96.0,4.5,27.2,61.0,0.0,71.2951962786517,1
53.38,3,0,6,10,1016,66.0,66.0,2.5,21.4,56.0,0.0,66.37936585762712,2
53.38,5,20,0,17,1016,104.0,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
53.34,11,0,0,34,1006,81.0,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
53.33,12,0,3,37,1012,91.0,91.0,3.6,24.4,72.0,0.0,70.35120876116504,1
53.31,18,20,6,56,1006,5.0,5.0,1.0,22.7,91.0,0.0,77.71737284125561,3
53.31,8,0,5,25,1008,222.0,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
53.27,21,20,6,65,1007,358.0,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
53.26,8,40,1,27,1006,329.0,329.0,1.3,24.5,71.0,0.0,77.77500834146342,3
53.25,19,20,0,59,1008,347.0,347.0,1.3,20.8,80.0,0.0,71.81136608264462,3
53.21,9,40,0,30,1014,109.0,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
53.17,11,40,3,36,1015,46.0,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
53.16,11,0,3,34,1011,91.0,91.0,2.6,26.8,57.0,0.0,76.09527131428571,1
53.16,2,20,2,8,1016,219.0,219.0,0.7,21.7,69.0,0.0,74.1858907141631,1
53.08,20,40,0,63,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
53.03,7,0,4,22,1016,359.0,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
53.03,8,20,1,26,1006,329.0,329.0,1.3,24.5,71.0,0.0,77.77500834146342,3
53.0,23,0,5,70,1008,324.0,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
53.0,21,40,1,66,1014,330.0,330.0,1.0,18.6,80.0,0.0,68.56701624242424,1
52.99,6,40,6,21,1004,208.0,208.0,2.3,32.8,52.0,0.0,87.47100737049179,3
52.98,8,40,2,27,1009,126.0,126.0,1.5,26.5,64.0,0.0,79.9905587027027,3
52.98,3,20,3,11,1008,359.0,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
52.93,12,40,5,39,1014,41.0,41.0,4.6,20.2,66.0,0.0,58.5666367483871,2
52.91,21,0,6,64,1014,35.0,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
52.91,20,20,6,62,1006,5.0,5.0,1.0,22.7,91.0,0.0,77.71737284125561,3
52.9,11,20,5,35,1008,99.0,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
52.9,14,20,1,44,1006,330.0,330.0,1.3,22.9,78.0,0.0,75.59367449411766,3
52.87,12,40,4,39,1009,319.0,319.0,1.8,20.7,98.0,0.6,72.02933702386831,3
52.81,13,20,4,41,1009,319.0,319.0,1.8,20.7,98.0,0.6,72.02933702386831,3
52.78,20,0,5,61,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
52.78,7,40,3,24,1011,117.0,117.0,2.3,28.7,54.0,0.0,80.14986681226993,1
52.74,17,20,5,53,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
52.73,0,20,5,2,1011,2.0,2.0,4.2,19.4,94.0,1.0,61.35155810000001,2
52.72,8,0,6,25,1006,85.0,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
52.7,12,20,5,38,1008,60.0,60.0,2.5,24.4,78.0,0.0,74.62167916116505,2
52.7,14,0,0,43,1008,29.0,29.0,1.8,24.0,78.0,0.0,76.09627961904762,3
52.69,15,40,2,48,1007,51.0,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
52.68,14,0,6,43,1014,353.0,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
52.68,10,20,1,32,1005,104.0,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
52.68,7,20,4,23,1009,299.0,299.0,2.5,20.0,96.0,0.0,68.18688,3
52.66,20,0,0,61,1014,341.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
52.66,2,0,5,7,1009,341.0,341.0,0.1,22.3,93.0,0.0,80.04969962466959,3
52.65,2,20,4,8,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
52.63,0,20,0,2,1008,329.0,329.0,2.8,22.2,76.0,0.0,69.2230426385965,1
52.61,19,0,5,58,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
52.59,14,20,2,44,1014,320.0,320.0,2.4,21.3,91.0,0.5,70.49993400675106,1
52.59,22,0,0,67,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
52.53,14,0,6,43,1006,9.0,9.0,5.9,25.8,79.0,0.0,66.55469053333333,3
52.52,22,40,6,69,1014,35.0,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
52.5,10,40,4,33,1009,310.0,310.0,1.5,20.4,97.0,0.0,72.28542808455285,3
52.5,20,40,1,63,1014,327.0,327.0,1.4,19.4,74.0,0.0,68.1735901,1
52.44,9,0,2,28,1009,52.0,52.0,2.8,26.5,64.0,0.0,75.8305587027027,3
52.43,12,40,0,39,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
52.42,19,20,1,59,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
52.42,19,0,1,58,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
52.36,2,20,1,8,1016,351.0,351.0,2.2,18.7,74.0,0.0,64.29184137794678,1
52.35,13,40,3,42,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
52.35,6,40,1,21,1012,7.0,7.0,4.6,26.9,43.0,0.0,68.00156924419889,1
52.33,13,0,6,40,1006,9.0,9.0,5.9,25.8,79.0,0.0,66.55469053333333,3
52.32,18,20,2,56,1016,327.0,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
52.3,14,40,0,45,1008,29.0,29.0,1.8,24.0,78.0,0.0,76.09627961904762,3
52.28,0,0,1,1,1016,351.0,351.0,2.2,18.7,74.0,0.0,64.29184137794678,1
52.28,14,0,0,43,1014,17.0,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
52.26,23,40,6,72,1014,35.0,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
52.26,20,40,0,63,1008,347.0,347.0,1.3,20.8,80.0,0.0,71.81136608264462,3
52.22,9,20,2,29,1009,52.0,52.0,2.8,26.5,64.0,0.0,75.8305587027027,3
52.19,1,0,1,4,1016,351.0,351.0,2.2,18.7,74.0,0.0,64.29184137794678,1
52.18,4,20,0,14,1008,174.0,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
52.17,1,0,6,4,1009,195.0,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
52.16,20,0,6,61,1006,5.0,5.0,1.0,22.7,91.0,0.0,77.71737284125561,3
52.15,11,40,6,36,1004,235.0,235.0,1.4,29.9,66.0,0.0,86.98958555231786,3
52.12,3,0,2,10,1015,17.0,17.0,2.4,25.2,59.0,0.0,74.04217845656565,1
52.09,2,20,3,8,1017,74.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
52.04,6,20,3,20,1011,117.0,117.0,2.3,28.7,54.0,0.0,80.14986681226993,1
52.01,7,0,2,22,1016,100.0,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
52.01,3,20,5,11,1010,188.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
52.01,21,0,2,64,1013,320.0,320.0,1.6,19.5,96.0,0.0,70.08223592156861,1
52.0,20,40,5,63,1007,325.0,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
51.96,5,20,6,17,1014,342.0,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
51.96,19,40,2,60,1012,84.0,84.0,2.0,24.2,86.0,0.0,76.8337312,3
51.95,14,20,1,44,1014,25.0,25.0,1.7,22.1,53.0,0.0,69.86847638951966,1
51.92,11,40,4,36,1016,349.0,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
51.9,12,40,0,39,1014,17.0,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
51.82,3,0,3,10,1015,53.0,53.0,4.7,25.2,69.0,0.0,67.96205045656566,3
51.81,5,0,3,16,1008,359.0,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
51.78,11,40,5,36,1014,333.0,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
51.77,4,0,4,13,1011,222.0,222.0,1.7,26.4,68.0,0.0,79.6929279311828,1
51.75,17,20,1,53,1005,70.0,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
51.73,20,40,6,63,1015,4.0,4.0,1.3,15.4,67.0,0.0,60.30286998918918,2
51.71,14,40,5,45,1014,41.0,41.0,4.6,20.2,66.0,0.0,58.5666367483871,2
51.7,5,40,3,18,1008,359.0,359.0,5.1,21.6,96.0,0.4,63.020669155555574,1
51.68,8,20,4,26,1009,299.0,299.0,2.5,20.0,96.0,0.0,68.18688,3
51.61,6,40,2,21,1003,92.0,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
51.59,8,40,4,27,1009,299.0,299.0,2.5,20.0,96.0,0.0,68.18688,3
51.58,19,40,6,60,1006,5.0,5.0,1.0,22.7,91.0,0.0,77.71737284125561,3
51.55,1,20,4,5,1017,46.0,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
51.47,23,20,5,71,1008,324.0,324.0,1.1,21.2,93.0,0.0,74.69144408739496,2
51.46,5,0,3,16,1018,39.0,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
51.46,16,40,0,51,1008,62.0,62.0,3.1,23.1,76.0,0.0,69.97503290593608,3
51.46,22,0,2,67,1013,320.0,320.0,1.6,19.5,96.0,0.0,70.08223592156861,1
51.44,11,20,5,35,1011,357.0,357.0,3.2,20.5,80.0,0.0,65.15757224489796,2
51.42,18,0,6,55,1015,4.0,4.0,1.3,15.4,67.0,0.0,60.30286998918918,2
51.41,7,20,2,23,1009,126.0,126.0,1.5,26.5,64.0,0.0,79.9905587027027,3
51.35,19,0,6,58,1015,4.0,4.0,1.3,15.4,67.0,0.0,60.30286998918918,2
51.34,21,20,4,65,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
51.32,13,0,5,40,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
51.29,3,20,2,11,1004,65.0,65.0,4.3,27.9,86.0,0.0,76.68534831812865,1
51.28,7,0,3,22,1006,355.0,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
51.27,14,0,0,43,1007,96.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
51.26,13,20,0,41,1008,29.0,29.0,1.8,24.0,78.0,0.0,76.09627961904762,3
51.25,6,40,4,21,1008,90.0,90.0,2.5,29.5,53.0,0.0,80.84435567741937,1
51.25,2,20,0,8,1016,35.0,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
51.24,2,40,2,9,1005,46.0,46.0,3.4,26.9,91.0,0.0,78.2816524441989,1
51.22,11,40,3,36,1006,356.0,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
51.22,3,20,3,11,1015,53.0,53.0,4.7,25.2,69.0,0.0,67.96205045656566,3
51.2,16,0,5,49,1015,15.0,15.0,5.5,18.6,60.0,0.0,52.08722424242424,2
51.17,15,20,5,47,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
51.15,12,40,1,39,1006,330.0,330.0,1.3,22.9,78.0,0.0,75.59367449411766,3
51.1,21,40,5,66,1015,354.0,354.0,3.3,16.5,64.0,0.0,55.65855635087719,2
51.09,12,20,1,38,1006,40.0,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
51.03,19,40,3,60,1012,33.0,33.0,1.1,21.9,84.0,0.0,75.02069216277057,1
50.97,7,40,1,24,1013,64.0,64.0,3.0,23.8,50.0,0.0,68.43263954716981,1
50.95,23,40,6,72,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
50.91,1,20,1,5,1013,341.0,341.0,3.5,21.1,68.0,0.0,63.98836985439331,1
50.9,23,0,0,70,1014,322.0,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
50.9,21,20,3,65,1012,25.0,25.0,2.3,20.1,81.0,0.0,67.38220395341366,3
50.89,20,0,0,61,1008,347.0,347.0,1.3,20.8,80.0,0.0,71.81136608264462,3
50.89,19,20,0,59,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
50.85,7,0,5,22,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
50.83,20,40,4,63,1015,202.0,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
50.82,10,40,6,33,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
50.81,3,20,4,11,1011,222.0,222.0,1.7,26.4,68.0,0.0,79.6929279311828,1
50.8,11,20,3,35,1014,64.0,64.0,3.2,23.0,69.0,0.0,68.62480109090909,3
50.77,21,40,0,66,1006,87.0,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
50.77,13,20,6,41,1006,9.0,9.0,5.9,25.8,79.0,0.0,66.55469053333333,3
50.72,15,40,1,48,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
50.69,22,20,3,68,1012,25.0,25.0,2.3,20.1,81.0,0.0,67.38220395341366,3
50.68,5,40,2,18,1015,17.0,17.0,2.4,25.2,59.0,0.0,74.04217845656565,1
50.66,13,0,3,40,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
50.65,14,0,0,43,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
50.63,22,40,3,69,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
50.58,5,0,2,16,1010,340.0,340.0,1.5,25.4,68.0,0.0,78.45018050612245,3
50.53,6,20,4,20,1008,90.0,90.0,2.5,29.5,53.0,0.0,80.84435567741937,1
50.53,10,0,5,31,1011,357.0,357.0,3.2,20.5,80.0,0.0,65.15757224489796,2
50.53,1,40,3,6,1017,74.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
50.52,0,20,3,2,1014,281.0,281.0,1.5,20.7,91.0,0.0,72.20796062386832,1
50.52,3,0,0,10,1016,104.0,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
50.5,22,20,3,68,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
